x_per,y_per,lat,lon,parking
-0.382683432,-0.923879533,0.612553323,0.998147702,4.5
-0.258819045,-0.965925826,0.612553323,0.998147702,4
-0.130526192,-0.991444861,0.612553323,0.998147702,3.5
7.04E-16,-1,0.612553323,0.998147702,3
0.130526192,-0.991444861,0.612553323,0.998147702,2.5
0.258819045,-0.965925826,0.612553323,0.998147702,2
0.382683432,-0.923879533,0.612553323,0.998147702,1.5
0.5,-0.866025404,0.612553323,0.998147702,1
0.608761429,-0.79335334,0.612553323,0.998147702,0.5
0.707106781,-0.707106781,0.612553323,0.625307945,0
0.79335334,-0.608761429,0.528986036,0.44799674,0
0.866025404,-0.5,0.327241404,0.250615889,0
0.923879533,-0.382683432,0.020053232,0.250615889,2.5
0.965925826,-0.258819045,0.020053232,0.250615889,2
0.991444861,-0.130526192,0.020053232,0.250615889,1.5
1,-2.45E-16,0.020053232,0.250615889,1
0.991444861,0.130526192,0.020053232,0.250615889,0.5
0.965925826,0.258819045,0.020053232,0.250615889,0
0.923879533,0.382683432,0.488423816,0.737677589,0
0.866025404,0.5,0.358734094,0.450719618,0
0.79335334,0.608761429,0.020053232,0.250615889,4.5
0.707106781,0.707106781,0.020053232,0.250615889,4
0.608761429,0.79335334,0.020053232,0.250615889,3.5
0.5,0.866025404,0.020053232,0.250615889,3
0.382683432,0.923879533,0.020053232,0.250615889,2.5
0.258819045,0.965925826,0.020053232,0.250615889,2
0.130526192,0.991444861,0.020053232,0.250615889,1.5
2.06E-15,1,0.020053232,0.250615889,1
-0.130526192,0.991444861,0.020053232,0.250615889,0.5
-0.258819045,0.965925826,0.020053232,0.250615889,0
-0.382683432,0.923879533,0.301719109,0.626234093,0
-0.5,0.866025404,0.583384986,0.997777243,13.5
-0.608761429,0.79335334,0.583384986,0.997777243,13
-0.707106781,0.707106781,0.583384986,0.997777243,12.5
-0.79335334,0.608761429,0.583384986,0.997777243,12
-0.866025404,0.5,0.583384986,0.997777243,11.5
-0.923879533,0.382683432,0.583384986,0.997777243,11
-0.965925826,0.258819045,0.583384986,0.997777243,10.5
-0.991444861,0.130526192,0.583384986,0.997777243,10
-1,-2.99E-15,0.583384986,0.997777243,9.5
-0.991444861,-0.130526192,0.583384986,0.997777243,9
-0.965925826,-0.258819045,0.583384986,0.997777243,8.5
-0.923879533,-0.382683432,0.583384986,0.997777243,8
-0.866025404,-0.5,0.583384986,0.997777243,7.5
-0.79335334,-0.608761429,0.583384986,0.997777243,7
-0.707106781,-0.707106781,0.583384986,0.997777243,6.5
-0.608761429,-0.79335334,0.583384986,0.997777243,6
-0.5,-0.866025404,0.583384986,0.997777243,5.5
-0.382683432,-0.923879533,0.583384986,0.997777243,5
-0.258819045,-0.965925826,0.583384986,0.997777243,4.5
-0.130526192,-0.991444861,0.583384986,0.997777243,4
7.04E-16,-1,0.583384986,0.997777243,3.5
0.130526192,-0.991444861,0.583384986,0.997777243,3
0.258819045,-0.965925826,0.583384986,0.997777243,2.5
0.382683432,-0.923879533,0.583384986,0.997777243,2
0.5,-0.866025404,0.583384986,0.997777243,1.5
0.608761429,-0.79335334,0.583384986,0.997777243,1
0.707106781,-0.707106781,0.583384986,0.624011336,0.5
0.79335334,-0.608761429,0.583384986,0.251727268,0
0.866025404,-0.5,0.318126299,0.251727268,0
0.923879533,-0.382683432,0.018230211,0.251727268,8.5
0.965925826,-0.258819045,0.018230211,0.251727268,8
0.991444861,-0.130526192,0.018230211,0.251727268,7.5
1,-2.45E-16,0.018230211,0.251727268,7
0.991444861,0.130526192,0.018230211,0.251727268,6.5
0.965925826,0.258819045,0.018230211,0.251727268,6
0.923879533,0.382683432,0.018230211,0.251727268,5.5
0.866025404,0.5,0.018230211,0.251727268,5
0.79335334,0.608761429,0.018230211,0.251727268,4.5
0.707106781,0.707106781,0.018230211,0.251727268,4
0.608761429,0.79335334,0.018230211,0.251727268,3.5
0.5,0.866025404,0.018230211,0.251727268,3
0.382683432,0.923879533,0.018230211,0.251727268,2.5
0.258819045,0.965925826,0.018230211,0.251727268,2
0.130526192,0.991444861,0.018230211,0.251727268,1.5
2.06E-15,1,0.018230211,0.251727268,1
-0.130526192,0.991444861,0.018230211,0.251727268,0.5
-0.258819045,0.965925826,0.018230211,0.251727268,0
-0.382683432,0.923879533,0.296250046,0.626419323,0
-0.5,0.866025404,0.592500091,0.997406783,13.5
-0.608761429,0.79335334,0.592500091,0.997406783,13
-0.707106781,0.707106781,0.592500091,0.997406783,12.5
-0.79335334,0.608761429,0.592500091,0.997406783,12
-0.866025404,0.5,0.592500091,0.997406783,11.5
-0.923879533,0.382683432,0.592500091,0.997406783,11
-0.965925826,0.258819045,0.592500091,0.997406783,10.5
-0.991444861,0.130526192,0.592500091,0.997406783,10
-1,-2.99E-15,0.592500091,0.997406783,9.5
-0.991444861,-0.130526192,0.592500091,0.997406783,9
-0.965925826,-0.258819045,0.592500091,0.997406783,8.5
-0.923879533,-0.382683432,0.592500091,0.997406783,8
-0.866025404,-0.5,0.592500091,0.997406783,7.5
-0.79335334,-0.608761429,0.592500091,0.997406783,7
-0.707106781,-0.707106781,0.592500091,0.997406783,6.5
-0.608761429,-0.79335334,0.592500091,0.997406783,6
-0.5,-0.866025404,0.592500091,0.997406783,5.5
-0.382683432,-0.923879533,0.592500091,0.997406783,5
-0.258819045,-0.965925826,0.592500091,0.997406783,4.5
-0.130526192,-0.991444861,0.592500091,0.997406783,4
7.04E-16,-1,0.592500091,0.997406783,3.5
0.130526192,-0.991444861,0.592500091,0.997406783,3
0.258819045,-0.965925826,0.592500091,0.997406783,2.5
0.382683432,-0.923879533,0.592500091,0.997406783,2
0.5,-0.866025404,0.592500091,0.997406783,1.5
0.608761429,-0.79335334,0.592500091,0.997406783,1
0.707106781,-0.707106781,0.592500091,0.624937485,0.5
0.79335334,-0.608761429,0.592500091,0.251171578,0
0.866025404,-0.5,0.309011193,0.251171578,0
0.923879533,-0.382683432,0.003646042,0.251171578,8.5
0.965925826,-0.258819045,0.003646042,0.251171578,8
0.991444861,-0.130526192,0.003646042,0.251171578,7.5
1,-2.45E-16,0.003646042,0.251171578,7
0.991444861,0.130526192,0.003646042,0.251171578,6.5
0.965925826,0.258819045,0.003646042,0.251171578,6
0.923879533,0.382683432,0.003646042,0.251171578,5.5
0.866025404,0.5,0.003646042,0.251171578,5
0.79335334,0.608761429,0.003646042,0.251171578,4.5
0.707106781,0.707106781,0.003646042,0.251171578,4
0.608761429,0.79335334,0.003646042,0.251171578,3.5
0.5,0.866025404,0.003646042,0.251171578,3
0.382683432,0.923879533,0.003646042,0.251171578,2.5
0.258819045,0.965925826,0.003646042,0.251171578,2
0.130526192,0.991444861,0.003646042,0.251171578,1.5
2.06E-15,1,0.003646042,0.251171578,1
-0.130526192,0.991444861,0.003646042,0.251171578,0.5
-0.258819045,0.965925826,0.003646042,0.251171578,0
-0.382683432,0.923879533,0.31994932,0.623826106,0
-0.5,0.866025404,0.59067707,0.999444311,13.5
-0.608761429,0.79335334,0.59067707,0.999444311,13
-0.707106781,0.707106781,0.59067707,0.999444311,12.5
-0.79335334,0.608761429,0.59067707,0.999444311,12
-0.866025404,0.5,0.59067707,0.999444311,11.5
-0.923879533,0.382683432,0.59067707,0.999444311,11
-0.965925826,0.258819045,0.59067707,0.999444311,10.5
-0.991444861,0.130526192,0.59067707,0.999444311,10
-1,-2.99E-15,0.59067707,0.999444311,9.5
-0.991444861,-0.130526192,0.59067707,0.999444311,9
-0.965925826,-0.258819045,0.59067707,0.999444311,8.5
-0.923879533,-0.382683432,0.59067707,0.999444311,8
-0.866025404,-0.5,0.59067707,0.999444311,7.5
-0.79335334,-0.608761429,0.59067707,0.999444311,7
-0.707106781,-0.707106781,0.59067707,0.999444311,6.5
-0.608761429,-0.79335334,0.59067707,0.999444311,6
-0.5,-0.866025404,0.59067707,0.999444311,5.5
-0.382683432,-0.923879533,0.59067707,0.999444311,5
-0.258819045,-0.965925826,0.59067707,0.999444311,4.5
-0.130526192,-0.991444861,0.59067707,0.999444311,4
7.04E-16,-1,0.59067707,0.999444311,3.5
0.130526192,-0.991444861,0.59067707,0.999444311,3
0.258819045,-0.965925826,0.59067707,0.999444311,2.5
0.382683432,-0.923879533,0.59067707,0.999444311,2
0.5,-0.866025404,0.59067707,0.999444311,1.5
0.608761429,-0.79335334,0.59067707,0.999444311,1
0.707106781,-0.707106781,0.59067707,0.626604553,0.5
0.79335334,-0.608761429,0.59067707,0.251912497,0
0.866025404,-0.5,0.299896088,0.251912497,0
0.923879533,-0.382683432,0.034637401,0.251912497,5
0.965925826,-0.258819045,0.034637401,0.251912497,4.5
0.991444861,-0.130526192,0.034637401,0.251912497,4
1,-2.45E-16,0.034637401,0.251912497,3.5
0.991444861,0.130526192,0.034637401,0.251912497,3
0.965925826,0.258819045,0.034637401,0.251912497,2.5
0.923879533,0.382683432,0.034637401,0.251912497,2
0.866025404,0.5,0.034637401,0.251912497,1.5
0.79335334,0.608761429,0.034637401,0.251912497,1
0.707106781,0.707106781,0.034637401,0.251912497,0.5
0.608761429,0.79335334,0.034637401,0.251912497,0
0.5,0.866025404,0.247548037,0.219793654,0
0.382683432,0.923879533,0.034637401,0.251912497,2.5
0.258819045,0.965925826,0.034637401,0.251912497,2
0.130526192,0.991444861,0.034637401,0.251912497,1.5
2.06E-15,1,0.034637401,0.251912497,1
-0.130526192,0.991444861,0.034637401,0.251912497,0.5
-0.258819045,0.965925826,0.034637401,0.251912497,0
-0.382683432,0.923879533,0.296250046,0.625678404,0
-0.5,0.866025404,0.599792176,0.996480634,13.5
-0.608761429,0.79335334,0.599792176,0.996480634,13
-0.707106781,0.707106781,0.599792176,0.996480634,12.5
-0.79335334,0.608761429,0.599792176,0.996480634,12
-0.866025404,0.5,0.599792176,0.996480634,11.5
-0.923879533,0.382683432,0.599792176,0.996480634,11
-0.965925826,0.258819045,0.599792176,0.996480634,10.5
-0.991444861,0.130526192,0.599792176,0.996480634,10
-1,-2.99E-15,0.599792176,0.996480634,9.5
-0.991444861,-0.130526192,0.599792176,0.996480634,9
-0.965925826,-0.258819045,0.599792176,0.996480634,8.5
-0.923879533,-0.382683432,0.599792176,0.996480634,8
-0.866025404,-0.5,0.599792176,0.996480634,7.5
-0.79335334,-0.608761429,0.599792176,0.996480634,7
-0.707106781,-0.707106781,0.599792176,0.996480634,6.5
-0.608761429,-0.79335334,0.599792176,0.996480634,6
-0.5,-0.866025404,0.599792176,0.996480634,5.5
-0.382683432,-0.923879533,0.599792176,0.996480634,5
-0.258819045,-0.965925826,0.599792176,0.996480634,4.5
-0.130526192,-0.991444861,0.599792176,0.996480634,4
7.04E-16,-1,0.599792176,0.996480634,3.5
0.130526192,-0.991444861,0.599792176,0.996480634,3
0.258819045,-0.965925826,0.599792176,0.996480634,2.5
0.382683432,-0.923879533,0.599792176,0.996480634,2
0.5,-0.866025404,0.599792176,0.996480634,1.5
0.608761429,-0.79335334,0.599792176,0.996480634,1
0.707106781,-0.707106781,0.599792176,0.624011336,0.5
0.79335334,-0.608761429,0.599792176,0.252468187,0
0.866025404,-0.5,0.305365151,0.252468187,0
0.923879533,-0.382683432,0.010938127,0.252468187,8.5
0.965925826,-0.258819045,0.010938127,0.252468187,8
0.991444861,-0.130526192,0.010938127,0.252468187,7.5
1,-2.45E-16,0.010938127,0.252468187,7
0.991444861,0.130526192,0.010938127,0.252468187,6.5
0.965925826,0.258819045,0.010938127,0.252468187,6
0.923879533,0.382683432,0.010938127,0.252468187,5.5
0.866025404,0.5,0.010938127,0.252468187,5
0.79335334,0.608761429,0.010938127,0.252468187,4.5
0.707106781,0.707106781,0.010938127,0.252468187,4
0.608761429,0.79335334,0.010938127,0.252468187,3.5
0.5,0.866025404,0.010938127,0.252468187,3
0.382683432,0.923879533,0.010938127,0.252468187,2.5
0.258819045,0.965925826,0.010938127,0.252468187,2
0.130526192,0.991444861,0.010938127,0.252468187,1.5
2.06E-15,1,0.010938127,0.252468187,1
-0.130526192,0.991444861,0.010938127,0.252468187,0.5
-0.258819045,0.965925826,0.010938127,0.252468187,0
-0.382683432,0.923879533,0.294427024,0.623455647,0
-0.5,0.866025404,0.608907281,0.996480634,11
-0.608761429,0.79335334,0.608907281,0.996480634,10.5
-0.707106781,0.707106781,0.608907281,0.996480634,10
-0.79335334,0.608761429,0.608907281,0.996480634,9.5
-0.866025404,0.5,0.608907281,0.996480634,9
-0.923879533,0.382683432,0.608907281,0.996480634,8.5
-0.965925826,0.258819045,0.608907281,0.996480634,8
-0.991444861,0.130526192,0.608907281,0.996480634,7.5
-1,-2.99E-15,0.608907281,0.996480634,7
-0.991444861,-0.130526192,0.608907281,0.996480634,6.5
-0.965925826,-0.258819045,0.608907281,0.996480634,6
-0.923879533,-0.382683432,0.608907281,0.996480634,5.5
-0.866025404,-0.5,0.608907281,0.996480634,5
-0.79335334,-0.608761429,0.608907281,0.996480634,4.5
-0.707106781,-0.707106781,0.608907281,0.996480634,4
-0.608761429,-0.79335334,0.608907281,0.996480634,3.5
-0.5,-0.866025404,0.608907281,0.996480634,3
-0.382683432,-0.923879533,0.608907281,0.996480634,2.5
-0.258819045,-0.965925826,0.608907281,0.996480634,2
-0.130526192,-0.991444861,0.608907281,0.996480634,1.5
7.04E-16,-1,0.608907281,0.996480634,1
0.130526192,-0.991444861,0.608907281,0.996480634,0.5
0.258819045,-0.965925826,0.608907281,0.996480634,0
0.382683432,-0.923879533,0.640463777,0.705892159,0
0.5,-0.866025404,0.608907281,0.996480634,1.5
0.608761429,-0.79335334,0.608907281,0.996480634,1
0.707106781,-0.707106781,0.608907281,0.623085187,0.5
0.79335334,-0.608761429,0.608907281,0.2500602,0
0.866025404,-0.5,0.294427024,0.2500602,0
0.923879533,-0.382683432,0.021876253,0.2500602,4
0.965925826,-0.258819045,0.021876253,0.2500602,3.5
0.991444861,-0.130526192,0.021876253,0.2500602,3
1,-2.45E-16,0.021876253,0.2500602,2.5
0.991444861,0.130526192,0.021876253,0.2500602,2
0.965925826,0.258819045,0.021876253,0.2500602,1.5
0.923879533,0.382683432,0.021876253,0.2500602,1
0.866025404,0.5,0.021876253,0.2500602,0.5
0.79335334,0.608761429,0.021876253,0.2500602,0
0.707106781,0.707106781,0.029058957,0.264711875,0
0.608761429,0.79335334,0.253290553,0.425269046,0
0.5,0.866025404,0.021876253,0.2500602,3
0.382683432,0.923879533,0.021876253,0.2500602,2.5
0.258819045,0.965925826,0.021876253,0.2500602,2
0.130526192,0.991444861,0.021876253,0.2500602,1.5
2.06E-15,1,0.021876253,0.2500602,1
-0.130526192,0.991444861,0.021876253,0.2500602,0.5
-0.258819045,0.965925826,0.021876253,0.2500602,0
-0.382683432,0.923879533,0.318126299,0.624011336,0
-0.5,0.866025404,0.596146133,0.997962472,13.5
-0.608761429,0.79335334,0.596146133,0.997962472,13
-0.707106781,0.707106781,0.596146133,0.997962472,12.5
-0.79335334,0.608761429,0.596146133,0.997962472,12
-0.866025404,0.5,0.596146133,0.997962472,11.5
-0.923879533,0.382683432,0.596146133,0.997962472,11
-0.965925826,0.258819045,0.596146133,0.997962472,10.5
-0.991444861,0.130526192,0.596146133,0.997962472,10
-1,-2.99E-15,0.596146133,0.997962472,9.5
-0.991444861,-0.130526192,0.596146133,0.997962472,9
-0.965925826,-0.258819045,0.596146133,0.997962472,8.5
-0.923879533,-0.382683432,0.596146133,0.997962472,8
-0.866025404,-0.5,0.596146133,0.997962472,7.5
-0.79335334,-0.608761429,0.596146133,0.997962472,7
-0.707106781,-0.707106781,0.596146133,0.997962472,6.5
-0.608761429,-0.79335334,0.596146133,0.997962472,6
-0.5,-0.866025404,0.596146133,0.997962472,5.5
-0.382683432,-0.923879533,0.596146133,0.997962472,5
-0.258819045,-0.965925826,0.596146133,0.997962472,4.5
-0.130526192,-0.991444861,0.596146133,0.997962472,4
7.04E-16,-1,0.596146133,0.997962472,3.5
0.130526192,-0.991444861,0.596146133,0.997962472,3
0.258819045,-0.965925826,0.596146133,0.997962472,2.5
0.382683432,-0.923879533,0.596146133,0.997962472,2
0.5,-0.866025404,0.596146133,0.997962472,1.5
0.608761429,-0.79335334,0.596146133,0.997962472,1
0.707106781,-0.707106781,0.596146133,0.624937485,0.5
0.79335334,-0.608761429,0.596146133,0.252282957,0
0.866025404,-0.5,0.327241404,0.252282957,0
0.923879533,-0.382683432,0.034637401,0.252282957,8.5
0.965925826,-0.258819045,0.034637401,0.252282957,8
0.991444861,-0.130526192,0.034637401,0.252282957,7.5
1,-2.45E-16,0.034637401,0.252282957,7
0.991444861,0.130526192,0.034637401,0.252282957,6.5
0.965925826,0.258819045,0.034637401,0.252282957,6
0.923879533,0.382683432,0.034637401,0.252282957,5.5
0.866025404,0.5,0.034637401,0.252282957,5
0.79335334,0.608761429,0.034637401,0.252282957,4.5
0.707106781,0.707106781,0.034637401,0.252282957,4
0.608761429,0.79335334,0.034637401,0.252282957,3.5
0.5,0.866025404,0.034637401,0.252282957,3
0.382683432,0.923879533,0.034637401,0.252282957,2.5
0.258819045,0.965925826,0.034637401,0.252282957,2
0.130526192,0.991444861,0.034637401,0.252282957,1.5
2.06E-15,1,0.034637401,0.252282957,1
-0.130526192,0.991444861,0.034637401,0.252282957,0.5
-0.258819045,0.965925826,0.034637401,0.252282957,0
-0.382683432,0.923879533,0.309011193,0.625863634,0
-0.5,0.866025404,0.583384986,0.999259081,13.5
-0.608761429,0.79335334,0.583384986,0.999259081,13
-0.707106781,0.707106781,0.583384986,0.999259081,12.5
-0.79335334,0.608761429,0.583384986,0.999259081,12
-0.866025404,0.5,0.583384986,0.999259081,11.5
-0.923879533,0.382683432,0.583384986,0.999259081,11
-0.965925826,0.258819045,0.583384986,0.999259081,10.5
-0.991444861,0.130526192,0.583384986,0.999259081,10
-1,-2.99E-15,0.583384986,0.999259081,9.5
-0.991444861,-0.130526192,0.583384986,0.999259081,9
-0.965925826,-0.258819045,0.583384986,0.999259081,8.5
-0.923879533,-0.382683432,0.583384986,0.999259081,8
-0.866025404,-0.5,0.583384986,0.999259081,7.5
-0.79335334,-0.608761429,0.583384986,0.999259081,7
-0.707106781,-0.707106781,0.583384986,0.999259081,6.5
-0.608761429,-0.79335334,0.583384986,0.999259081,6
-0.5,-0.866025404,0.583384986,0.999259081,5.5
-0.382683432,-0.923879533,0.583384986,0.999259081,5
-0.258819045,-0.965925826,0.583384986,0.999259081,4.5
-0.130526192,-0.991444861,0.583384986,0.999259081,4
7.04E-16,-1,0.583384986,0.999259081,3.5
0.130526192,-0.991444861,0.583384986,0.999259081,3
0.258819045,-0.965925826,0.583384986,0.999259081,2.5
0.382683432,-0.923879533,0.583384986,0.999259081,2
0.5,-0.866025404,0.583384986,0.999259081,1.5
0.608761429,-0.79335334,0.583384986,0.999259081,1
0.707106781,-0.707106781,0.583384986,0.625863634,0.5
0.79335334,-0.608761429,0.583384986,0.251171578,0
0.866025404,-0.5,0.294427024,0.251171578,0
0.923879533,-0.382683432,0.005469063,0.251171578,5
0.965925826,-0.258819045,0.005469063,0.251171578,4.5
0.991444861,-0.130526192,0.005469063,0.251171578,4
1,-2.45E-16,0.005469063,0.251171578,3.5
0.991444861,0.130526192,0.005469063,0.251171578,3
0.965925826,0.258819045,0.005469063,0.251171578,2.5
0.923879533,0.382683432,0.005469063,0.251171578,2
0.866025404,0.5,0.005469063,0.251171578,1.5
0.79335334,0.608761429,0.005469063,0.251171578,1
0.707106781,0.707106781,0.005469063,0.251171578,0.5
0.608761429,0.79335334,0.005469063,0.251171578,0
0.5,0.866025404,0.590203085,0.322725841,0
0.382683432,0.923879533,0.005469063,0.251171578,2.5
0.258819045,0.965925826,0.005469063,0.251171578,2
0.130526192,0.991444861,0.005469063,0.251171578,1.5
2.06E-15,1,0.005469063,0.251171578,1
-0.130526192,0.991444861,0.005469063,0.251171578,0.5
-0.258819045,0.965925826,0.005469063,0.251171578,0
-0.382683432,0.923879533,0.689484814,0.177264897,0
-0.5,0.866025404,0.587031028,0.996295404,13.5
-0.608761429,0.79335334,0.587031028,0.996295404,13
-0.707106781,0.707106781,0.587031028,0.996295404,12.5
-0.79335334,0.608761429,0.587031028,0.996295404,12
-0.866025404,0.5,0.587031028,0.996295404,11.5
-0.923879533,0.382683432,0.587031028,0.996295404,11
-0.965925826,0.258819045,0.587031028,0.996295404,10.5
-0.991444861,0.130526192,0.587031028,0.996295404,10
-1,-2.99E-15,0.587031028,0.996295404,9.5
-0.991444861,-0.130526192,0.587031028,0.996295404,9
-0.965925826,-0.258819045,0.587031028,0.996295404,8.5
-0.923879533,-0.382683432,0.587031028,0.996295404,8
-0.866025404,-0.5,0.587031028,0.996295404,7.5
-0.79335334,-0.608761429,0.587031028,0.996295404,7
-0.707106781,-0.707106781,0.587031028,0.996295404,6.5
-0.608761429,-0.79335334,0.587031028,0.996295404,6
-0.5,-0.866025404,0.587031028,0.996295404,5.5
-0.382683432,-0.923879533,0.587031028,0.996295404,5
-0.258819045,-0.965925826,0.587031028,0.996295404,4.5
-0.130526192,-0.991444861,0.587031028,0.996295404,4
7.04E-16,-1,0.587031028,0.996295404,3.5
0.130526192,-0.991444861,0.587031028,0.996295404,3
0.258819045,-0.965925826,0.587031028,0.996295404,2.5
0.382683432,-0.923879533,0.587031028,0.996295404,2
0.5,-0.866025404,0.587031028,0.996295404,1.5
0.608761429,-0.79335334,0.587031028,0.996295404,1
0.707106781,-0.707106781,0.587031028,0.625493174,0.5
0.79335334,-0.608761429,0.587031028,0.252097727,0
0.866025404,-0.5,0.312657236,0.252097727,0
0.923879533,-0.382683432,0.03281438,0.252097727,8.5
0.965925826,-0.258819045,0.03281438,0.252097727,8
0.991444861,-0.130526192,0.03281438,0.252097727,7.5
1,-2.45E-16,0.03281438,0.252097727,7
0.991444861,0.130526192,0.03281438,0.252097727,6.5
0.965925826,0.258819045,0.03281438,0.252097727,6
0.923879533,0.382683432,0.03281438,0.252097727,5.5
0.866025404,0.5,0.03281438,0.252097727,5
0.79335334,0.608761429,0.03281438,0.252097727,4.5
0.707106781,0.707106781,0.03281438,0.252097727,4
0.608761429,0.79335334,0.03281438,0.252097727,3.5
0.5,0.866025404,0.03281438,0.252097727,3
0.382683432,0.923879533,0.03281438,0.252097727,2.5
0.258819045,0.965925826,0.03281438,0.252097727,2
0.130526192,0.991444861,0.03281438,0.252097727,1.5
2.06E-15,1,0.03281438,0.252097727,1
-0.130526192,0.991444861,0.03281438,0.252097727,0.5
-0.258819045,0.965925826,0.03281438,0.252097727,0
-0.382683432,0.923879533,0.290780982,0.624196566,0
-0.5,0.866025404,0.566613191,0.764721137,0
-0.608761429,0.79335334,0.596146133,0.999073851,6.5
-0.707106781,0.707106781,0.596146133,0.999073851,6
-0.79335334,0.608761429,0.596146133,0.999073851,5.5
-0.866025404,0.5,0.596146133,0.999073851,5
-0.923879533,0.382683432,0.596146133,0.999073851,4.5
-0.965925826,0.258819045,0.596146133,0.999073851,4
-0.991444861,0.130526192,0.596146133,0.999073851,3.5
-1,-2.99E-15,0.596146133,0.999073851,3
-0.991444861,-0.130526192,0.596146133,0.999073851,2.5
-0.965925826,-0.258819045,0.596146133,0.999073851,2
-0.923879533,-0.382683432,0.596146133,0.999073851,1.5
-0.866025404,-0.5,0.596146133,0.999073851,1
-0.79335334,-0.608761429,0.596146133,0.999073851,0.5
-0.707106781,-0.707106781,0.596146133,0.999073851,0
-0.608761429,-0.79335334,0.345535421,0.660584956,0
-0.5,-0.866025404,0.596146133,0.999073851,5.5
-0.382683432,-0.923879533,0.596146133,0.999073851,5
-0.258819045,-0.965925826,0.596146133,0.999073851,4.5
-0.130526192,-0.991444861,0.596146133,0.999073851,4
7.04E-16,-1,0.596146133,0.999073851,3.5
0.130526192,-0.991444861,0.596146133,0.999073851,3
0.258819045,-0.965925826,0.596146133,0.999073851,2.5
0.382683432,-0.923879533,0.596146133,0.999073851,2
0.5,-0.866025404,0.596146133,0.999073851,1.5
0.608761429,-0.79335334,0.596146133,0.999073851,1
0.707106781,-0.707106781,0.596146133,0.626048864,0.5
0.79335334,-0.608761429,0.596146133,0.250430659,0
0.866025404,-0.5,0.292604003,0.250430659,0
