x_per,y_per,lat,lon,parking
-0.130526192,0.991444861,0.325948179,0.775569638,0
-0.258819045,0.965925826,0.500262861,0.003691626,0
-0.382683432,0.923879533,0.473854675,0.392286552,0
-0.5,0.866025404,0.458711979,0.778625485,14.5
-0.608761429,0.79335334,0.458711979,0.778625485,14
-0.707106781,0.707106781,0.458711979,0.778625485,13.5
-0.79335334,0.608761429,0.458711979,0.778625485,13
-0.866025404,0.5,0.458711979,0.778625485,12.5
-0.923879533,0.382683432,0.458711979,0.778625485,12
-0.965925826,0.258819045,0.458711979,0.778625485,11.5
-0.991444861,0.130526192,0.458711979,0.778625485,11
-1,-2.99E-15,0.458711979,0.778625485,10.5
-0.991444861,-0.130526192,0.458711979,0.778625485,10
-0.965925826,-0.258819045,0.458711979,0.778625485,9.5
-0.923879533,-0.382683432,0.458711979,0.778625485,9
-0.866025404,-0.5,0.458711979,0.778625485,8.5
-0.79335334,-0.608761429,0.458711979,0.778625485,8
-0.707106781,-0.707106781,0.458711979,0.778625485,7.5
-0.608761429,-0.79335334,0.458711979,0.778625485,7
-0.5,-0.866025404,0.458711979,0.778625485,6.5
-0.382683432,-0.923879533,0.458711979,0.778625485,6
-0.258819045,-0.965925826,0.458711979,0.778625485,5.5
-0.130526192,-0.991444861,0.458711979,0.778625485,5
7.04E-16,-1,0.458711979,0.778625485,4.5
0.130526192,-0.991444861,0.458711979,0.778625485,4
0.258819045,-0.965925826,0.458711979,0.778625485,3.5
0.382683432,-0.923879533,0.458711979,0.778625485,3
0.5,-0.866025404,0.458711979,0.778625485,2.5
0.608761429,-0.79335334,0.458711979,0.778625485,2
0.707106781,-0.707106781,0.458711979,0.778625485,1.5
0.79335334,-0.608761429,0.458711979,0.778625485,1
0.866025404,-0.5,0.458711979,0.778625485,0.5
0.923879533,-0.382683432,0.458711979,0.778625485,0
0.965925826,-0.258819045,0.496385655,0.389415287,0
0.991444861,-0.130526192,0.505895606,0.003896717,7.5
1,-2.45E-16,0.505895606,0.003896717,7
0.991444861,0.130526192,0.505895606,0.003896717,6.5
0.965925826,0.258819045,0.505895606,0.003896717,6
0.923879533,0.382683432,0.505895606,0.003896717,5.5
0.866025404,0.5,0.505895606,0.003896717,5
0.79335334,0.608761429,0.505895606,0.003896717,4.5
0.707106781,0.707106781,0.505895606,0.003896717,4
0.608761429,0.79335334,0.505895606,0.003896717,3.5
0.5,0.866025404,0.505895606,0.003896717,3
0.382683432,0.923879533,0.505895606,0.003896717,2.5
0.258819045,0.965925826,0.505895606,0.003896717,2
0.130526192,0.991444861,0.505895606,0.003896717,1.5
2.06E-15,1,0.505895606,0.003896717,1
-0.130526192,0.991444861,0.505895606,0.003896717,0.5
-0.258819045,0.965925826,0.505895606,0.003896717,0
-0.382683432,0.923879533,0.503895982,0.389005107,0
-0.5,0.866025404,0.449324071,0.777805123,8
-0.608761429,0.79335334,0.449324071,0.777805123,7.5
-0.707106781,0.707106781,0.449324071,0.777805123,7
-0.79335334,0.608761429,0.449324071,0.777805123,6.5
-0.866025404,0.5,0.449324071,0.777805123,6
-0.923879533,0.382683432,0.449324071,0.777805123,5.5
-0.965925826,0.258819045,0.449324071,0.777805123,5
-0.991444861,0.130526192,0.449324071,0.777805123,4.5
-1,-2.99E-15,0.449324071,0.777805123,4
-0.991444861,-0.130526192,0.449324071,0.777805123,3.5
-0.965925826,-0.258819045,0.449324071,0.777805123,3
-0.923879533,-0.382683432,0.449324071,0.777805123,2.5
-0.866025404,-0.5,0.449324071,0.777805123,2
-0.79335334,-0.608761429,0.449324071,0.777805123,1.5
-0.707106781,-0.707106781,0.449324071,0.777805123,1
-0.608761429,-0.79335334,0.449324071,0.777805123,0.5
-0.5,-0.866025404,0.449324071,0.777805123,0
-0.382683432,-0.923879533,0.225028164,0.287516151,0
-0.258819045,-0.965925826,0.449324071,0.777805123,5.5
-0.130526192,-0.991444861,0.449324071,0.777805123,5
7.04E-16,-1,0.449324071,0.777805123,4.5
0.130526192,-0.991444861,0.449324071,0.777805123,4
0.258819045,-0.965925826,0.449324071,0.777805123,3.5
0.382683432,-0.923879533,0.449324071,0.777805123,3
0.5,-0.866025404,0.449324071,0.777805123,2.5
0.608761429,-0.79335334,0.449324071,0.777805123,2
0.707106781,-0.707106781,0.449324071,0.777805123,1.5
0.79335334,-0.608761429,0.449324071,0.777805123,1
0.866025404,-0.5,0.449324071,0.777805123,0.5
0.923879533,-0.382683432,0.449324071,0.777805123,0
0.965925826,-0.258819045,0.500140819,0.389620378,0
0.991444861,-0.130526192,0.50965077,0.003281445,7.5
1,-2.45E-16,0.50965077,0.003281445,7
0.991444861,0.130526192,0.50965077,0.003281445,6.5
0.965925826,0.258819045,0.50965077,0.003281445,6
0.923879533,0.382683432,0.50965077,0.003281445,5.5
0.866025404,0.5,0.50965077,0.003281445,5
0.79335334,0.608761429,0.50965077,0.003281445,4.5
0.707106781,0.707106781,0.50965077,0.003281445,4
0.608761429,0.79335334,0.50965077,0.003281445,3.5
0.5,0.866025404,0.50965077,0.003281445,3
0.382683432,0.923879533,0.50965077,0.003281445,2.5
0.258819045,0.965925826,0.50965077,0.003281445,2
0.130526192,0.991444861,0.50965077,0.003281445,1.5
2.06E-15,1,0.50965077,0.003281445,1
-0.130526192,0.991444861,0.50965077,0.003281445,0.5
-0.258819045,0.965925826,0.50965077,0.003281445,0
-0.382683432,0.923879533,0.498263237,0.391261101,0
-0.5,0.866025404,0.477487796,0.780676388,14.5
-0.608761429,0.79335334,0.477487796,0.780676388,14
-0.707106781,0.707106781,0.477487796,0.780676388,13.5
-0.79335334,0.608761429,0.477487796,0.780676388,13
-0.866025404,0.5,0.477487796,0.780676388,12.5
-0.923879533,0.382683432,0.477487796,0.780676388,12
-0.965925826,0.258819045,0.477487796,0.780676388,11.5
-0.991444861,0.130526192,0.477487796,0.780676388,11
-1,-2.99E-15,0.477487796,0.780676388,10.5
-0.991444861,-0.130526192,0.477487796,0.780676388,10
-0.965925826,-0.258819045,0.477487796,0.780676388,9.5
-0.923879533,-0.382683432,0.477487796,0.780676388,9
-0.866025404,-0.5,0.477487796,0.780676388,8.5
-0.79335334,-0.608761429,0.477487796,0.780676388,8
-0.707106781,-0.707106781,0.477487796,0.780676388,7.5
-0.608761429,-0.79335334,0.477487796,0.780676388,7
-0.5,-0.866025404,0.477487796,0.780676388,6.5
-0.382683432,-0.923879533,0.477487796,0.780676388,6
-0.258819045,-0.965925826,0.477487796,0.780676388,5.5
-0.130526192,-0.991444861,0.477487796,0.780676388,5
7.04E-16,-1,0.477487796,0.780676388,4.5
0.130526192,-0.991444861,0.477487796,0.780676388,4
0.258819045,-0.965925826,0.477487796,0.780676388,3.5
0.382683432,-0.923879533,0.477487796,0.780676388,3
0.5,-0.866025404,0.477487796,0.780676388,2.5
0.608761429,-0.79335334,0.477487796,0.780676388,2
0.707106781,-0.707106781,0.477487796,0.780676388,1.5
0.79335334,-0.608761429,0.477487796,0.780676388,1
0.866025404,-0.5,0.477487796,0.780676388,0.5
0.923879533,-0.382683432,0.477487796,0.780676388,0
0.965925826,-0.258819045,0.46822193,0.390645829,0
0.991444861,-0.130526192,0.50965077,0,7.5
1,-2.45E-16,0.50965077,0,7
0.991444861,0.130526192,0.50965077,0,6.5
0.965925826,0.258819045,0.50965077,0,6
0.923879533,0.382683432,0.50965077,0,5.5
0.866025404,0.5,0.50965077,0,5
0.79335334,0.608761429,0.50965077,0,4.5
0.707106781,0.707106781,0.50965077,0,4
0.608761429,0.79335334,0.50965077,0,3.5
0.5,0.866025404,0.50965077,0,3
0.382683432,0.923879533,0.50965077,0,2.5
0.258819045,0.965925826,0.50965077,0,2
0.130526192,0.991444861,0.50965077,0,1.5
2.06E-15,1,0.50965077,0,1
-0.130526192,0.991444861,0.50965077,0,0.5
-0.258819045,0.965925826,0.50965077,0,0
-0.382683432,0.923879533,0.46822193,0.391261101,0
-0.5,0.866025404,0.473732632,0.779240756,14.5
-0.608761429,0.79335334,0.473732632,0.779240756,14
-0.707106781,0.707106781,0.473732632,0.779240756,13.5
-0.79335334,0.608761429,0.473732632,0.779240756,13
-0.866025404,0.5,0.473732632,0.779240756,12.5
-0.923879533,0.382683432,0.473732632,0.779240756,12
-0.965925826,0.258819045,0.473732632,0.779240756,11.5
-0.991444861,0.130526192,0.473732632,0.779240756,11
-1,-2.99E-15,0.473732632,0.779240756,10.5
-0.991444861,-0.130526192,0.473732632,0.779240756,10
-0.965925826,-0.258819045,0.473732632,0.779240756,9.5
-0.923879533,-0.382683432,0.473732632,0.779240756,9
-0.866025404,-0.5,0.473732632,0.779240756,8.5
-0.79335334,-0.608761429,0.473732632,0.779240756,8
-0.707106781,-0.707106781,0.473732632,0.779240756,7.5
-0.608761429,-0.79335334,0.473732632,0.779240756,7
-0.5,-0.866025404,0.473732632,0.779240756,6.5
-0.382683432,-0.923879533,0.473732632,0.779240756,6
-0.258819045,-0.965925826,0.473732632,0.779240756,5.5
-0.130526192,-0.991444861,0.473732632,0.779240756,5
7.04E-16,-1,0.473732632,0.779240756,4.5
0.130526192,-0.991444861,0.473732632,0.779240756,4
0.258819045,-0.965925826,0.473732632,0.779240756,3.5
0.382683432,-0.923879533,0.473732632,0.779240756,3
0.5,-0.866025404,0.473732632,0.779240756,2.5
0.608761429,-0.79335334,0.473732632,0.779240756,2
0.707106781,-0.707106781,0.473732632,0.779240756,1.5
0.79335334,-0.608761429,0.473732632,0.779240756,1
0.866025404,-0.5,0.473732632,0.779240756,0.5
0.923879533,-0.382683432,0.473732632,0.779240756,0
0.965925826,-0.258819045,0.505773564,0.389415287,0
0.991444861,-0.130526192,0.504018025,0.001435632,7.5
1,-2.45E-16,0.504018025,0.001435632,7
0.991444861,0.130526192,0.504018025,0.001435632,6.5
0.965925826,0.258819045,0.504018025,0.001435632,6
0.923879533,0.382683432,0.504018025,0.001435632,5.5
0.866025404,0.5,0.504018025,0.001435632,5
0.79335334,0.608761429,0.504018025,0.001435632,4.5
0.707106781,0.707106781,0.504018025,0.001435632,4
0.608761429,0.79335334,0.504018025,0.001435632,3.5
0.5,0.866025404,0.504018025,0.001435632,3
0.382683432,0.923879533,0.504018025,0.001435632,2.5
0.258819045,0.965925826,0.504018025,0.001435632,2
0.130526192,0.991444861,0.504018025,0.001435632,1.5
2.06E-15,1,0.504018025,0.001435632,1
-0.130526192,0.991444861,0.504018025,0.001435632,0.5
-0.258819045,0.965925826,0.504018025,0.001435632,0
-0.382683432,0.923879533,0.500140819,0.391466191,0
-0.5,0.866025404,0.441813744,0.780676388,14.5
-0.608761429,0.79335334,0.441813744,0.780676388,14
-0.707106781,0.707106781,0.441813744,0.780676388,13.5
-0.79335334,0.608761429,0.441813744,0.780676388,13
-0.866025404,0.5,0.441813744,0.780676388,12.5
-0.923879533,0.382683432,0.441813744,0.780676388,12
-0.965925826,0.258819045,0.441813744,0.780676388,11.5
-0.991444861,0.130526192,0.441813744,0.780676388,11
-1,-2.99E-15,0.441813744,0.780676388,10.5
-0.991444861,-0.130526192,0.441813744,0.780676388,10
-0.965925826,-0.258819045,0.441813744,0.780676388,9.5
-0.923879533,-0.382683432,0.441813744,0.780676388,9
-0.866025404,-0.5,0.441813744,0.780676388,8.5
-0.79335334,-0.608761429,0.441813744,0.780676388,8
-0.707106781,-0.707106781,0.441813744,0.780676388,7.5
-0.608761429,-0.79335334,0.441813744,0.780676388,7
-0.5,-0.866025404,0.441813744,0.780676388,6.5
-0.382683432,-0.923879533,0.441813744,0.780676388,6
-0.258819045,-0.965925826,0.441813744,0.780676388,5.5
-0.130526192,-0.991444861,0.441813744,0.780676388,5
7.04E-16,-1,0.441813744,0.780676388,4.5
0.130526192,-0.991444861,0.441813744,0.780676388,4
0.258819045,-0.965925826,0.441813744,0.780676388,3.5
0.382683432,-0.923879533,0.441813744,0.780676388,3
0.5,-0.866025404,0.441813744,0.780676388,2.5
0.608761429,-0.79335334,0.441813744,0.780676388,2
0.707106781,-0.707106781,0.441813744,0.780676388,1.5
0.79335334,-0.608761429,0.441813744,0.780676388,1
0.866025404,-0.5,0.441813744,0.780676388,0.5
0.923879533,-0.382683432,0.441813744,0.780676388,0
0.965925826,-0.258819045,0.471977094,0.389620378,0
0.991444861,-0.130526192,0.496507698,0.002050903,7
1,-2.45E-16,0.496507698,0.002050903,6.5
0.991444861,0.130526192,0.496507698,0.002050903,6
0.965925826,0.258819045,0.496507698,0.002050903,5.5
0.923879533,0.382683432,0.496507698,0.002050903,5
0.866025404,0.5,0.496507698,0.002050903,4.5
0.79335334,0.608761429,0.496507698,0.002050903,4
0.707106781,0.707106781,0.496507698,0.002050903,3.5
0.608761429,0.79335334,0.496507698,0.002050903,3
0.5,0.866025404,0.496507698,0.002050903,2.5
0.382683432,0.923879533,0.496507698,0.002050903,2
0.258819045,0.965925826,0.496507698,0.002050903,1.5
0.130526192,0.991444861,0.496507698,0.002050903,1
2.06E-15,1,0.496507698,0.002050903,0.5
-0.130526192,0.991444861,0.496507698,0.002050903,0
-0.258819045,0.965925826,0.553642508,0.890871429,0
-0.382683432,0.923879533,0.325948179,0.775569638,0
-0.5,0.866025404,0.864063087,0.364527574,0
-0.608761429,0.79335334,0.439936162,0.778215304,14
-0.707106781,0.707106781,0.439936162,0.778215304,13.5
-0.79335334,0.608761429,0.439936162,0.778215304,13
-0.866025404,0.5,0.439936162,0.778215304,12.5
-0.923879533,0.382683432,0.439936162,0.778215304,12
-0.965925826,0.258819045,0.439936162,0.778215304,11.5
-0.991444861,0.130526192,0.439936162,0.778215304,11
-1,-2.99E-15,0.439936162,0.778215304,10.5
-0.991444861,-0.130526192,0.439936162,0.778215304,10
-0.965925826,-0.258819045,0.439936162,0.778215304,9.5
-0.923879533,-0.382683432,0.439936162,0.778215304,9
-0.866025404,-0.5,0.439936162,0.778215304,8.5
-0.79335334,-0.608761429,0.439936162,0.778215304,8
-0.707106781,-0.707106781,0.439936162,0.778215304,7.5
-0.608761429,-0.79335334,0.439936162,0.778215304,7
-0.5,-0.866025404,0.439936162,0.778215304,6.5
-0.382683432,-0.923879533,0.439936162,0.778215304,6
-0.258819045,-0.965925826,0.439936162,0.778215304,5.5
-0.130526192,-0.991444861,0.439936162,0.778215304,5
7.04E-16,-1,0.439936162,0.778215304,4.5
0.130526192,-0.991444861,0.439936162,0.778215304,4
0.258819045,-0.965925826,0.439936162,0.778215304,3.5
0.382683432,-0.923879533,0.439936162,0.778215304,3
0.5,-0.866025404,0.439936162,0.778215304,2.5
0.608761429,-0.79335334,0.439936162,0.778215304,2
0.707106781,-0.707106781,0.439936162,0.778215304,1.5
0.79335334,-0.608761429,0.439936162,0.778215304,1
0.866025404,-0.5,0.439936162,0.778215304,0.5
0.923879533,-0.382683432,0.439936162,0.778215304,0
0.965925826,-0.258819045,0.470099512,0.388594926,0
0.991444861,-0.130526192,0.507773188,0.001230542,7.5
1,-2.45E-16,0.507773188,0.001230542,7
0.991444861,0.130526192,0.507773188,0.001230542,6.5
0.965925826,0.258819045,0.507773188,0.001230542,6
0.923879533,0.382683432,0.507773188,0.001230542,5.5
0.866025404,0.5,0.507773188,0.001230542,5
0.79335334,0.608761429,0.507773188,0.001230542,4.5
0.707106781,0.707106781,0.507773188,0.001230542,4
0.608761429,0.79335334,0.507773188,0.001230542,3.5
0.5,0.866025404,0.507773188,0.001230542,3
0.382683432,0.923879533,0.507773188,0.001230542,2.5
0.258819045,0.965925826,0.507773188,0.001230542,2
0.130526192,0.991444861,0.507773188,0.001230542,1.5
2.06E-15,1,0.507773188,0.001230542,1
-0.130526192,0.991444861,0.507773188,0.001230542,0.5
-0.258819045,0.965925826,0.507773188,0.001230542,0
-0.382683432,0.923879533,0.477609839,0.392696733,0
-0.5,0.866025404,0.468099887,0.780676388,9.5
-0.608761429,0.79335334,0.468099887,0.780676388,9
-0.707106781,0.707106781,0.468099887,0.780676388,8.5
-0.79335334,0.608761429,0.468099887,0.780676388,8
-0.866025404,0.5,0.468099887,0.780676388,7.5
-0.923879533,0.382683432,0.468099887,0.780676388,7
-0.965925826,0.258819045,0.468099887,0.780676388,6.5
-0.991444861,0.130526192,0.468099887,0.780676388,6
-1,-2.99E-15,0.468099887,0.780676388,5.5
-0.991444861,-0.130526192,0.468099887,0.780676388,5
-0.965925826,-0.258819045,0.468099887,0.780676388,4.5
-0.923879533,-0.382683432,0.468099887,0.780676388,4
-0.866025404,-0.5,0.468099887,0.780676388,3.5
-0.79335334,-0.608761429,0.468099887,0.780676388,3
-0.707106781,-0.707106781,0.468099887,0.780676388,2.5
-0.608761429,-0.79335334,0.468099887,0.780676388,2
-0.5,-0.866025404,0.468099887,0.780676388,1.5
-0.382683432,-0.923879533,0.468099887,0.780676388,1
-0.258819045,-0.965925826,0.468099887,0.780676388,0.5
-0.130526192,-0.991444861,0.468099887,0.780676388,0
7.04E-16,-1,0.864063087,0.364527574,0
0.130526192,-0.991444861,0.431017649,0.197194364,0
0.258819045,-0.965925826,0.468099887,0.780676388,3.5
0.382683432,-0.923879533,0.468099887,0.780676388,3
0.5,-0.866025404,0.468099887,0.780676388,2.5
0.608761429,-0.79335334,0.468099887,0.780676388,2
0.707106781,-0.707106781,0.468099887,0.780676388,1.5
0.79335334,-0.608761429,0.468099887,0.780676388,1
0.866025404,-0.5,0.468099887,0.780676388,0.5
0.923879533,-0.382683432,0.468099887,0.780676388,0
0.965925826,-0.258819045,0.500140819,0.392081462,0
0.991444861,-0.130526192,0.505895606,0.000615271,7.5
1,-2.45E-16,0.505895606,0.000615271,7
0.991444861,0.130526192,0.505895606,0.000615271,6.5
0.965925826,0.258819045,0.505895606,0.000615271,6
0.923879533,0.382683432,0.505895606,0.000615271,5.5
0.866025404,0.5,0.505895606,0.000615271,5
0.79335334,0.608761429,0.505895606,0.000615271,4.5
0.707106781,0.707106781,0.505895606,0.000615271,4
0.608761429,0.79335334,0.505895606,0.000615271,3.5
0.5,0.866025404,0.505895606,0.000615271,3
0.382683432,0.923879533,0.505895606,0.000615271,2.5
0.258819045,0.965925826,0.505895606,0.000615271,2
0.130526192,0.991444861,0.505895606,0.000615271,1.5
2.06E-15,1,0.505895606,0.000615271,1
-0.130526192,0.991444861,0.505895606,0.000615271,0.5
-0.258819045,0.965925826,0.505895606,0.000615271,0
-0.382683432,0.923879533,0.481365002,0.389825468,0
-0.5,0.866025404,0.468099887,0.778010213,1.5
-0.608761429,0.79335334,0.468099887,0.778010213,1
-0.707106781,0.707106781,0.468099887,0.778010213,0.5
-0.79335334,0.608761429,0.468099887,0.778010213,0
-0.866025404,0.5,0.423601202,0.536147173,0
-0.923879533,0.382683432,0.468099887,0.778010213,1
-0.965925826,0.258819045,0.468099887,0.778010213,0.5
-0.991444861,0.130526192,0.468099887,0.778010213,0
-1,-2.99E-15,0.715189636,0.552821018,0
-0.991444861,-0.130526192,0.468099887,0.778010213,5
-0.965925826,-0.258819045,0.468099887,0.778010213,4.5
-0.923879533,-0.382683432,0.468099887,0.778010213,4
-0.866025404,-0.5,0.468099887,0.778010213,3.5
-0.79335334,-0.608761429,0.468099887,0.778010213,3
-0.707106781,-0.707106781,0.468099887,0.778010213,2.5
-0.608761429,-0.79335334,0.468099887,0.778010213,2
-0.5,-0.866025404,0.468099887,0.778010213,1.5
-0.382683432,-0.923879533,0.468099887,0.778010213,1
-0.258819045,-0.965925826,0.468099887,0.778010213,0.5
-0.130526192,-0.991444861,0.468099887,0.778010213,0
7.04E-16,-1,0.706627863,0.044155951,0
0.130526192,-0.991444861,0.541513331,0.68401731,0
0.258819045,-0.965925826,0.326586557,0.436698866,0
0.382683432,-0.923879533,0.468099887,0.778010213,3
0.5,-0.866025404,0.468099887,0.778010213,2.5
0.608761429,-0.79335334,0.468099887,0.778010213,2
0.707106781,-0.707106781,0.468099887,0.778010213,1.5
0.79335334,-0.608761429,0.468099887,0.778010213,1
0.866025404,-0.5,0.468099887,0.778010213,0.5
0.923879533,-0.382683432,0.468099887,0.778010213,0
0.965925826,-0.258819045,0.470099512,0.389620378,0
0.991444861,-0.130526192,0.515283515,0,1
1,-2.45E-16,0.515283515,0,0.5
0.991444861,0.130526192,0.515283515,0,0
0.965925826,0.258819045,0.556928276,0.221948768,0.5
0.923879533,0.382683432,0.556928276,0.221948768,0
0.866025404,0.5,0.423601202,0.536147173,0
0.79335334,0.608761429,0.515283515,0,4.5
0.707106781,0.707106781,0.515283515,0,4
0.608761429,0.79335334,0.515283515,0,3.5
0.5,0.866025404,0.515283515,0,3
0.382683432,0.923879533,0.515283515,0,2.5
0.258819045,0.965925826,0.515283515,0,2
0.130526192,0.991444861,0.515283515,0,1.5
2.06E-15,1,0.515283515,0,1
-0.130526192,0.991444861,0.515283515,0,0.5
-0.258819045,0.965925826,0.515283515,0,0
-0.382683432,0.923879533,0.471977094,0.390645829,0
-0.5,0.866025404,0.464344724,0.781086569,14.5
-0.608761429,0.79335334,0.464344724,0.781086569,14
-0.707106781,0.707106781,0.464344724,0.781086569,13.5
-0.79335334,0.608761429,0.464344724,0.781086569,13
-0.866025404,0.5,0.464344724,0.781086569,12.5
-0.923879533,0.382683432,0.464344724,0.781086569,12
-0.965925826,0.258819045,0.464344724,0.781086569,11.5
-0.991444861,0.130526192,0.464344724,0.781086569,11
-1,-2.99E-15,0.464344724,0.781086569,10.5
-0.991444861,-0.130526192,0.464344724,0.781086569,10
-0.965925826,-0.258819045,0.464344724,0.781086569,9.5
-0.923879533,-0.382683432,0.464344724,0.781086569,9
-0.866025404,-0.5,0.464344724,0.781086569,8.5
-0.79335334,-0.608761429,0.464344724,0.781086569,8
-0.707106781,-0.707106781,0.464344724,0.781086569,7.5
-0.608761429,-0.79335334,0.464344724,0.781086569,7
-0.5,-0.866025404,0.464344724,0.781086569,6.5
-0.382683432,-0.923879533,0.464344724,0.781086569,6
-0.258819045,-0.965925826,0.464344724,0.781086569,5.5
-0.130526192,-0.991444861,0.464344724,0.781086569,5
7.04E-16,-1,0.464344724,0.781086569,4.5
0.130526192,-0.991444861,0.464344724,0.781086569,4
0.258819045,-0.965925826,0.464344724,0.781086569,3.5
0.382683432,-0.923879533,0.464344724,0.781086569,3
0.5,-0.866025404,0.464344724,0.781086569,2.5
0.608761429,-0.79335334,0.464344724,0.781086569,2
0.707106781,-0.707106781,0.464344724,0.781086569,1.5
0.79335334,-0.608761429,0.464344724,0.781086569,1
0.866025404,-0.5,0.464344724,0.781086569,0.5
0.923879533,-0.382683432,0.464344724,0.781086569,0
0.965925826,-0.258819045,0.481365002,0.388594926,0
0.991444861,-0.130526192,0.517161097,0.000410181,7.5
1,-2.45E-16,0.517161097,0.000410181,7
0.991444861,0.130526192,0.517161097,0.000410181,6.5
0.965925826,0.258819045,0.517161097,0.000410181,6
0.923879533,0.382683432,0.517161097,0.000410181,5.5
0.866025404,0.5,0.517161097,0.000410181,5
0.79335334,0.608761429,0.517161097,0.000410181,4.5
0.707106781,0.707106781,0.517161097,0.000410181,4
0.608761429,0.79335334,0.517161097,0.000410181,3.5
0.5,0.866025404,0.517161097,0.000410181,3
0.382683432,0.923879533,0.517161097,0.000410181,2.5
0.258819045,0.965925826,0.517161097,0.000410181,2
0.130526192,0.991444861,0.517161097,0.000410181,1.5
2.06E-15,1,0.517161097,0.000410181,1
-0.130526192,0.991444861,0.517161097,0.000410181,0.5
-0.258819045,0.965925826,0.517161097,0.000410181,0
-0.382683432,0.923879533,0.486997747,0.388594926,0
-0.5,0.866025404,0.439936162,0.778420394,0
-0.608761429,0.79335334,0.629703342,0.825734736,0
-0.707106781,0.707106781,0.439936162,0.778420394,1.5
-0.79335334,0.608761429,0.439936162,0.778420394,1
-0.866025404,0.5,0.439936162,0.778420394,0.5
-0.923879533,0.382683432,0.439936162,0.778420394,0
-0.965925826,0.258819045,0.47311303,0.860928239,0
-0.991444861,0.130526192,0.553642508,0.890871429,0
-1,-2.99E-15,0.439936162,0.778420394,1
-0.991444861,-0.130526192,0.439936162,0.778420394,0.5
-0.965925826,-0.258819045,0.439936162,0.778420394,0
-0.923879533,-0.382683432,0.423601202,0.536147173,0
-0.866025404,-0.5,0.439936162,0.778420394,8.5
-0.79335334,-0.608761429,0.439936162,0.778420394,8
-0.707106781,-0.707106781,0.439936162,0.778420394,7.5
-0.608761429,-0.79335334,0.439936162,0.778420394,7
-0.5,-0.866025404,0.439936162,0.778420394,6.5
-0.382683432,-0.923879533,0.439936162,0.778420394,6
-0.258819045,-0.965925826,0.439936162,0.778420394,5.5
-0.130526192,-0.991444861,0.439936162,0.778420394,5
7.04E-16,-1,0.439936162,0.778420394,4.5
0.130526192,-0.991444861,0.439936162,0.778420394,4
0.258819045,-0.965925826,0.439936162,0.778420394,3.5
0.382683432,-0.923879533,0.439936162,0.778420394,3
0.5,-0.866025404,0.439936162,0.778420394,2.5
0.608761429,-0.79335334,0.439936162,0.778420394,2
0.707106781,-0.707106781,0.439936162,0.778420394,1.5
0.79335334,-0.608761429,0.439936162,0.778420394,1
0.866025404,-0.5,0.439936162,0.778420394,0.5
0.923879533,-0.382683432,0.439936162,0.778420394,0
0.965925826,-0.258819045,0.577938415,0.401484854,0
0.991444861,-0.130526192,0.513405933,0.002461084,7.5
1,-2.45E-16,0.513405933,0.002461084,7
0.991444861,0.130526192,0.513405933,0.002461084,6.5
