x_per,y_per,lat,lon,parking
0.130526192,-0.991444861,0.708599324,0.003337644,5.5
0.258819045,-0.965925826,0.708599324,0.003337644,5
0.382683432,-0.923879533,0.708599324,0.003337644,4.5
0.5,-0.866025404,0.708599324,0.003337644,4
0.608761429,-0.79335334,0.708599324,0.003337644,3.5
0.707106781,-0.707106781,0.708599324,0.003337644,3
0.79335334,-0.608761429,0.708599324,0.003337644,2.5
0.866025404,-0.5,0.708599324,0.003337644,2
0.923879533,-0.382683432,0.708599324,0.003337644,1.5
0.965925826,-0.258819045,0.708599324,0.003337644,1
0.991444861,-0.130526192,0.708599324,0.493095248,0.5
1,-2.45E-16,0.708599324,0.979932413,0
0.991444861,0.130526192,0.710045062,0.979932413,0
0.965925826,0.258819045,0.692714983,0.979932413,9.5
0.923879533,0.382683432,0.692714983,0.979932413,9
0.866025404,0.5,0.692714983,0.979932413,8.5
0.79335334,0.608761429,0.692714983,0.979932413,8
0.707106781,0.707106781,0.692714983,0.979932413,7.5
0.608761429,0.79335334,0.692714983,0.979932413,7
0.5,0.866025404,0.692714983,0.979932413,6.5
0.382683432,0.923879533,0.692714983,0.979932413,6
0.258819045,0.965925826,0.692714983,0.979932413,5.5
0.130526192,0.991444861,0.692714983,0.979932413,5
2.06E-15,1,0.692714983,0.979932413,4.5
-0.130526192,0.991444861,0.692714983,0.979932413,4
-0.258819045,0.965925826,0.692714983,0.979932413,3.5
-0.382683432,0.923879533,0.692714983,0.979932413,3
-0.5,0.866025404,0.692714983,0.979932413,2.5
-0.608761429,0.79335334,0.692714983,0.979932413,2
-0.707106781,0.707106781,0.692714983,0.979932413,1.5
-0.79335334,0.608761429,0.692714983,0.979932413,1
-0.866025404,0.5,0.692714983,0.979932413,0.5
-0.923879533,0.382683432,0.692714983,0.979932413,0
-0.965925826,0.258819045,0.862898986,0.681734741,0
-0.991444861,0.130526192,0.692714983,0.979932413,2.5
-1,-2.99E-15,0.692714983,0.979932413,2
-0.991444861,-0.130526192,0.692714983,0.979932413,1.5
-0.965925826,-0.258819045,0.692714983,0.979932413,1
-0.923879533,-0.382683432,0.692714983,0.979932413,0.5
-0.866025404,-0.5,0.692714983,0.979932413,0
-0.79335334,-0.608761429,0.47311303,0.858546456,0.5
-0.707106781,-0.707106781,0.47311303,0.858546456,0
-0.608761429,-0.79335334,0.680191513,0.227418749,0
-0.5,-0.866025404,0.716109651,0.002920439,8
-0.382683432,-0.923879533,0.716109651,0.002920439,7.5
-0.258819045,-0.965925826,0.716109651,0.002920439,7
-0.130526192,-0.991444861,0.716109651,0.002920439,6.5
7.04E-16,-1,0.716109651,0.002920439,6
0.130526192,-0.991444861,0.716109651,0.002920439,5.5
0.258819045,-0.965925826,0.716109651,0.002920439,5
0.382683432,-0.923879533,0.716109651,0.002920439,4.5
0.5,-0.866025404,0.716109651,0.002920439,4
0.608761429,-0.79335334,0.716109651,0.002920439,3.5
0.707106781,-0.707106781,0.716109651,0.002920439,3
0.79335334,-0.608761429,0.716109651,0.002920439,2.5
0.866025404,-0.5,0.716109651,0.002920439,2
0.923879533,-0.382683432,0.716109651,0.002920439,1.5
0.965925826,-0.258819045,0.716109651,0.002920439,1
0.991444861,-0.130526192,0.716109651,0.491635029,0.5
1,-2.45E-16,0.716109651,0.980141015,0
0.991444861,0.130526192,0.687514082,0.980141015,0
0.965925826,0.258819045,0.690837401,0.980141015,12.5
0.923879533,0.382683432,0.690837401,0.980141015,12
0.866025404,0.5,0.690837401,0.980141015,11.5
0.79335334,0.608761429,0.690837401,0.980141015,11
0.707106781,0.707106781,0.690837401,0.980141015,10.5
0.608761429,0.79335334,0.690837401,0.980141015,10
0.5,0.866025404,0.690837401,0.980141015,9.5
0.382683432,0.923879533,0.690837401,0.980141015,9
0.258819045,0.965925826,0.690837401,0.980141015,8.5
0.130526192,0.991444861,0.690837401,0.980141015,8
2.06E-15,1,0.690837401,0.980141015,7.5
-0.130526192,0.991444861,0.690837401,0.980141015,7
-0.258819045,0.965925826,0.690837401,0.980141015,6.5
-0.382683432,0.923879533,0.690837401,0.980141015,6
-0.5,0.866025404,0.690837401,0.980141015,5.5
-0.608761429,0.79335334,0.690837401,0.980141015,5
-0.707106781,0.707106781,0.690837401,0.980141015,4.5
-0.79335334,0.608761429,0.690837401,0.980141015,4
-0.866025404,0.5,0.690837401,0.980141015,3.5
-0.923879533,0.382683432,0.690837401,0.980141015,3
-0.965925826,0.258819045,0.690837401,0.980141015,2.5
-0.991444861,0.130526192,0.690837401,0.980141015,2
-1,-2.99E-15,0.690837401,0.980141015,1.5
-0.991444861,-0.130526192,0.690837401,0.980141015,1
-0.965925826,-0.258819045,0.690837401,0.980141015,0.5
-0.923879533,-0.382683432,0.690837401,0.980141015,0
-0.866025404,-0.5,0.862898986,0.681734741,0
-0.79335334,-0.608761429,0,0.325900121,0
-0.707106781,-0.707106781,0.725497559,0,2.5
-0.608761429,-0.79335334,0.725497559,0,2
-0.5,-0.866025404,0.725497559,0,1.5
-0.382683432,-0.923879533,0.725497559,0,1
-0.258819045,-0.965925826,0.725497559,0,0.5
-0.130526192,-0.991444861,0.725497559,0,0
7.04E-16,-1,0.47311303,0.858546456,0
0.130526192,-0.991444861,0.725497559,0,3.5
0.258819045,-0.965925826,0.725497559,0,3
0.382683432,-0.923879533,0.725497559,0,2.5
0.5,-0.866025404,0.725497559,0,2
0.608761429,-0.79335334,0.725497559,0,1.5
0.707106781,-0.707106781,0.725497559,0,1
0.79335334,-0.608761429,0.725497559,0,0.5
0.866025404,-0.5,0.725497559,0,0
0.923879533,-0.382683432,0.629703342,0.822750219,0
0.965925826,-0.258819045,0.725497559,0,1
0.991444861,-0.130526192,0.725497559,0.490383412,0.5
1,-2.45E-16,0.725497559,0.98347866,0
0.991444861,0.130526192,0.706289899,0.98347866,0
0.965925826,0.258819045,0.673939166,0.98347866,2.5
0.923879533,0.382683432,0.673939166,0.98347866,2
0.866025404,0.5,0.673939166,0.98347866,1.5
0.79335334,0.608761429,0.673939166,0.98347866,1
0.707106781,0.707106781,0.673939166,0.98347866,0.5
0.608761429,0.79335334,0.673939166,0.98347866,0
0.5,0.866025404,0.947371386,0.158475531,0.5
0.382683432,0.923879533,0.947371386,0.158475531,0
0.258819045,0.965925826,0.541513331,0.678605699,0
0.130526192,0.991444861,0.673939166,0.98347866,2
2.06E-15,1,0.673939166,0.98347866,1.5
-0.130526192,0.991444861,0.673939166,0.98347866,1
-0.258819045,0.965925826,0.673939166,0.98347866,0.5
-0.382683432,0.923879533,0.673939166,0.98347866,0
-0.5,0.866025404,0.437964701,0.667862656,0
-0.608761429,0.79335334,0.673939166,0.98347866,5.5
-0.707106781,0.707106781,0.673939166,0.98347866,5
-0.79335334,0.608761429,0.673939166,0.98347866,4.5
-0.866025404,0.5,0.673939166,0.98347866,4
-0.923879533,0.382683432,0.673939166,0.98347866,3.5
-0.965925826,0.258819045,0.673939166,0.98347866,3
-0.991444861,0.130526192,0.673939166,0.98347866,2.5
-1,-2.99E-15,0.673939166,0.98347866,2
-0.991444861,-0.130526192,0.673939166,0.98347866,1.5
-0.965925826,-0.258819045,0.673939166,0.98347866,1
-0.923879533,-0.382683432,0.673939166,0.98347866,0.5
-0.866025404,-0.5,0.673939166,0.98347866,0
-0.79335334,-0.608761429,0.689391664,0.493929659,0
-0.707106781,-0.707106781,0.708599324,0.004172056,9
-0.608761429,-0.79335334,0.708599324,0.004172056,8.5
-0.5,-0.866025404,0.708599324,0.004172056,8
-0.382683432,-0.923879533,0.708599324,0.004172056,7.5
-0.258819045,-0.965925826,0.708599324,0.004172056,7
-0.130526192,-0.991444861,0.708599324,0.004172056,6.5
7.04E-16,-1,0.708599324,0.004172056,6
0.130526192,-0.991444861,0.708599324,0.004172056,5.5
0.258819045,-0.965925826,0.708599324,0.004172056,5
0.382683432,-0.923879533,0.708599324,0.004172056,4.5
0.5,-0.866025404,0.708599324,0.004172056,4
0.608761429,-0.79335334,0.708599324,0.004172056,3.5
0.707106781,-0.707106781,0.708599324,0.004172056,3
0.79335334,-0.608761429,0.708599324,0.004172056,2.5
0.866025404,-0.5,0.708599324,0.004172056,2
0.923879533,-0.382683432,0.708599324,0.004172056,1.5
0.965925826,-0.258819045,0.708599324,0.004172056,1
0.991444861,-0.130526192,0.708599324,0.491217823,0.5
1,-2.45E-16,0.708599324,0.984104468,0
0.991444861,0.130526192,0.711922644,0.984104468,0
0.965925826,0.258819045,0.692714983,0.984104468,8
0.923879533,0.382683432,0.692714983,0.984104468,7.5
0.866025404,0.5,0.692714983,0.984104468,7
0.79335334,0.608761429,0.692714983,0.984104468,6.5
0.707106781,0.707106781,0.692714983,0.984104468,6
0.608761429,0.79335334,0.692714983,0.984104468,5.5
0.5,0.866025404,0.692714983,0.984104468,5
0.382683432,0.923879533,0.692714983,0.984104468,4.5
0.258819045,0.965925826,0.692714983,0.984104468,4
0.130526192,0.991444861,0.692714983,0.984104468,3.5
2.06E-15,1,0.692714983,0.984104468,3
-0.130526192,0.991444861,0.692714983,0.984104468,2.5
-0.258819045,0.965925826,0.692714983,0.984104468,2
-0.382683432,0.923879533,0.692714983,0.984104468,1.5
-0.5,0.866025404,0.692714983,0.984104468,1
-0.608761429,0.79335334,0.692714983,0.984104468,0.5
-0.707106781,0.707106781,0.692714983,0.984104468,0
-0.79335334,0.608761429,0.514889223,0.53231257,0
-0.866025404,0.5,0.692714983,0.984104468,4
-0.923879533,0.382683432,0.692714983,0.984104468,3.5
-0.965925826,0.258819045,0.692714983,0.984104468,3
-0.991444861,0.130526192,0.692714983,0.984104468,2.5
-1,-2.99E-15,0.692714983,0.984104468,2
-0.991444861,-0.130526192,0.692714983,0.984104468,1.5
-0.965925826,-0.258819045,0.692714983,0.984104468,1
-0.923879533,-0.382683432,0.692714983,0.984104468,0.5
-0.866025404,-0.5,0.692714983,0.984104468,0
-0.79335334,-0.608761429,0.717555389,0.490592015,0
-0.707106781,-0.707106781,0.738640631,0.001460219,9
-0.608761429,-0.79335334,0.738640631,0.001460219,8.5
-0.5,-0.866025404,0.738640631,0.001460219,8
-0.382683432,-0.923879533,0.738640631,0.001460219,7.5
-0.258819045,-0.965925826,0.738640631,0.001460219,7
-0.130526192,-0.991444861,0.738640631,0.001460219,6.5
7.04E-16,-1,0.738640631,0.001460219,6
0.130526192,-0.991444861,0.738640631,0.001460219,5.5
0.258819045,-0.965925826,0.738640631,0.001460219,5
0.382683432,-0.923879533,0.738640631,0.001460219,4.5
0.5,-0.866025404,0.738640631,0.001460219,4
0.608761429,-0.79335334,0.738640631,0.001460219,3.5
0.707106781,-0.707106781,0.738640631,0.001460219,3
0.79335334,-0.608761429,0.738640631,0.001460219,2.5
0.866025404,-0.5,0.738640631,0.001460219,2
0.923879533,-0.382683432,0.738640631,0.001460219,1.5
0.965925826,-0.258819045,0.738640631,0.001460219,1
0.991444861,-0.130526192,0.738640631,0.491426426,0.5
1,-2.45E-16,0.738640631,0.980766824,0
0.991444861,0.130526192,0.721310552,0.980766824,0
0.965925826,0.258819045,0.694592565,0.980766824,13
0.923879533,0.382683432,0.694592565,0.980766824,12.5
0.866025404,0.5,0.694592565,0.980766824,12
0.79335334,0.608761429,0.694592565,0.980766824,11.5
0.707106781,0.707106781,0.694592565,0.980766824,11
0.608761429,0.79335334,0.694592565,0.980766824,10.5
0.5,0.866025404,0.694592565,0.980766824,10
0.382683432,0.923879533,0.694592565,0.980766824,9.5
0.258819045,0.965925826,0.694592565,0.980766824,9
0.130526192,0.991444861,0.694592565,0.980766824,8.5
2.06E-15,1,0.694592565,0.980766824,8
-0.130526192,0.991444861,0.694592565,0.980766824,7.5
-0.258819045,0.965925826,0.694592565,0.980766824,7
-0.382683432,0.923879533,0.694592565,0.980766824,6.5
-0.5,0.866025404,0.694592565,0.980766824,6
-0.608761429,0.79335334,0.694592565,0.980766824,5.5
-0.707106781,0.707106781,0.694592565,0.980766824,5
-0.79335334,0.608761429,0.694592565,0.980766824,4.5
-0.866025404,0.5,0.694592565,0.980766824,4
-0.923879533,0.382683432,0.694592565,0.980766824,3.5
-0.965925826,0.258819045,0.694592565,0.980766824,3
-0.991444861,0.130526192,0.694592565,0.980766824,2.5
-1,-2.99E-15,0.694592565,0.980766824,2
-0.991444861,-0.130526192,0.694592565,0.980766824,1.5
-0.965925826,-0.258819045,0.694592565,0.980766824,1
-0.923879533,-0.382683432,0.694592565,0.980766824,0.5
-0.866025404,-0.5,0.694592565,0.980766824,0
-0.79335334,-0.608761429,0.715677807,0.492052234,0
-0.707106781,-0.707106781,0.717987232,0.002294631,9
-0.608761429,-0.79335334,0.717987232,0.002294631,8.5
-0.5,-0.866025404,0.717987232,0.002294631,8
-0.382683432,-0.923879533,0.717987232,0.002294631,7.5
-0.258819045,-0.965925826,0.717987232,0.002294631,7
-0.130526192,-0.991444861,0.717987232,0.002294631,6.5
7.04E-16,-1,0.717987232,0.002294631,6
0.130526192,-0.991444861,0.717987232,0.002294631,5.5
0.258819045,-0.965925826,0.717987232,0.002294631,5
0.382683432,-0.923879533,0.717987232,0.002294631,4.5
0.5,-0.866025404,0.717987232,0.002294631,4
0.608761429,-0.79335334,0.717987232,0.002294631,3.5
0.707106781,-0.707106781,0.717987232,0.002294631,3
0.79335334,-0.608761429,0.717987232,0.002294631,2.5
0.866025404,-0.5,0.717987232,0.002294631,2
0.923879533,-0.382683432,0.717987232,0.002294631,1.5
0.965925826,-0.258819045,0.717987232,0.002294631,1
0.991444861,-0.130526192,0.717987232,0.491426426,0.5
1,-2.45E-16,0.717987232,0.981809838,0
0.991444861,0.130526192,0.223920391,0.723371855,0
0.965925826,0.258819045,0.437964701,0.667862656,0
0.923879533,0.382683432,0.68895982,0.981809838,7.5
0.866025404,0.5,0.68895982,0.981809838,7
0.79335334,0.608761429,0.68895982,0.981809838,6.5
0.707106781,0.707106781,0.68895982,0.981809838,6
0.608761429,0.79335334,0.68895982,0.981809838,5.5
0.5,0.866025404,0.68895982,0.981809838,5
0.382683432,0.923879533,0.68895982,0.981809838,4.5
0.258819045,0.965925826,0.68895982,0.981809838,4
0.130526192,0.991444861,0.68895982,0.981809838,3.5
2.06E-15,1,0.68895982,0.981809838,3
-0.130526192,0.991444861,0.68895982,0.981809838,2.5
-0.258819045,0.965925826,0.68895982,0.981809838,2
-0.382683432,0.923879533,0.68895982,0.981809838,1.5
-0.5,0.866025404,0.68895982,0.981809838,1
-0.608761429,0.79335334,0.68895982,0.981809838,0.5
-0.707106781,0.707106781,0.68895982,0.981809838,0
-0.79335334,0.608761429,0.33954187,0.535379031,0
-0.866025404,0.5,0.68895982,0.981809838,4
-0.923879533,0.382683432,0.68895982,0.981809838,3.5
-0.965925826,0.258819045,0.68895982,0.981809838,3
-0.991444861,0.130526192,0.68895982,0.981809838,2.5
-1,-2.99E-15,0.68895982,0.981809838,2
-0.991444861,-0.130526192,0.68895982,0.981809838,1.5
-0.965925826,-0.258819045,0.68895982,0.981809838,1
-0.923879533,-0.382683432,0.68895982,0.981809838,0.5
-0.866025404,-0.5,0.68895982,0.981809838,0
-0.79335334,-0.608761429,0.695024409,0.494138262,0
-0.707106781,-0.707106781,0.729252722,0.001251617,9
-0.608761429,-0.79335334,0.729252722,0.001251617,8.5
-0.5,-0.866025404,0.729252722,0.001251617,8
-0.382683432,-0.923879533,0.729252722,0.001251617,7.5
-0.258819045,-0.965925826,0.729252722,0.001251617,7
-0.130526192,-0.991444861,0.729252722,0.001251617,6.5
7.04E-16,-1,0.729252722,0.001251617,6
0.130526192,-0.991444861,0.729252722,0.001251617,5.5
0.258819045,-0.965925826,0.729252722,0.001251617,5
0.382683432,-0.923879533,0.729252722,0.001251617,4.5
0.5,-0.866025404,0.729252722,0.001251617,4
0.608761429,-0.79335334,0.729252722,0.001251617,3.5
0.707106781,-0.707106781,0.729252722,0.001251617,3
0.79335334,-0.608761429,0.729252722,0.001251617,2.5
0.866025404,-0.5,0.729252722,0.001251617,2
0.923879533,-0.382683432,0.729252722,0.001251617,1.5
0.965925826,-0.258819045,0.729252722,0.001251617,1
0.991444861,-0.130526192,0.729252722,0.491217823,0.5
1,-2.45E-16,0.729252722,0.980975427,0
0.991444861,0.130526192,0.700657154,0.980975427,0
0.965925826,0.258819045,0.685204656,0.980975427,0.5
0.923879533,0.382683432,0.685204656,0.980975427,0
0.866025404,0.5,0.512185505,0.461074722,0
0.79335334,0.608761429,0.685204656,0.980975427,5
0.707106781,0.707106781,0.685204656,0.980975427,4.5
0.608761429,0.79335334,0.685204656,0.980975427,4
0.5,0.866025404,0.685204656,0.980975427,3.5
0.382683432,0.923879533,0.685204656,0.980975427,3
0.258819045,0.965925826,0.685204656,0.980975427,2.5
0.130526192,0.991444861,0.685204656,0.980975427,2
2.06E-15,1,0.685204656,0.980975427,1.5
-0.130526192,0.991444861,0.685204656,0.980975427,1
-0.258819045,0.965925826,0.685204656,0.980975427,0.5
-0.382683432,0.923879533,0.685204656,0.980975427,0
-0.5,0.866025404,0.321554638,0.256956903,0
-0.608761429,0.79335334,0.685204656,0.980975427,5.5
-0.707106781,0.707106781,0.685204656,0.980975427,5
-0.79335334,0.608761429,0.685204656,0.980975427,4.5
-0.866025404,0.5,0.685204656,0.980975427,4
-0.923879533,0.382683432,0.685204656,0.980975427,3.5
-0.965925826,0.258819045,0.685204656,0.980975427,3
-0.991444861,0.130526192,0.685204656,0.980975427,2.5
-1,-2.99E-15,0.685204656,0.980975427,2
-0.991444861,-0.130526192,0.685204656,0.980975427,1.5
-0.965925826,-0.258819045,0.685204656,0.980975427,1
-0.923879533,-0.382683432,0.685204656,0.980975427,0.5
-0.866025404,-0.5,0.685204656,0.980975427,0
-0.79335334,-0.608761429,0.691269245,0.492678042,0
-0.707106781,-0.707106781,0.736763049,0.003129042,9
-0.608761429,-0.79335334,0.736763049,0.003129042,8.5
-0.5,-0.866025404,0.736763049,0.003129042,8
-0.382683432,-0.923879533,0.736763049,0.003129042,7.5
-0.258819045,-0.965925826,0.736763049,0.003129042,7
-0.130526192,-0.991444861,0.736763049,0.003129042,6.5
7.04E-16,-1,0.736763049,0.003129042,6
0.130526192,-0.991444861,0.736763049,0.003129042,5.5
0.258819045,-0.965925826,0.736763049,0.003129042,5
0.382683432,-0.923879533,0.736763049,0.003129042,4.5
0.5,-0.866025404,0.736763049,0.003129042,4
0.608761429,-0.79335334,0.736763049,0.003129042,3.5
0.707106781,-0.707106781,0.736763049,0.003129042,3
0.79335334,-0.608761429,0.736763049,0.003129042,2.5
0.866025404,-0.5,0.736763049,0.003129042,2
0.923879533,-0.382683432,0.736763049,0.003129042,1.5
0.965925826,-0.258819045,0.736763049,0.003129042,1
0.991444861,-0.130526192,0.736763049,0.493303851,0.5
1,-2.45E-16,0.736763049,0.984104468,0
0.991444861,0.130526192,0.711922644,0.984104468,0
0.965925826,0.258819045,0.675816748,0.984104468,12.5
0.923879533,0.382683432,0.675816748,0.984104468,12
0.866025404,0.5,0.675816748,0.984104468,11.5
0.79335334,0.608761429,0.675816748,0.984104468,11
0.707106781,0.707106781,0.675816748,0.984104468,10.5
0.608761429,0.79335334,0.675816748,0.984104468,10
0.5,0.866025404,0.675816748,0.984104468,9.5
0.382683432,0.923879533,0.675816748,0.984104468,9
0.258819045,0.965925826,0.675816748,0.984104468,8.5
0.130526192,0.991444861,0.675816748,0.984104468,8
2.06E-15,1,0.675816748,0.984104468,7.5
-0.130526192,0.991444861,0.675816748,0.984104468,7
-0.258819045,0.965925826,0.675816748,0.984104468,6.5
