x_per,y_per,lat,lon,parking
-0.965925826,0.258819045,0.58253849,0.139745955,7.5
-0.991444861,0.130526192,0.58253849,0.139745955,7
-1,-2.99E-15,0.58253849,0.139745955,6.5
-0.991444861,-0.130526192,0.58253849,0.139745955,6
-0.965925826,-0.258819045,0.58253849,0.139745955,5.5
-0.923879533,-0.382683432,0.58253849,0.139745955,5
-0.866025404,-0.5,0.58253849,0.139745955,4.5
-0.79335334,-0.608761429,0.58253849,0.139745955,4
-0.707106781,-0.707106781,0.58253849,0.139745955,3.5
-0.608761429,-0.79335334,0.58253849,0.139745955,3
-0.5,-0.866025404,0.58253849,0.139745955,2.5
-0.382683432,-0.923879533,0.58253849,0.139745955,2
-0.258819045,-0.965925826,0.58253849,0.139745955,1.5
-0.130526192,-0.991444861,0.58253849,0.139745955,1
7.04E-16,-1,0.58253849,0.566450672,0.5
0.130526192,-0.991444861,0.58253849,0.993155388,0
0.258819045,-0.965925826,0.591006384,0.993155388,0
0.382683432,-0.923879533,0.640781074,0.993155388,11.5
0.5,-0.866025404,0.640781074,0.993155388,11
0.608761429,-0.79335334,0.640781074,0.993155388,10.5
0.707106781,-0.707106781,0.640781074,0.993155388,10
0.79335334,-0.608761429,0.640781074,0.993155388,9.5
0.866025404,-0.5,0.640781074,0.993155388,9
0.923879533,-0.382683432,0.640781074,0.993155388,8.5
0.965925826,-0.258819045,0.640781074,0.993155388,8
0.991444861,-0.130526192,0.640781074,0.993155388,7.5
1,-2.45E-16,0.640781074,0.993155388,7
0.991444861,0.130526192,0.640781074,0.993155388,6.5
0.965925826,0.258819045,0.640781074,0.993155388,6
0.923879533,0.382683432,0.640781074,0.993155388,5.5
0.866025404,0.5,0.640781074,0.993155388,5
0.79335334,0.608761429,0.640781074,0.993155388,4.5
0.707106781,0.707106781,0.640781074,0.993155388,4
0.608761429,0.79335334,0.640781074,0.993155388,3.5
0.5,0.866025404,0.640781074,0.993155388,3
0.382683432,0.923879533,0.640781074,0.993155388,2.5
0.258819045,0.965925826,0.640781074,0.993155388,2
0.130526192,0.991444861,0.640781074,0.993155388,1.5
2.06E-15,1,0.640781074,0.993155388,1
-0.130526192,0.991444861,0.640781074,0.993155388,0.5
-0.258819045,0.965925826,0.640781074,0.993155388,0
-0.382683432,0.923879533,0.592883965,0.567952624,0
-0.5,0.866025404,0.591926399,0.135669227,10.5
-0.608761429,0.79335334,0.591926399,0.135669227,10
-0.707106781,0.707106781,0.591926399,0.135669227,9.5
-0.79335334,0.608761429,0.591926399,0.135669227,9
-0.866025404,0.5,0.591926399,0.135669227,8.5
-0.923879533,0.382683432,0.591926399,0.135669227,8
-0.965925826,0.258819045,0.591926399,0.135669227,7.5
-0.991444861,0.130526192,0.591926399,0.135669227,7
-1,-2.99E-15,0.591926399,0.135669227,6.5
-0.991444861,-0.130526192,0.591926399,0.135669227,6
-0.965925826,-0.258819045,0.591926399,0.135669227,5.5
-0.923879533,-0.382683432,0.591926399,0.135669227,5
-0.866025404,-0.5,0.591926399,0.135669227,4.5
-0.79335334,-0.608761429,0.591926399,0.135669227,4
-0.707106781,-0.707106781,0.591926399,0.135669227,3.5
-0.608761429,-0.79335334,0.591926399,0.135669227,3
-0.5,-0.866025404,0.591926399,0.135669227,2.5
-0.382683432,-0.923879533,0.591926399,0.135669227,2
-0.258819045,-0.965925826,0.591926399,0.135669227,1.5
-0.130526192,-0.991444861,0.591926399,0.135669227,1
7.04E-16,-1,0.591926399,0.566236107,0.5
0.130526192,-0.991444861,0.591926399,0.995515599,0
0.258819045,-0.965925826,0.600394292,0.995515599,0
0.382683432,-0.923879533,0.623882839,0.995515599,11.5
0.5,-0.866025404,0.623882839,0.995515599,11
0.608761429,-0.79335334,0.623882839,0.995515599,10.5
0.707106781,-0.707106781,0.623882839,0.995515599,10
0.79335334,-0.608761429,0.623882839,0.995515599,9.5
0.866025404,-0.5,0.623882839,0.995515599,9
0.923879533,-0.382683432,0.623882839,0.995515599,8.5
0.965925826,-0.258819045,0.623882839,0.995515599,8
0.991444861,-0.130526192,0.623882839,0.995515599,7.5
1,-2.45E-16,0.623882839,0.995515599,7
0.991444861,0.130526192,0.623882839,0.995515599,6.5
0.965925826,0.258819045,0.623882839,0.995515599,6
0.923879533,0.382683432,0.623882839,0.995515599,5.5
0.866025404,0.5,0.623882839,0.995515599,5
0.79335334,0.608761429,0.623882839,0.995515599,4.5
0.707106781,0.707106781,0.623882839,0.995515599,4
0.608761429,0.79335334,0.623882839,0.995515599,3.5
0.5,0.866025404,0.623882839,0.995515599,3
0.382683432,0.923879533,0.623882839,0.995515599,2.5
0.258819045,0.965925826,0.623882839,0.995515599,2
0.130526192,0.991444861,0.623882839,0.995515599,1.5
2.06E-15,1,0.623882839,0.995515599,1
-0.130526192,0.991444861,0.623882839,0.995515599,0.5
-0.258819045,0.965925826,0.623882839,0.995515599,0
-0.382683432,0.923879533,0.596639129,0.567094366,0
-0.5,0.866025404,0.558129929,0.138029438,10.5
-0.608761429,0.79335334,0.558129929,0.138029438,10
-0.707106781,0.707106781,0.558129929,0.138029438,9.5
-0.79335334,0.608761429,0.558129929,0.138029438,9
-0.866025404,0.5,0.558129929,0.138029438,8.5
-0.923879533,0.382683432,0.558129929,0.138029438,8
-0.965925826,0.258819045,0.558129929,0.138029438,7.5
-0.991444861,0.130526192,0.558129929,0.138029438,7
-1,-2.99E-15,0.558129929,0.138029438,6.5
-0.991444861,-0.130526192,0.558129929,0.138029438,6
-0.965925826,-0.258819045,0.558129929,0.138029438,5.5
-0.923879533,-0.382683432,0.558129929,0.138029438,5
-0.866025404,-0.5,0.558129929,0.138029438,4.5
-0.79335334,-0.608761429,0.558129929,0.138029438,4
-0.707106781,-0.707106781,0.558129929,0.138029438,3.5
-0.608761429,-0.79335334,0.558129929,0.138029438,3
-0.5,-0.866025404,0.558129929,0.138029438,2.5
-0.382683432,-0.923879533,0.558129929,0.138029438,2
-0.258819045,-0.965925826,0.558129929,0.138029438,1.5
-0.130526192,-0.991444861,0.558129929,0.138029438,1
7.04E-16,-1,0.558129929,0.56730893,0.5
0.130526192,-0.991444861,0.558129929,0.993584517,0
0.258819045,-0.965925826,0.611659782,0.993584517,0
0.382683432,-0.923879533,0.612617349,0.993584517,4.5
0.5,-0.866025404,0.612617349,0.993584517,4
0.608761429,-0.79335334,0.612617349,0.993584517,3.5
0.707106781,-0.707106781,0.612617349,0.993584517,3
0.79335334,-0.608761429,0.612617349,0.993584517,2.5
0.866025404,-0.5,0.612617349,0.993584517,2
0.923879533,-0.382683432,0.612617349,0.993584517,1.5
0.965925826,-0.258819045,0.612617349,0.993584517,1
0.991444861,-0.130526192,0.612617349,0.993584517,0.5
1,-2.45E-16,0.612617349,0.993584517,0
0.991444861,0.130526192,0.715189636,0.532163241,0
0.965925826,0.258819045,0.115884341,0.473286701,0
0.923879533,0.382683432,0.612617349,0.993584517,5.5
0.866025404,0.5,0.612617349,0.993584517,5
0.79335334,0.608761429,0.612617349,0.993584517,4.5
0.707106781,0.707106781,0.612617349,0.993584517,4
0.608761429,0.79335334,0.612617349,0.993584517,3.5
0.5,0.866025404,0.612617349,0.993584517,3
0.382683432,0.923879533,0.612617349,0.993584517,2.5
0.258819045,0.965925826,0.612617349,0.993584517,2
0.130526192,0.991444861,0.612617349,0.993584517,1.5
2.06E-15,1,0.612617349,0.993584517,1
-0.130526192,0.991444861,0.612617349,0.993584517,0.5
-0.258819045,0.965925826,0.612617349,0.993584517,0
-0.382683432,0.923879533,0.594761547,0.566450672,0
-0.5,0.866025404,0.576905745,0.136312921,10.5
-0.608761429,0.79335334,0.576905745,0.136312921,10
-0.707106781,0.707106781,0.576905745,0.136312921,9.5
-0.79335334,0.608761429,0.576905745,0.136312921,9
-0.866025404,0.5,0.576905745,0.136312921,8.5
-0.923879533,0.382683432,0.576905745,0.136312921,8
-0.965925826,0.258819045,0.576905745,0.136312921,7.5
-0.991444861,0.130526192,0.576905745,0.136312921,7
-1,-2.99E-15,0.576905745,0.136312921,6.5
-0.991444861,-0.130526192,0.576905745,0.136312921,6
-0.965925826,-0.258819045,0.576905745,0.136312921,5.5
-0.923879533,-0.382683432,0.576905745,0.136312921,5
-0.866025404,-0.5,0.576905745,0.136312921,4.5
-0.79335334,-0.608761429,0.576905745,0.136312921,4
-0.707106781,-0.707106781,0.576905745,0.136312921,3.5
-0.608761429,-0.79335334,0.576905745,0.136312921,3
-0.5,-0.866025404,0.576905745,0.136312921,2.5
-0.382683432,-0.923879533,0.576905745,0.136312921,2
-0.258819045,-0.965925826,0.576905745,0.136312921,1.5
-0.130526192,-0.991444861,0.576905745,0.136312921,1
7.04E-16,-1,0.576905745,0.566021542,0.5
0.130526192,-0.991444861,0.576905745,0.993369952,0
0.258819045,-0.965925826,0.609782201,0.993369952,0
0.382683432,-0.923879533,0.637025911,0.993369952,6
0.5,-0.866025404,0.637025911,0.993369952,5.5
0.608761429,-0.79335334,0.637025911,0.993369952,5
0.707106781,-0.707106781,0.637025911,0.993369952,4.5
0.79335334,-0.608761429,0.637025911,0.993369952,4
0.866025404,-0.5,0.637025911,0.993369952,3.5
0.923879533,-0.382683432,0.637025911,0.993369952,3
0.965925826,-0.258819045,0.637025911,0.993369952,2.5
0.991444861,-0.130526192,0.637025911,0.993369952,2
1,-2.45E-16,0.637025911,0.993369952,1.5
0.991444861,0.130526192,0.637025911,0.993369952,1
0.965925826,0.258819045,0.637025911,0.993369952,0.5
0.923879533,0.382683432,0.637025911,0.993369952,0
0.866025404,0.5,1,0.255975625,0
0.79335334,0.608761429,0.947371386,0.134424752,0
0.707106781,0.707106781,0.512185505,0.445672231,0
0.608761429,0.79335334,0.637025911,0.993369952,1.5
0.5,0.866025404,0.637025911,0.993369952,1
0.382683432,0.923879533,0.637025911,0.993369952,0.5
0.258819045,0.965925826,0.637025911,0.993369952,0
0.130526192,0.991444861,0.715189636,0.532163241,0
2.06E-15,1,0.637025911,0.993369952,1
-0.130526192,0.991444861,0.637025911,0.993369952,0.5
-0.258819045,0.965925826,0.637025911,0.993369952,0
-0.382683432,0.923879533,0.589128802,0.56730893,0
-0.5,0.866025404,0.576905745,0.137385744,10.5
-0.608761429,0.79335334,0.576905745,0.137385744,10
-0.707106781,0.707106781,0.576905745,0.137385744,9.5
-0.79335334,0.608761429,0.576905745,0.137385744,9
-0.866025404,0.5,0.576905745,0.137385744,8.5
-0.923879533,0.382683432,0.576905745,0.137385744,8
-0.965925826,0.258819045,0.576905745,0.137385744,7.5
-0.991444861,0.130526192,0.576905745,0.137385744,7
-1,-2.99E-15,0.576905745,0.137385744,6.5
-0.991444861,-0.130526192,0.576905745,0.137385744,6
-0.965925826,-0.258819045,0.576905745,0.137385744,5.5
-0.923879533,-0.382683432,0.576905745,0.137385744,5
-0.866025404,-0.5,0.576905745,0.137385744,4.5
-0.79335334,-0.608761429,0.576905745,0.137385744,4
-0.707106781,-0.707106781,0.576905745,0.137385744,3.5
-0.608761429,-0.79335334,0.576905745,0.137385744,3
-0.5,-0.866025404,0.576905745,0.137385744,2.5
-0.382683432,-0.923879533,0.576905745,0.137385744,2
-0.258819045,-0.965925826,0.576905745,0.137385744,1.5
-0.130526192,-0.991444861,0.576905745,0.137385744,1
7.04E-16,-1,0.576905745,0.568381753,0.5
0.130526192,-0.991444861,0.576905745,0.993799082,0
0.258819045,-0.965925826,0.58725122,0.993799082,0
0.382683432,-0.923879533,0.627638002,0.993799082,11.5
0.5,-0.866025404,0.627638002,0.993799082,11
0.608761429,-0.79335334,0.627638002,0.993799082,10.5
0.707106781,-0.707106781,0.627638002,0.993799082,10
0.79335334,-0.608761429,0.627638002,0.993799082,9.5
0.866025404,-0.5,0.627638002,0.993799082,9
0.923879533,-0.382683432,0.627638002,0.993799082,8.5
0.965925826,-0.258819045,0.627638002,0.993799082,8
0.991444861,-0.130526192,0.627638002,0.993799082,7.5
1,-2.45E-16,0.627638002,0.993799082,7
0.991444861,0.130526192,0.627638002,0.993799082,6.5
0.965925826,0.258819045,0.627638002,0.993799082,6
0.923879533,0.382683432,0.627638002,0.993799082,5.5
0.866025404,0.5,0.627638002,0.993799082,5
0.79335334,0.608761429,0.627638002,0.993799082,4.5
0.707106781,0.707106781,0.627638002,0.993799082,4
0.608761429,0.79335334,0.627638002,0.993799082,3.5
0.5,0.866025404,0.627638002,0.993799082,3
0.382683432,0.923879533,0.627638002,0.993799082,2.5
0.258819045,0.965925826,0.627638002,0.993799082,2
0.130526192,0.991444861,0.627638002,0.993799082,1.5
2.06E-15,1,0.627638002,0.993799082,1
-0.130526192,0.991444861,0.627638002,0.993799082,0.5
-0.258819045,0.965925826,0.627638002,0.993799082,0
-0.382683432,0.923879533,0.615414946,0.567952624,0
-0.5,0.866025404,0.584416072,0.13717118,10.5
-0.608761429,0.79335334,0.584416072,0.13717118,10
-0.707106781,0.707106781,0.584416072,0.13717118,9.5
-0.79335334,0.608761429,0.584416072,0.13717118,9
-0.866025404,0.5,0.584416072,0.13717118,8.5
-0.923879533,0.382683432,0.584416072,0.13717118,8
-0.965925826,0.258819045,0.584416072,0.13717118,7.5
-0.991444861,0.130526192,0.584416072,0.13717118,7
-1,-2.99E-15,0.584416072,0.13717118,6.5
-0.991444861,-0.130526192,0.584416072,0.13717118,6
-0.965925826,-0.258819045,0.584416072,0.13717118,5.5
-0.923879533,-0.382683432,0.584416072,0.13717118,5
-0.866025404,-0.5,0.584416072,0.13717118,4.5
-0.79335334,-0.608761429,0.584416072,0.13717118,4
-0.707106781,-0.707106781,0.584416072,0.13717118,3.5
-0.608761429,-0.79335334,0.584416072,0.13717118,3
-0.5,-0.866025404,0.584416072,0.13717118,2.5
-0.382683432,-0.923879533,0.584416072,0.13717118,2
-0.258819045,-0.965925826,0.584416072,0.13717118,1.5
-0.130526192,-0.991444861,0.584416072,0.13717118,1
7.04E-16,-1,0.584416072,0.56730893,0.5
0.130526192,-0.991444861,0.584416072,0.995301034,0
0.258819045,-0.965925826,0.594761547,0.995301034,0
0.382683432,-0.923879533,0.610739767,0.995301034,11.5
0.5,-0.866025404,0.610739767,0.995301034,11
0.608761429,-0.79335334,0.610739767,0.995301034,10.5
0.707106781,-0.707106781,0.610739767,0.995301034,10
0.79335334,-0.608761429,0.610739767,0.995301034,9.5
0.866025404,-0.5,0.610739767,0.995301034,9
0.923879533,-0.382683432,0.610739767,0.995301034,8.5
0.965925826,-0.258819045,0.610739767,0.995301034,8
0.991444861,-0.130526192,0.610739767,0.995301034,7.5
1,-2.45E-16,0.610739767,0.995301034,7
0.991444861,0.130526192,0.610739767,0.995301034,6.5
0.965925826,0.258819045,0.610739767,0.995301034,6
0.923879533,0.382683432,0.610739767,0.995301034,5.5
0.866025404,0.5,0.610739767,0.995301034,5
0.79335334,0.608761429,0.610739767,0.995301034,4.5
0.707106781,0.707106781,0.610739767,0.995301034,4
0.608761429,0.79335334,0.610739767,0.995301034,3.5
0.5,0.866025404,0.610739767,0.995301034,3
0.382683432,0.923879533,0.610739767,0.995301034,2.5
0.258819045,0.965925826,0.610739767,0.995301034,2
0.130526192,0.991444861,0.610739767,0.995301034,1.5
2.06E-15,1,0.610739767,0.995301034,1
-0.130526192,0.991444861,0.610739767,0.995301034,0.5
-0.258819045,0.965925826,0.610739767,0.995301034,0
-0.382683432,0.923879533,0.604149456,0.566450672,0
-0.5,0.866025404,0.588171235,0.139102262,4.5
-0.608761429,0.79335334,0.588171235,0.139102262,4
-0.707106781,0.707106781,0.588171235,0.139102262,3.5
-0.79335334,0.608761429,0.588171235,0.139102262,3
-0.866025404,0.5,0.588171235,0.139102262,2.5
-0.923879533,0.382683432,0.588171235,0.139102262,2
-0.965925826,0.258819045,0.588171235,0.139102262,1.5
-0.991444861,0.130526192,0.588171235,0.139102262,1
-1,-2.99E-15,0.588171235,0.139102262,0.5
-0.991444861,-0.130526192,0.588171235,0.139102262,0
-0.965925826,-0.258819045,0.772211791,0.656546367,0
-0.923879533,-0.382683432,0.588171235,0.139102262,5
-0.866025404,-0.5,0.588171235,0.139102262,4.5
-0.79335334,-0.608761429,0.588171235,0.139102262,4
-0.707106781,-0.707106781,0.588171235,0.139102262,3.5
-0.608761429,-0.79335334,0.588171235,0.139102262,3
-0.5,-0.866025404,0.588171235,0.139102262,2.5
-0.382683432,-0.923879533,0.588171235,0.139102262,2
-0.258819045,-0.965925826,0.588171235,0.139102262,1.5
-0.130526192,-0.991444861,0.588171235,0.139102262,1
7.04E-16,-1,0.588171235,0.56451959,0.5
0.130526192,-0.991444861,0.588171235,0.996373857,0
0.258819045,-0.965925826,0.585373639,0.996373857,0
0.382683432,-0.923879533,0.629515584,0.996373857,11.5
0.5,-0.866025404,0.629515584,0.996373857,11
0.608761429,-0.79335334,0.629515584,0.996373857,10.5
0.707106781,-0.707106781,0.629515584,0.996373857,10
0.79335334,-0.608761429,0.629515584,0.996373857,9.5
0.866025404,-0.5,0.629515584,0.996373857,9
0.923879533,-0.382683432,0.629515584,0.996373857,8.5
0.965925826,-0.258819045,0.629515584,0.996373857,8
0.991444861,-0.130526192,0.629515584,0.996373857,7.5
1,-2.45E-16,0.629515584,0.996373857,7
0.991444861,0.130526192,0.629515584,0.996373857,6.5
0.965925826,0.258819045,0.629515584,0.996373857,6
0.923879533,0.382683432,0.629515584,0.996373857,5.5
0.866025404,0.5,0.629515584,0.996373857,5
0.79335334,0.608761429,0.629515584,0.996373857,4.5
0.707106781,0.707106781,0.629515584,0.996373857,4
0.608761429,0.79335334,0.629515584,0.996373857,3.5
0.5,0.866025404,0.629515584,0.996373857,3
0.382683432,0.923879533,0.629515584,0.996373857,2.5
0.258819045,0.965925826,0.629515584,0.996373857,2
0.130526192,0.991444861,0.629515584,0.996373857,1.5
2.06E-15,1,0.629515584,0.996373857,1
-0.130526192,0.991444861,0.629515584,0.996373857,0.5
-0.258819045,0.965925826,0.629515584,0.996373857,0
-0.382683432,0.923879533,0.58725122,0.566879801,0
-0.5,0.866025404,0.586293654,0.138029438,10.5
-0.608761429,0.79335334,0.586293654,0.138029438,10
-0.707106781,0.707106781,0.586293654,0.138029438,9.5
-0.79335334,0.608761429,0.586293654,0.138029438,9
-0.866025404,0.5,0.586293654,0.138029438,8.5
-0.923879533,0.382683432,0.586293654,0.138029438,8
-0.965925826,0.258819045,0.586293654,0.138029438,7.5
-0.991444861,0.130526192,0.586293654,0.138029438,7
-1,-2.99E-15,0.586293654,0.138029438,6.5
-0.991444861,-0.130526192,0.586293654,0.138029438,6
-0.965925826,-0.258819045,0.586293654,0.138029438,5.5
-0.923879533,-0.382683432,0.586293654,0.138029438,5
-0.866025404,-0.5,0.586293654,0.138029438,4.5
-0.79335334,-0.608761429,0.586293654,0.138029438,4
-0.707106781,-0.707106781,0.586293654,0.138029438,3.5
-0.608761429,-0.79335334,0.586293654,0.138029438,3
-0.5,-0.866025404,0.586293654,0.138029438,2.5
-0.382683432,-0.923879533,0.586293654,0.138029438,2
-0.258819045,-0.965925826,0.586293654,0.138029438,1.5
-0.130526192,-0.991444861,0.586293654,0.138029438,1
7.04E-16,-1,0.586293654,0.565592413,0.5
0.130526192,-0.991444861,0.586293654,0.996373857,0
0.258819045,-0.965925826,0.607904619,0.996373857,0
0.382683432,-0.923879533,0.644536237,0.996373857,1
0.5,-0.866025404,0.644536237,0.996373857,0.5
0.608761429,-0.79335334,0.644536237,0.996373857,0
0.707106781,-0.707106781,0.47311303,0.854503712,0
0.79335334,-0.608761429,0.644536237,0.996373857,9.5
0.866025404,-0.5,0.644536237,0.996373857,9
0.923879533,-0.382683432,0.644536237,0.996373857,8.5
0.965925826,-0.258819045,0.644536237,0.996373857,8
0.991444861,-0.130526192,0.644536237,0.996373857,7.5
1,-2.45E-16,0.644536237,0.996373857,7
0.991444861,0.130526192,0.644536237,0.996373857,6.5
0.965925826,0.258819045,0.644536237,0.996373857,6
0.923879533,0.382683432,0.644536237,0.996373857,5.5
0.866025404,0.5,0.644536237,0.996373857,5
0.79335334,0.608761429,0.644536237,0.996373857,4.5
0.707106781,0.707106781,0.644536237,0.996373857,4
0.608761429,0.79335334,0.644536237,0.996373857,3.5
0.5,0.866025404,0.644536237,0.996373857,3
0.382683432,0.923879533,0.644536237,0.996373857,2.5
0.258819045,0.965925826,0.644536237,0.996373857,2
0.130526192,0.991444861,0.644536237,0.996373857,1.5
2.06E-15,1,0.644536237,0.996373857,1
-0.130526192,0.991444861,0.644536237,0.996373857,0.5
-0.258819045,0.965925826,0.644536237,0.996373857,0
-0.382683432,0.923879533,0.589128802,0.567738059,0
-0.5,0.866025404,0.584416072,0.138673132,5
-0.608761429,0.79335334,0.584416072,0.138673132,4.5
-0.707106781,0.707106781,0.584416072,0.138673132,4
-0.79335334,0.608761429,0.584416072,0.138673132,3.5
-0.866025404,0.5,0.584416072,0.138673132,3
-0.923879533,0.382683432,0.584416072,0.138673132,2.5
-0.965925826,0.258819045,0.584416072,0.138673132,2
-0.991444861,0.130526192,0.584416072,0.138673132,1.5
-1,-2.99E-15,0.584416072,0.138673132,1
-0.991444861,-0.130526192,0.584416072,0.138673132,0.5
-0.965925826,-0.258819045,0.584416072,0.138673132,0
-0.923879533,-0.382683432,0.437964701,0.658370167,0
-0.866025404,-0.5,0.584416072,0.138673132,4.5
-0.79335334,-0.608761429,0.584416072,0.138673132,4
-0.707106781,-0.707106781,0.584416072,0.138673132,3.5
-0.608761429,-0.79335334,0.584416072,0.138673132,3
-0.5,-0.866025404,0.584416072,0.138673132,2.5
-0.382683432,-0.923879533,0.584416072,0.138673132,2
-0.258819045,-0.965925826,0.584416072,0.138673132,1.5
-0.130526192,-0.991444861,0.584416072,0.138673132,1
7.04E-16,-1,0.584416072,0.566236107,0.5
0.130526192,-0.991444861,0.584416072,0.996159293,0
0.258819045,-0.965925826,0.583496057,0.996159293,0
0.382683432,-0.923879533,0.633270747,0.996159293,11.5
0.5,-0.866025404,0.633270747,0.996159293,11
0.608761429,-0.79335334,0.633270747,0.996159293,10.5
0.707106781,-0.707106781,0.633270747,0.996159293,10
0.79335334,-0.608761429,0.633270747,0.996159293,9.5
0.866025404,-0.5,0.633270747,0.996159293,9
0.923879533,-0.382683432,0.633270747,0.996159293,8.5
0.965925826,-0.258819045,0.633270747,0.996159293,8
0.991444861,-0.130526192,0.633270747,0.996159293,7.5
1,-2.45E-16,0.633270747,0.996159293,7
0.991444861,0.130526192,0.633270747,0.996159293,6.5
0.965925826,0.258819045,0.633270747,0.996159293,6
0.923879533,0.382683432,0.633270747,0.996159293,5.5
0.866025404,0.5,0.633270747,0.996159293,5
0.79335334,0.608761429,0.633270747,0.996159293,4.5
0.707106781,0.707106781,0.633270747,0.996159293,4
0.608761429,0.79335334,0.633270747,0.996159293,3.5
0.5,0.866025404,0.633270747,0.996159293,3
0.382683432,0.923879533,0.633270747,0.996159293,2.5
0.258819045,0.965925826,0.633270747,0.996159293,2
0.130526192,0.991444861,0.633270747,0.996159293,1.5
2.06E-15,1,0.633270747,0.996159293,1
-0.130526192,0.991444861,0.633270747,0.996159293,0.5
-0.258819045,0.965925826,0.633270747,0.996159293,0
-0.382683432,0.923879533,0.594761547,0.566665236,0
-0.5,0.866025404,0.575028164,0.13996052,10.5
-0.608761429,0.79335334,0.575028164,0.13996052,10
-0.707106781,0.707106781,0.575028164,0.13996052,9.5
-0.79335334,0.608761429,0.575028164,0.13996052,9
-0.866025404,0.5,0.575028164,0.13996052,8.5
-0.923879533,0.382683432,0.575028164,0.13996052,8
-0.965925826,0.258819045,0.575028164,0.13996052,7.5
-0.991444861,0.130526192,0.575028164,0.13996052,7
-1,-2.99E-15,0.575028164,0.13996052,6.5
-0.991444861,-0.130526192,0.575028164,0.13996052,6
-0.965925826,-0.258819045,0.575028164,0.13996052,5.5
-0.923879533,-0.382683432,0.575028164,0.13996052,5
-0.866025404,-0.5,0.575028164,0.13996052,4.5
-0.79335334,-0.608761429,0.575028164,0.13996052,4
-0.707106781,-0.707106781,0.575028164,0.13996052,3.5
-0.608761429,-0.79335334,0.575028164,0.13996052,3
-0.5,-0.866025404,0.575028164,0.13996052,2.5
-0.382683432,-0.923879533,0.575028164,0.13996052,2
-0.258819045,-0.965925826,0.575028164,0.13996052,1.5
-0.130526192,-0.991444861,0.575028164,0.13996052,1
7.04E-16,-1,0.575028164,0.564734154,0.5
0.130526192,-0.991444861,0.575028164,0.997017551,0
0.258819045,-0.965925826,0.583496057,0.997017551,0
0.382683432,-0.923879533,0.614494931,0.997017551,10.5
0.5,-0.866025404,0.614494931,0.997017551,10
0.608761429,-0.79335334,0.614494931,0.997017551,9.5
0.707106781,-0.707106781,0.614494931,0.997017551,9
0.79335334,-0.608761429,0.614494931,0.997017551,8.5
0.866025404,-0.5,0.614494931,0.997017551,8
