period,lat,lon,parking
48,37.510019,126.898843,7.5
1,37.510019,126.898843,7
2,37.510019,126.898843,6.5
3,37.510019,126.898843,6
4,37.510019,126.898843,5.5
5,37.510019,126.898843,5
6,37.510019,126.898843,4.5
7,37.510019,126.898843,4
8,37.510019,126.898843,3.5
9,37.510019,126.898843,3
10,37.510019,126.898843,2.5
11,37.510019,126.898843,2
12,37.510019,126.898843,1.5
13,37.510019,126.898843,1
14,37.510019,126.898843,0.5
15,37.510019,126.898843,0
16,37.5154275,126.909059,0
17,37.522236,126.919205,1
18,37.522236,126.919205,0.5
19,37.522236,126.919205,0
20,37.528993,126.916888,0
21,37.522236,126.919205,8.5
22,37.522236,126.919205,8
23,37.522236,126.919205,7.5
24,37.522236,126.919205,7
25,37.522236,126.919205,6.5
26,37.522236,126.919205,6
27,37.522236,126.919205,5.5
28,37.522236,126.919205,5
29,37.522236,126.919205,4.5
30,37.522236,126.919205,4
31,37.522236,126.919205,3.5
32,37.522236,126.919205,3
33,37.522236,126.919205,2.5
34,37.522236,126.919205,2
35,37.522236,126.919205,1.5
36,37.522236,126.919205,1
37,37.522236,126.919205,0.5
38,37.522236,126.919205,0
39,37.5151275,126.919205,0
40,37.508719,126.908909,11.5
41,37.508719,126.898763,11
42,37.508719,126.898763,10.5
43,37.508719,126.898763,10
44,37.508719,126.898763,9.5
45,37.508719,126.898763,9
46,37.508719,126.898763,8.5
47,37.508719,126.898763,8
48,37.508719,126.898763,7.5
1,37.508719,126.898763,7
2,37.508719,126.898763,6.5
3,37.508719,126.898763,6
4,37.508719,126.898763,5.5
5,37.508719,126.898763,5
6,37.508719,126.898763,4.5
7,37.508719,126.898763,4
8,37.508719,126.898763,3.5
9,37.508719,126.898763,3
10,37.508719,126.898763,2.5
11,37.508719,126.898763,2
12,37.508719,126.898763,1.5
13,37.508719,126.898763,1
14,37.508719,126.898763,0.5
15,37.508719,126.898763,0
16,37.5146275,126.909109,0
17,37.520536,126.919215,5.5
18,37.520536,126.919215,5
19,37.520536,126.919215,4.5
20,37.520536,126.919215,4
21,37.520536,126.919215,3.5
22,37.520536,126.919215,3
23,37.520536,126.919215,2.5
24,37.520536,126.919215,2
25,37.520536,126.919215,1.5
26,37.520536,126.919215,1
27,37.520536,126.919215,0.5
28,37.520536,126.919215,0
29,37.522594,126.905258,0
30,37.520536,126.919215,4
31,37.520536,126.919215,3.5
32,37.520536,126.919215,3
33,37.520536,126.919215,2.5
34,37.520536,126.919215,2
35,37.520536,126.919215,1.5
36,37.520536,126.919215,1
37,37.520536,126.919215,0.5
38,37.520536,126.919215,0
39,37.5152275,126.919215,0
40,37.508619,126.908949,8
41,37.508619,126.898783,7.5
42,37.508619,126.898783,7
43,37.508619,126.898783,6.5
44,37.508619,126.898783,6
45,37.508619,126.898783,5.5
46,37.508619,126.898783,5
47,37.508619,126.898783,4.5
48,37.508619,126.898783,4
1,37.508619,126.898783,3.5
2,37.508619,126.898783,3
3,37.508619,126.898783,2.5
4,37.508619,126.898783,2
5,37.508619,126.898783,1.5
6,37.508619,126.898783,1
7,37.508619,126.898783,0.5
8,37.508619,126.898783,0
9,37.533885,126.90191,0
10,37.508619,126.898783,2.5
11,37.508619,126.898783,2
12,37.508619,126.898783,1.5
13,37.508619,126.898783,1
14,37.508619,126.898783,0.5
15,37.508619,126.898783,0
16,37.5162275,126.908909,0
17,37.520636,126.919335,0
18,37.510426,126.910278,0
19,37.520636,126.919335,8.5
20,37.520636,126.919335,8
21,37.520636,126.919335,7.5
22,37.520636,126.919335,7
23,37.520636,126.919335,6.5
24,37.520636,126.919335,6
25,37.520636,126.919335,5.5
26,37.520636,126.919335,5
27,37.520636,126.919335,4.5
28,37.520636,126.919335,4
29,37.520636,126.919335,3.5
30,37.520636,126.919335,3
31,37.520636,126.919335,2.5
32,37.520636,126.919335,2
33,37.520636,126.919335,1.5
34,37.520636,126.919335,1
35,37.520636,126.919335,0.5
36,37.520636,126.919335,0
37,37.522594,126.905258,0
38,37.520636,126.919335,0
39,37.5150275,126.919335,0
40,37.509619,126.909099,11.5
41,37.509619,126.898683,11
42,37.509619,126.898683,10.5
43,37.509619,126.898683,10
44,37.509619,126.898683,9.5
45,37.509619,126.898683,9
46,37.509619,126.898683,8.5
47,37.509619,126.898683,8
48,37.509619,126.898683,7.5
1,37.509619,126.898683,7
2,37.509619,126.898683,6.5
3,37.509619,126.898683,6
4,37.509619,126.898683,5.5
5,37.509619,126.898683,5
6,37.509619,126.898683,4.5
7,37.509619,126.898683,4
8,37.509619,126.898683,3.5
9,37.509619,126.898683,3
10,37.509619,126.898683,2.5
11,37.509619,126.898683,2
12,37.509619,126.898683,1.5
13,37.509619,126.898683,1
14,37.509619,126.898683,0.5
15,37.509619,126.898683,0
16,37.5149275,126.908969,0
17,37.522136,126.919215,10.5
18,37.522136,126.919215,10
19,37.522136,126.919215,9.5
20,37.522136,126.919215,9
21,37.522136,126.919215,8.5
22,37.522136,126.919215,8
23,37.522136,126.919215,7.5
24,37.522136,126.919215,7
25,37.522136,126.919215,6.5
26,37.522136,126.919215,6
27,37.522136,126.919215,5.5
28,37.522136,126.919215,5
29,37.522136,126.919215,4.5
30,37.522136,126.919215,4
31,37.522136,126.919215,3.5
32,37.522136,126.919215,3
33,37.522136,126.919215,2.5
34,37.522136,126.919215,2
35,37.522136,126.919215,1.5
36,37.522136,126.919215,1
37,37.522136,126.919215,0.5
38,37.522136,126.919215,0
39,37.5145275,126.919215,0
40,37.509219,126.909029,11.5
41,37.509219,126.898713,11
42,37.509219,126.898713,10.5
43,37.509219,126.898713,10
44,37.509219,126.898713,9.5
45,37.509219,126.898713,9
46,37.509219,126.898713,8.5
47,37.509219,126.898713,8
48,37.509219,126.898713,7.5
1,37.509219,126.898713,7
2,37.509219,126.898713,6.5
3,37.509219,126.898713,6
4,37.509219,126.898713,5.5
5,37.509219,126.898713,5
6,37.509219,126.898713,4.5
7,37.509219,126.898713,4
8,37.509219,126.898713,3.5
9,37.509219,126.898713,3
10,37.509219,126.898713,2.5
11,37.509219,126.898713,2
12,37.509219,126.898713,1.5
13,37.509219,126.898713,1
14,37.509219,126.898713,0.5
15,37.509219,126.898713,0
16,37.5143275,126.908979,0
17,37.521436,126.919165,10.5
18,37.521436,126.919165,10
19,37.521436,126.919165,9.5
20,37.521436,126.919165,9
21,37.521436,126.919165,8.5
22,37.521436,126.919165,8
23,37.521436,126.919165,7.5
24,37.521436,126.919165,7
25,37.521436,126.919165,6.5
26,37.521436,126.919165,6
27,37.521436,126.919165,5.5
28,37.521436,126.919165,5
29,37.521436,126.919165,4.5
30,37.521436,126.919165,4
31,37.521436,126.919165,3.5
32,37.521436,126.919165,3
33,37.521436,126.919165,2.5
34,37.521436,126.919165,2
35,37.521436,126.919165,1.5
36,37.521436,126.919165,1
37,37.521436,126.919165,0.5
38,37.521436,126.919165,0
39,37.5157275,126.919165,0
40,37.509019,126.908989,10.5
41,37.509019,126.898683,10
42,37.509019,126.898683,9.5
43,37.509019,126.898683,9
44,37.509019,126.898683,8.5
45,37.509019,126.898683,8
46,37.509019,126.898683,7.5
47,37.509019,126.898683,7
48,37.509019,126.898683,6.5
1,37.509019,126.898683,6
2,37.509019,126.898683,5.5
3,37.509019,126.898683,5
4,37.509019,126.898683,4.5
5,37.509019,126.898683,4
6,37.509019,126.898683,3.5
7,37.509019,126.898683,3
8,37.509019,126.898683,2.5
9,37.509019,126.898683,2
10,37.509019,126.898683,1.5
11,37.509019,126.898683,1
12,37.509019,126.898683,0.5
13,37.509019,126.898683,0
14,37.487865,126.90058,0
15,37.509019,126.898683,0
16,37.5143275,126.909039,0
17,37.520936,126.919155,4.5
18,37.520936,126.919155,4
19,37.520936,126.919155,3.5
20,37.520936,126.919155,3
21,37.520936,126.919155,2.5
22,37.520936,126.919155,2
23,37.520936,126.919155,1.5
24,37.520936,126.919155,1
25,37.520936,126.919155,0.5
26,37.520936,126.919155,0
27,37.525956,126.911091,0
28,37.541125,126.898219,0
29,37.520936,126.919155,0.5
30,37.520936,126.919155,0
31,37.525956,126.911091,0
32,37.533823,126.917638,0
33,37.520936,126.919155,2.5
34,37.520936,126.919155,2
35,37.520936,126.919155,1.5
36,37.520936,126.919155,1
37,37.520936,126.919155,0.5
38,37.520936,126.919155,0
39,37.5159275,126.919155,0
40,37.508719,126.908969,3
41,37.508719,126.898663,2.5
42,37.508719,126.898663,2
43,37.508719,126.898663,1.5
44,37.508719,126.898663,1
45,37.508719,126.898663,0.5
46,37.508719,126.898663,0
47,37.521403,126.924398,0
48,37.508719,126.898663,7.5
1,37.508719,126.898663,7
2,37.508719,126.898663,6.5
3,37.508719,126.898663,6
4,37.508719,126.898663,5.5
5,37.508719,126.898663,5
6,37.508719,126.898663,4.5
7,37.508719,126.898663,4
8,37.508719,126.898663,3.5
9,37.508719,126.898663,3
10,37.508719,126.898663,2.5
11,37.508719,126.898663,2
12,37.508719,126.898663,1.5
13,37.508719,126.898663,1
14,37.508719,126.898663,0.5
15,37.508719,126.898663,0
16,37.5144275,126.909009,0
17,37.520936,126.919315,10.5
18,37.520936,126.919315,10
19,37.520936,126.919315,9.5
20,37.520936,126.919315,9
21,37.520936,126.919315,8.5
22,37.520936,126.919315,8
23,37.520936,126.919315,7.5
24,37.520936,126.919315,7
25,37.520936,126.919315,6.5
26,37.520936,126.919315,6
27,37.520936,126.919315,5.5
28,37.520936,126.919315,5
29,37.520936,126.919315,4.5
30,37.520936,126.919315,4
31,37.520936,126.919315,3.5
32,37.520936,126.919315,3
33,37.520936,126.919315,2.5
34,37.520936,126.919315,2
35,37.520936,126.919315,1.5
36,37.520936,126.919315,1
37,37.520936,126.919315,0.5
38,37.520936,126.919315,0
39,37.5158275,126.919315,0
40,37.508919,126.908989,11.5
41,37.508919,126.898763,11
42,37.508919,126.898763,10.5
43,37.508919,126.898763,10
44,37.508919,126.898763,9.5
45,37.508919,126.898763,9
46,37.508919,126.898763,8.5
47,37.508919,126.898763,8
48,37.508919,126.898763,7.5
1,37.508919,126.898763,7
2,37.508919,126.898763,6.5
3,37.508919,126.898763,6
4,37.508919,126.898763,5.5
5,37.508919,126.898763,5
6,37.508919,126.898763,4.5
7,37.508919,126.898763,4
8,37.508919,126.898763,3.5
9,37.508919,126.898763,3
10,37.508919,126.898763,2.5
11,37.508919,126.898763,2
12,37.508919,126.898763,1.5
13,37.508919,126.898763,1
14,37.508919,126.898763,0.5
15,37.508919,126.898763,0
16,37.5150275,126.909099,0
17,37.521736,126.919345,7
18,37.521736,126.919345,6.5
19,37.521736,126.919345,6
20,37.521736,126.919345,5.5
21,37.521736,126.919345,5
22,37.521736,126.919345,4.5
23,37.521736,126.919345,4
24,37.521736,126.919345,3.5
25,37.521736,126.919345,3
26,37.521736,126.919345,2.5
27,37.521736,126.919345,2
28,37.521736,126.919345,1.5
29,37.521736,126.919345,1
30,37.521736,126.919345,0.5
31,37.521736,126.919345,0
32,37.524092,126.895859,0
33,37.521736,126.919345,2.5
34,37.521736,126.919345,2
35,37.521736,126.919345,1.5
36,37.521736,126.919345,1
37,37.521736,126.919345,0.5
38,37.521736,126.919345,0
39,37.505949,126.910622,0
40,37.509919,126.909099,11.5
41,37.509919,126.898733,11
42,37.509919,126.898733,10.5
43,37.509919,126.898733,10
44,37.509919,126.898733,9.5
45,37.509919,126.898733,9
46,37.509919,126.898733,8.5
47,37.509919,126.898733,8
48,37.509919,126.898733,7.5
1,37.509919,126.898733,7
2,37.509919,126.898733,6.5
3,37.509919,126.898733,6
4,37.509919,126.898733,5.5
5,37.509919,126.898733,5
6,37.509919,126.898733,4.5
7,37.509919,126.898733,4
8,37.509919,126.898733,3.5
9,37.509919,126.898733,3
10,37.509919,126.898733,2.5
11,37.509919,126.898733,2
12,37.509919,126.898733,1.5
13,37.509919,126.898733,1
14,37.509919,126.898733,0.5
15,37.509919,126.898733,0
16,37.5145275,126.908909,0
17,37.520836,126.919275,3
18,37.520836,126.919275,2.5
19,37.520836,126.919275,2
20,37.520836,126.919275,1.5
21,37.520836,126.919275,1
22,37.520836,126.919275,0.5
23,37.520836,126.919275,0
24,37.533823,126.917638,0
25,37.528993,126.916888,0
26,37.520836,126.919275,6
27,37.520836,126.919275,5.5
28,37.520836,126.919275,5
29,37.520836,126.919275,4.5
30,37.520836,126.919275,4
31,37.520836,126.919275,3.5
32,37.520836,126.919275,3
33,37.520836,126.919275,2.5
34,37.520836,126.919275,2
35,37.520836,126.919275,1.5
36,37.520836,126.919275,1
37,37.520836,126.919275,0.5
38,37.520836,126.919275,0
39,37.5161275,126.919275,0
40,37.508319,126.908999,11.5
41,37.508319,126.898773,11
42,37.508319,126.898773,10.5
43,37.508319,126.898773,10
44,37.508319,126.898773,9.5
45,37.508319,126.898773,9
46,37.508319,126.898773,8.5
47,37.508319,126.898773,8
48,37.508319,126.898773,7.5
1,37.508319,126.898773,7
2,37.508319,126.898773,6.5
3,37.508319,126.898773,6
4,37.508319,126.898773,5.5
5,37.508319,126.898773,5
6,37.508319,126.898773,4.5
7,37.508319,126.898773,4
8,37.508319,126.898773,3.5
9,37.508319,126.898773,3
10,37.508319,126.898773,2.5
11,37.508319,126.898773,2
12,37.508319,126.898773,1.5
13,37.508319,126.898773,1
14,37.508319,126.898773,0.5
15,37.508319,126.898773,0
16,37.5156275,126.908929,0
17,37.520536,126.919335,7.5
18,37.520536,126.919335,7
19,37.520536,126.919335,6.5
20,37.520536,126.919335,6
21,37.520536,126.919335,5.5
22,37.520536,126.919335,5
23,37.520536,126.919335,4.5
24,37.520536,126.919335,4
25,37.520536,126.919335,3.5
26,37.520536,126.919335,3
27,37.520536,126.919335,2.5
28,37.520536,126.919335,2
29,37.520536,126.919335,1.5
30,37.520536,126.919335,1
31,37.520536,126.919335,0.5
32,37.520536,126.919335,0
33,37.518646,126.903712,0
34,37.505259,126.905429,0
35,37.520536,126.919335,1.5
36,37.520536,126.919335,1
37,37.520536,126.919335,0.5
38,37.520536,126.919335,0
39,37.5147275,126.919335,0
40,37.508419,126.909009,11.5
41,37.508419,126.898723,11
42,37.508419,126.898723,10.5
43,37.508419,126.898723,10
44,37.508419,126.898723,9.5
45,37.508419,126.898723,9
46,37.508419,126.898723,8.5
47,37.508419,126.898723,8
48,37.508419,126.898723,7.5
1,37.508419,126.898723,7
2,37.508419,126.898723,6.5
3,37.508419,126.898723,6
4,37.508419,126.898723,5.5
5,37.508419,126.898723,5
6,37.508419,126.898723,4.5
7,37.508419,126.898723,4
8,37.508419,126.898723,3.5
9,37.508419,126.898723,3
10,37.508419,126.898723,2.5
11,37.508419,126.898723,2
12,37.508419,126.898723,1.5
13,37.508419,126.898723,1
14,37.508419,126.898723,0.5
15,37.508419,126.898723,0
16,37.524092,126.895859,0
17,37.521836,126.919215,10.5
18,37.521836,126.919215,10
19,37.521836,126.919215,9.5
20,37.521836,126.919215,9
21,37.521836,126.919215,8.5
22,37.521836,126.919215,8
23,37.521836,126.919215,7.5
24,37.521836,126.919215,7
25,37.521836,126.919215,6.5
26,37.521836,126.919215,6
27,37.521836,126.919215,5.5
28,37.521836,126.919215,5
29,37.521836,126.919215,4.5
30,37.521836,126.919215,4
31,37.521836,126.919215,3.5
32,37.521836,126.919215,3
33,37.521836,126.919215,2.5
34,37.521836,126.919215,2
35,37.521836,126.919215,1.5
36,37.521836,126.919215,1
37,37.521836,126.919215,0.5
38,37.521836,126.919215,0
39,37.5158275,126.919215,0
40,37.508119,126.909099,11.5
41,37.508119,126.898753,11
42,37.508119,126.898753,10.5
43,37.508119,126.898753,10
44,37.508119,126.898753,9.5
45,37.508119,126.898753,9
46,37.508119,126.898753,8.5
47,37.508119,126.898753,8
48,37.508119,126.898753,7.5
1,37.508119,126.898753,7
2,37.508119,126.898753,6.5
3,37.508119,126.898753,6
4,37.508119,126.898753,5.5
5,37.508119,126.898753,5
6,37.508119,126.898753,4.5
7,37.508119,126.898753,4
8,37.508119,126.898753,3.5
9,37.508119,126.898753,3
10,37.508119,126.898753,2.5
11,37.508119,126.898753,2
12,37.508119,126.898753,1.5
13,37.508119,126.898753,1
14,37.508119,126.898753,0.5
15,37.508119,126.898753,0
16,37.5155275,126.909059,0
17,37.521336,126.919165,10.5
18,37.521336,126.919165,10
19,37.521336,126.919165,9.5
20,37.521336,126.919165,9
21,37.521336,126.919165,8.5
22,37.521336,126.919165,8
23,37.521336,126.919165,7.5
24,37.521336,126.919165,7
25,37.521336,126.919165,6.5
26,37.521336,126.919165,6
27,37.521336,126.919165,5.5
28,37.521336,126.919165,5
29,37.521336,126.919165,4.5
30,37.521336,126.919165,4
31,37.521336,126.919165,3.5
32,37.521336,126.919165,3
33,37.521336,126.919165,2.5
34,37.521336,126.919165,2
35,37.521336,126.919165,1.5
36,37.521336,126.919165,1
37,37.521336,126.919165,0.5
38,37.521336,126.919165,0
39,37.5162275,126.919165,0
40,37.508319,126.909049,11.5
41,37.508319,126.898853,11
42,37.508319,126.898853,10.5
43,37.508319,126.898853,10
44,37.508319,126.898853,9.5
45,37.508319,126.898853,9
46,37.508319,126.898853,8.5
47,37.508319,126.898853,8
48,37.508319,126.898853,7.5
1,37.508319,126.898853,7
2,37.508319,126.898853,6.5
3,37.508319,126.898853,6
4,37.508319,126.898853,5.5
5,37.508319,126.898853,5
6,37.508319,126.898853,4.5
7,37.508319,126.898853,4
8,37.508319,126.898853,3.5
9,37.508319,126.898853,3
10,37.508319,126.898853,2.5
11,37.508319,126.898853,2
12,37.508319,126.898853,1.5
13,37.508319,126.898853,1
14,37.508319,126.898853,0.5
15,37.508319,126.898853,0
16,37.5161275,126.908979,0
17,37.520536,126.919235,0.5
18,37.520536,126.919235,0
19,37.513063,126.926114,0
20,37.487865,126.90058,0
21,37.526678,126.932895,0
22,37.520536,126.919235,8
23,37.520536,126.919235,7.5
24,37.520536,126.919235,7
25,37.520536,126.919235,6.5
26,37.520536,126.919235,6
27,37.520536,126.919235,5.5
28,37.520536,126.919235,5
29,37.520536,126.919235,4.5
30,37.520536,126.919235,4
31,37.520536,126.919235,3.5
32,37.520536,126.919235,3
33,37.520536,126.919235,2.5
34,37.520536,126.919235,2
35,37.520536,126.919235,1.5
36,37.520536,126.919235,1
37,37.520536,126.919235,0.5
38,37.520536,126.919235,0
39,37.5142275,126.919235,0
40,37.509319,126.908909,4.5
41,37.509319,126.898763,4
42,37.509319,126.898763,3.5
43,37.509319,126.898763,3
44,37.509319,126.898763,2.5
45,37.509319,126.898763,2
46,37.509319,126.898763,1.5
47,37.509319,126.898763,1
48,37.509319,126.898763,0.5
1,37.509319,126.898763,0
2,37.487865,126.90058,0
3,37.5255,126.886289,0
4,37.509319,126.898763,5.5
5,37.509319,126.898763,5
6,37.509319,126.898763,4.5
7,37.509319,126.898763,4
8,37.509319,126.898763,3.5
9,37.509319,126.898763,3
10,37.509319,126.898763,2.5
11,37.509319,126.898763,2
12,37.509319,126.898763,1.5
13,37.509319,126.898763,1
14,37.509319,126.898763,0.5
15,37.509319,126.898763,0
16,37.5153275,126.909069,0
17,37.521836,126.919195,10.5
18,37.521836,126.919195,10
19,37.521836,126.919195,9.5
20,37.521836,126.919195,9
21,37.521836,126.919195,8.5
22,37.521836,126.919195,8
23,37.521836,126.919195,7.5
24,37.521836,126.919195,7
25,37.521836,126.919195,6.5
26,37.521836,126.919195,6
27,37.521836,126.919195,5.5
28,37.521836,126.919195,5
29,37.521836,126.919195,4.5
30,37.521836,126.919195,4
31,37.521836,126.919195,3.5
32,37.521836,126.919195,3
33,37.521836,126.919195,2.5
34,37.521836,126.919195,2
35,37.521836,126.919195,1.5
36,37.521836,126.919195,1
37,37.521836,126.919195,0.5
38,37.521836,126.919195,0
39,37.5147275,126.919195,0
40,37.508219,126.909009,4.5
41,37.508219,126.898833,4
42,37.508219,126.898833,3.5
43,37.508219,126.898833,3
44,37.508219,126.898833,2.5
45,37.508219,126.898833,2
46,37.508219,126.898833,1.5
47,37.508219,126.898833,1
48,37.508219,126.898833,0.5
1,37.508219,126.898833,0
2,37.521403,126.924398,0
3,37.508219,126.898833,1.5
4,37.508219,126.898833,1
5,37.508219,126.898833,0.5
6,37.508219,126.898833,0
7,37.516706,126.917488,0
8,37.508219,126.898833,3.5
9,37.508219,126.898833,3
10,37.508219,126.898833,2.5
11,37.508219,126.898833,2
12,37.508219,126.898833,1.5
13,37.508219,126.898833,1
14,37.508219,126.898833,0.5
15,37.508219,126.898833,0
16,37.5155275,126.908989,0
17,37.521736,126.919195,10.5
18,37.521736,126.919195,10
19,37.521736,126.919195,9.5
20,37.521736,126.919195,9
21,37.521736,126.919195,8.5
22,37.521736,126.919195,8
23,37.521736,126.919195,7.5
24,37.521736,126.919195,7
25,37.521736,126.919195,6.5
26,37.521736,126.919195,6
27,37.521736,126.919195,5.5
28,37.521736,126.919195,5
29,37.521736,126.919195,4.5
30,37.521736,126.919195,4
31,37.521736,126.919195,3.5
32,37.521736,126.919195,3
33,37.521736,126.919195,2.5
34,37.521736,126.919195,2
35,37.521736,126.919195,1.5
36,37.521736,126.919195,1
37,37.521736,126.919195,0.5
38,37.521736,126.919195,0
39,37.5146275,126.919195,0
40,37.508019,126.908919,1.5
41,37.508019,126.898843,1
42,37.508019,126.898843,0.5
43,37.508019,126.898843,0
44,37.522594,126.905258,0
45,37.508019,126.898843,9
46,37.508019,126.898843,8.5
47,37.508019,126.898843,8
48,37.508019,126.898843,7.5
1,37.508019,126.898843,7
2,37.508019,126.898843,6.5
3,37.508019,126.898843,6
4,37.508019,126.898843,5.5
5,37.508019,126.898843,5
6,37.508019,126.898843,4.5
7,37.508019,126.898843,4
8,37.508019,126.898843,3.5
9,37.508019,126.898843,3
10,37.508019,126.898843,2.5
11,37.508019,126.898843,2
12,37.508019,126.898843,1.5
13,37.508019,126.898843,1
14,37.508019,126.898843,0.5
15,37.508019,126.898843,0
16,37.5146275,126.909059,0
17,37.521136,126.919165,1.5
18,37.521136,126.919165,1
19,37.521136,126.919165,0.5
20,37.521136,126.919165,0
21,37.513063,126.926114,0
22,37.521136,126.919165,8
23,37.521136,126.919165,7.5
24,37.521136,126.919165,7
25,37.521136,126.919165,6.5
26,37.521136,126.919165,6
27,37.521136,126.919165,5.5
28,37.521136,126.919165,5
29,37.521136,126.919165,4.5
30,37.521136,126.919165,4
31,37.521136,126.919165,3.5
32,37.521136,126.919165,3
33,37.521136,126.919165,2.5
34,37.521136,126.919165,2
35,37.521136,126.919165,1.5
36,37.521136,126.919165,1
37,37.521136,126.919165,0.5
