period,lat,lon,parking
44,37.525605,126.885117,1.5
45,37.525605,126.885117,1
46,37.525605,126.908595,0.5
47,37.525605,126.931933,0
48,37.525682,126.931933,0
1,37.524759,126.931933,9.5
2,37.524759,126.931933,9
3,37.524759,126.931933,8.5
4,37.524759,126.931933,8
5,37.524759,126.931933,7.5
6,37.524759,126.931933,7
7,37.524759,126.931933,6.5
8,37.524759,126.931933,6
9,37.524759,126.931933,5.5
10,37.524759,126.931933,5
11,37.524759,126.931933,4.5
12,37.524759,126.931933,4
13,37.524759,126.931933,3.5
14,37.524759,126.931933,3
15,37.524759,126.931933,2.5
16,37.524759,126.931933,2
17,37.524759,126.931933,1.5
18,37.524759,126.931933,1
19,37.524759,126.931933,0.5
20,37.524759,126.931933,0
21,37.533823,126.917638,0
22,37.524759,126.931933,2.5
23,37.524759,126.931933,2
24,37.524759,126.931933,1.5
25,37.524759,126.931933,1
26,37.524759,126.931933,0.5
27,37.524759,126.931933,0
28,37.513063,126.926114,0.5
29,37.513063,126.926114,0
30,37.524092,126.895859,0
31,37.526005,126.885097,8
32,37.526005,126.885097,7.5
33,37.526005,126.885097,7
34,37.526005,126.885097,6.5
35,37.526005,126.885097,6
36,37.526005,126.885097,5.5
37,37.526005,126.885097,5
38,37.526005,126.885097,4.5
39,37.526005,126.885097,4
40,37.526005,126.885097,3.5
41,37.526005,126.885097,3
42,37.526005,126.885097,2.5
43,37.526005,126.885097,2
44,37.526005,126.885097,1.5
45,37.526005,126.885097,1
46,37.526005,126.908525,0.5
47,37.526005,126.931943,0
48,37.524482,126.931943,0
1,37.524659,126.931943,12.5
2,37.524659,126.931943,12
3,37.524659,126.931943,11.5
4,37.524659,126.931943,11
5,37.524659,126.931943,10.5
6,37.524659,126.931943,10
7,37.524659,126.931943,9.5
8,37.524659,126.931943,9
9,37.524659,126.931943,8.5
10,37.524659,126.931943,8
11,37.524659,126.931943,7.5
12,37.524659,126.931943,7
13,37.524659,126.931943,6.5
14,37.524659,126.931943,6
15,37.524659,126.931943,5.5
16,37.524659,126.931943,5
17,37.524659,126.931943,4.5
18,37.524659,126.931943,4
19,37.524659,126.931943,3.5
20,37.524659,126.931943,3
21,37.524659,126.931943,2.5
22,37.524659,126.931943,2
23,37.524659,126.931943,1.5
24,37.524659,126.931943,1
25,37.524659,126.931943,0.5
26,37.524659,126.931943,0
27,37.533823,126.917638,0
28,37.487865,126.90058,0
29,37.526505,126.884957,2.5
30,37.526505,126.884957,2
31,37.526505,126.884957,1.5
32,37.526505,126.884957,1
33,37.526505,126.884957,0.5
34,37.526505,126.884957,0
35,37.513063,126.926114,0
36,37.526505,126.884957,3.5
37,37.526505,126.884957,3
38,37.526505,126.884957,2.5
39,37.526505,126.884957,2
40,37.526505,126.884957,1.5
41,37.526505,126.884957,1
42,37.526505,126.884957,0.5
43,37.526505,126.884957,0
44,37.521403,126.924398,0
45,37.526505,126.884957,1
46,37.526505,126.908465,0.5
47,37.526505,126.932103,0
48,37.525482,126.932103,0
1,37.523759,126.932103,2.5
2,37.523759,126.932103,2
3,37.523759,126.932103,1.5
4,37.523759,126.932103,1
5,37.523759,126.932103,0.5
6,37.523759,126.932103,0
7,37.538322,126.892554,0.5
8,37.538322,126.892554,0
9,37.516706,126.917488,0
10,37.523759,126.932103,2
11,37.523759,126.932103,1.5
12,37.523759,126.932103,1
13,37.523759,126.932103,0.5
14,37.523759,126.932103,0
15,37.511191,126.916973,0
16,37.523759,126.932103,5.5
17,37.523759,126.932103,5
18,37.523759,126.932103,4.5
19,37.523759,126.932103,4
20,37.523759,126.932103,3.5
21,37.523759,126.932103,3
22,37.523759,126.932103,2.5
23,37.523759,126.932103,2
24,37.523759,126.932103,1.5
25,37.523759,126.932103,1
26,37.523759,126.932103,0.5
27,37.523759,126.932103,0
28,37.524582,126.908635,0
29,37.525605,126.885157,9
30,37.525605,126.885157,8.5
31,37.525605,126.885157,8
32,37.525605,126.885157,7.5
33,37.525605,126.885157,7
34,37.525605,126.885157,6.5
35,37.525605,126.885157,6
36,37.525605,126.885157,5.5
37,37.525605,126.885157,5
38,37.525605,126.885157,4.5
39,37.525605,126.885157,4
40,37.525605,126.885157,3.5
41,37.525605,126.885157,3
42,37.525605,126.885157,2.5
43,37.525605,126.885157,2
44,37.525605,126.885157,1.5
45,37.525605,126.885157,1
46,37.525605,126.908505,0.5
47,37.525605,126.932133,0
48,37.525782,126.932133,0
1,37.524759,126.932133,8
2,37.524759,126.932133,7.5
3,37.524759,126.932133,7
4,37.524759,126.932133,6.5
5,37.524759,126.932133,6
6,37.524759,126.932133,5.5
7,37.524759,126.932133,5
8,37.524759,126.932133,4.5
9,37.524759,126.932133,4
10,37.524759,126.932133,3.5
11,37.524759,126.932133,3
12,37.524759,126.932133,2.5
13,37.524759,126.932133,2
14,37.524759,126.932133,1.5
15,37.524759,126.932133,1
16,37.524759,126.932133,0.5
17,37.524759,126.932133,0
18,37.515288,126.910475,0
19,37.524759,126.932133,4
20,37.524759,126.932133,3.5
21,37.524759,126.932133,3
22,37.524759,126.932133,2.5
23,37.524759,126.932133,2
24,37.524759,126.932133,1.5
25,37.524759,126.932133,1
26,37.524759,126.932133,0.5
27,37.524759,126.932133,0
28,37.526082,126.908475,0
29,37.527205,126.885027,9
30,37.527205,126.885027,8.5
31,37.527205,126.885027,8
32,37.527205,126.885027,7.5
33,37.527205,126.885027,7
34,37.527205,126.885027,6.5
35,37.527205,126.885027,6
36,37.527205,126.885027,5.5
37,37.527205,126.885027,5
38,37.527205,126.885027,4.5
39,37.527205,126.885027,4
40,37.527205,126.885027,3.5
41,37.527205,126.885027,3
42,37.527205,126.885027,2.5
43,37.527205,126.885027,2
44,37.527205,126.885027,1.5
45,37.527205,126.885027,1
46,37.527205,126.908515,0.5
47,37.527205,126.931973,0
48,37.526282,126.931973,0
1,37.524859,126.931973,13
2,37.524859,126.931973,12.5
3,37.524859,126.931973,12
4,37.524859,126.931973,11.5
5,37.524859,126.931973,11
6,37.524859,126.931973,10.5
7,37.524859,126.931973,10
8,37.524859,126.931973,9.5
9,37.524859,126.931973,9
10,37.524859,126.931973,8.5
11,37.524859,126.931973,8
12,37.524859,126.931973,7.5
13,37.524859,126.931973,7
14,37.524859,126.931973,6.5
15,37.524859,126.931973,6
16,37.524859,126.931973,5.5
17,37.524859,126.931973,5
18,37.524859,126.931973,4.5
19,37.524859,126.931973,4
20,37.524859,126.931973,3.5
21,37.524859,126.931973,3
22,37.524859,126.931973,2.5
23,37.524859,126.931973,2
24,37.524859,126.931973,1.5
25,37.524859,126.931973,1
26,37.524859,126.931973,0.5
27,37.524859,126.931973,0
28,37.525982,126.908545,0
29,37.526105,126.885067,9
30,37.526105,126.885067,8.5
31,37.526105,126.885067,8
32,37.526105,126.885067,7.5
33,37.526105,126.885067,7
34,37.526105,126.885067,6.5
35,37.526105,126.885067,6
36,37.526105,126.885067,5.5
37,37.526105,126.885067,5
38,37.526105,126.885067,4.5
39,37.526105,126.885067,4
40,37.526105,126.885067,3.5
41,37.526105,126.885067,3
42,37.526105,126.885067,2.5
43,37.526105,126.885067,2
44,37.526105,126.885067,1.5
45,37.526105,126.885067,1
46,37.526105,126.908515,0.5
47,37.526105,126.932023,0
48,37.499791,126.919634,0
1,37.511191,126.916973,0
2,37.524559,126.932023,7.5
3,37.524559,126.932023,7
4,37.524559,126.932023,6.5
5,37.524559,126.932023,6
6,37.524559,126.932023,5.5
7,37.524559,126.932023,5
8,37.524559,126.932023,4.5
9,37.524559,126.932023,4
10,37.524559,126.932023,3.5
11,37.524559,126.932023,3
12,37.524559,126.932023,2.5
13,37.524559,126.932023,2
14,37.524559,126.932023,1.5
15,37.524559,126.932023,1
16,37.524559,126.932023,0.5
17,37.524559,126.932023,0
18,37.505949,126.910622,0
19,37.524559,126.932023,4
20,37.524559,126.932023,3.5
21,37.524559,126.932023,3
22,37.524559,126.932023,2.5
23,37.524559,126.932023,2
24,37.524559,126.932023,1.5
25,37.524559,126.932023,1
26,37.524559,126.932023,0.5
27,37.524559,126.932023,0
28,37.524882,126.908645,0
29,37.526705,126.885017,9
30,37.526705,126.885017,8.5
31,37.526705,126.885017,8
32,37.526705,126.885017,7.5
33,37.526705,126.885017,7
34,37.526705,126.885017,6.5
35,37.526705,126.885017,6
36,37.526705,126.885017,5.5
37,37.526705,126.885017,5
38,37.526705,126.885017,4.5
39,37.526705,126.885017,4
40,37.526705,126.885017,3.5
41,37.526705,126.885017,3
42,37.526705,126.885017,2.5
43,37.526705,126.885017,2
44,37.526705,126.885017,1.5
45,37.526705,126.885017,1
46,37.526705,126.908505,0.5
47,37.526705,126.931983,0
48,37.525182,126.931983,0
1,37.524359,126.931983,0.5
2,37.524359,126.931983,0
3,37.515144,126.90706,0
4,37.524359,126.931983,5
5,37.524359,126.931983,4.5
6,37.524359,126.931983,4
7,37.524359,126.931983,3.5
8,37.524359,126.931983,3
9,37.524359,126.931983,2.5
10,37.524359,126.931983,2
11,37.524359,126.931983,1.5
12,37.524359,126.931983,1
13,37.524359,126.931983,0.5
14,37.524359,126.931983,0
15,37.504991,126.897275,0
16,37.524359,126.931983,5.5
17,37.524359,126.931983,5
18,37.524359,126.931983,4.5
19,37.524359,126.931983,4
20,37.524359,126.931983,3.5
21,37.524359,126.931983,3
22,37.524359,126.931983,2.5
23,37.524359,126.931983,2
24,37.524359,126.931983,1.5
25,37.524359,126.931983,1
26,37.524359,126.931983,0.5
27,37.524359,126.931983,0
28,37.524682,126.908575,0
29,37.527105,126.885107,9
30,37.527105,126.885107,8.5
31,37.527105,126.885107,8
32,37.527105,126.885107,7.5
33,37.527105,126.885107,7
34,37.527105,126.885107,6.5
35,37.527105,126.885107,6
36,37.527105,126.885107,5.5
37,37.527105,126.885107,5
38,37.527105,126.885107,4.5
39,37.527105,126.885107,4
40,37.527105,126.885107,3.5
41,37.527105,126.885107,3
42,37.527105,126.885107,2.5
43,37.527105,126.885107,2
44,37.527105,126.885107,1.5
45,37.527105,126.885107,1
46,37.527105,126.908605,0.5
47,37.527105,126.932133,0
48,37.525782,126.932133,0
1,37.523859,126.932133,12.5
2,37.523859,126.932133,12
3,37.523859,126.932133,11.5
4,37.523859,126.932133,11
5,37.523859,126.932133,10.5
6,37.523859,126.932133,10
7,37.523859,126.932133,9.5
8,37.523859,126.932133,9
9,37.523859,126.932133,8.5
10,37.523859,126.932133,8
11,37.523859,126.932133,7.5
12,37.523859,126.932133,7
13,37.523859,126.932133,6.5
14,37.523859,126.932133,6
15,37.523859,126.932133,5.5
16,37.523859,126.932133,5
17,37.523859,126.932133,4.5
18,37.523859,126.932133,4
19,37.523859,126.932133,3.5
20,37.523859,126.932133,3
21,37.523859,126.932133,2.5
22,37.523859,126.932133,2
23,37.523859,126.932133,1.5
24,37.523859,126.932133,1
25,37.523859,126.932133,0.5
26,37.523859,126.932133,0
27,37.505225,126.921952,0
28,37.504991,126.897275,0
29,37.511191,126.916973,0
30,37.526505,126.884987,0
31,37.517527,126.894958,0
32,37.526505,126.884987,7.5
33,37.526505,126.884987,7
34,37.526505,126.884987,6.5
35,37.526505,126.884987,6
36,37.526505,126.884987,5.5
37,37.526505,126.884987,5
38,37.526505,126.884987,4.5
39,37.526505,126.884987,4
40,37.526505,126.884987,3.5
41,37.526505,126.884987,3
42,37.526505,126.884987,2.5
43,37.526505,126.884987,2
44,37.526505,126.884987,1.5
45,37.526505,126.884987,1
46,37.526505,126.908595,0.5
47,37.526505,126.931973,0
48,37.525982,126.931973,0
1,37.524459,126.931973,13
2,37.524459,126.931973,12.5
3,37.524459,126.931973,12
4,37.524459,126.931973,11.5
5,37.524459,126.931973,11
6,37.524459,126.931973,10.5
7,37.524459,126.931973,10
8,37.524459,126.931973,9.5
9,37.524459,126.931973,9
10,37.524459,126.931973,8.5
11,37.524459,126.931973,8
12,37.524459,126.931973,7.5
13,37.524459,126.931973,7
14,37.524459,126.931973,6.5
15,37.524459,126.931973,6
16,37.524459,126.931973,5.5
17,37.524459,126.931973,5
18,37.524459,126.931973,4.5
19,37.524459,126.931973,4
20,37.524459,126.931973,3.5
21,37.524459,126.931973,3
22,37.524459,126.931973,2.5
23,37.524459,126.931973,2
24,37.524459,126.931973,1.5
25,37.524459,126.931973,1
26,37.524459,126.931973,0.5
27,37.524459,126.931973,0
28,37.525882,126.908595,0
29,37.526905,126.885097,2.5
30,37.526905,126.885097,2
31,37.526905,126.885097,1.5
32,37.526905,126.885097,1
33,37.526905,126.885097,0.5
34,37.526905,126.885097,0
35,37.515288,126.910475,0
36,37.518646,126.903712,0
37,37.526905,126.885097,5
38,37.526905,126.885097,4.5
39,37.526905,126.885097,4
40,37.526905,126.885097,3.5
41,37.526905,126.885097,3
42,37.526905,126.885097,2.5
43,37.526905,126.885097,2
44,37.526905,126.885097,1.5
45,37.526905,126.885097,1
46,37.526905,126.908545,0.5
47,37.526905,126.932023,0
48,37.524382,126.932023,0
1,37.524559,126.932023,13
2,37.524559,126.932023,12.5
3,37.524559,126.932023,12
4,37.524559,126.932023,11.5
5,37.524559,126.932023,11
6,37.524559,126.932023,10.5
7,37.524559,126.932023,10
8,37.524559,126.932023,9.5
9,37.524559,126.932023,9
10,37.524559,126.932023,8.5
11,37.524559,126.932023,8
12,37.524559,126.932023,7.5
13,37.524559,126.932023,7
14,37.524559,126.932023,6.5
15,37.524559,126.932023,6
16,37.524559,126.932023,5.5
17,37.524559,126.932023,5
18,37.524559,126.932023,4.5
19,37.524559,126.932023,4
20,37.524559,126.932023,3.5
21,37.524559,126.932023,3
22,37.524559,126.932023,2.5
23,37.524559,126.932023,2
24,37.524559,126.932023,1.5
25,37.524559,126.932023,1
26,37.524559,126.932023,0.5
27,37.524559,126.932023,0
28,37.525882,126.908495,0
29,37.525605,126.885067,7.5
30,37.525605,126.885067,7
31,37.525605,126.885067,6.5
32,37.525605,126.885067,6
33,37.525605,126.885067,5.5
34,37.525605,126.885067,5
35,37.525605,126.885067,4.5
36,37.525605,126.885067,4
37,37.525605,126.885067,3.5
38,37.525605,126.885067,3
39,37.525605,126.885067,2.5
40,37.525605,126.885067,2
41,37.525605,126.885067,1.5
42,37.525605,126.885067,1
43,37.525605,126.885067,0.5
44,37.525605,126.885067,0
45,37.533885,126.90191,0
46,37.504991,126.897275,0
47,37.525605,126.931943,0
48,37.524982,126.931943,0
1,37.523559,126.931943,10
2,37.523559,126.931943,9.5
3,37.523559,126.931943,9
4,37.523559,126.931943,8.5
5,37.523559,126.931943,8
6,37.523559,126.931943,7.5
7,37.523559,126.931943,7
8,37.523559,126.931943,6.5
9,37.523559,126.931943,6
10,37.523559,126.931943,5.5
11,37.523559,126.931943,5
12,37.523559,126.931943,4.5
13,37.523559,126.931943,4
14,37.523559,126.931943,3.5
15,37.523559,126.931943,3
16,37.523559,126.931943,2.5
17,37.523559,126.931943,2
18,37.523559,126.931943,1.5
19,37.523559,126.931943,1
20,37.523559,126.931943,0.5
21,37.523559,126.931943,0
22,37.525956,126.911091,0
23,37.523559,126.931943,2
24,37.523559,126.931943,1.5
25,37.523559,126.931943,1
26,37.523559,126.931943,0.5
27,37.523559,126.931943,0
28,37.524582,126.908515,0
29,37.527105,126.885107,9
30,37.527105,126.885107,8.5
31,37.527105,126.885107,8
32,37.527105,126.885107,7.5
33,37.527105,126.885107,7
34,37.527105,126.885107,6.5
35,37.527105,126.885107,6
36,37.527105,126.885107,5.5
37,37.527105,126.885107,5
38,37.527105,126.885107,4.5
39,37.527105,126.885107,4
40,37.527105,126.885107,3.5
41,37.527105,126.885107,3
42,37.527105,126.885107,2.5
43,37.527105,126.885107,2
44,37.527105,126.885107,1.5
45,37.527105,126.885107,1
46,37.527105,126.908585,0.5
47,37.527105,126.932093,0
48,37.525382,126.932093,0
1,37.525059,126.932093,13
2,37.525059,126.932093,12.5
3,37.525059,126.932093,12
4,37.525059,126.932093,11.5
5,37.525059,126.932093,11
6,37.525059,126.932093,10.5
7,37.525059,126.932093,10
8,37.525059,126.932093,9.5
9,37.525059,126.932093,9
10,37.525059,126.932093,8.5
11,37.525059,126.932093,8
12,37.525059,126.932093,7.5
13,37.525059,126.932093,7
14,37.525059,126.932093,6.5
15,37.525059,126.932093,6
16,37.525059,126.932093,5.5
17,37.525059,126.932093,5
18,37.525059,126.932093,4.5
19,37.525059,126.932093,4
20,37.525059,126.932093,3.5
21,37.525059,126.932093,3
22,37.525059,126.932093,2.5
23,37.525059,126.932093,2
24,37.525059,126.932093,1.5
25,37.525059,126.932093,1
26,37.525059,126.932093,0.5
27,37.525059,126.932093,0
28,37.525782,126.908495,0
29,37.526605,126.884967,9
30,37.526605,126.884967,8.5
31,37.526605,126.884967,8
32,37.526605,126.884967,7.5
33,37.526605,126.884967,7
34,37.526605,126.884967,6.5
35,37.526605,126.884967,6
36,37.526605,126.884967,5.5
37,37.526605,126.884967,5
38,37.526605,126.884967,4.5
39,37.526605,126.884967,4
40,37.526605,126.884967,3.5
41,37.526605,126.884967,3
42,37.526605,126.884967,2.5
43,37.526605,126.884967,2
44,37.526605,126.884967,1.5
45,37.526605,126.884967,1
46,37.526605,126.908605,0.5
47,37.526605,126.932043,0
48,37.525782,126.932043,0
1,37.524959,126.932043,0
2,37.517527,126.894958,0
3,37.524959,126.932043,12
4,37.524959,126.932043,11.5
5,37.524959,126.932043,11
6,37.524959,126.932043,10.5
7,37.524959,126.932043,10
8,37.524959,126.932043,9.5
9,37.524959,126.932043,9
10,37.524959,126.932043,8.5
11,37.524959,126.932043,8
12,37.524959,126.932043,7.5
13,37.524959,126.932043,7
14,37.524959,126.932043,6.5
15,37.524959,126.932043,6
16,37.524959,126.932043,5.5
17,37.524959,126.932043,5
18,37.524959,126.932043,4.5
19,37.524959,126.932043,4
20,37.524959,126.932043,3.5
21,37.524959,126.932043,3
22,37.524959,126.932043,2.5
23,37.524959,126.932043,2
24,37.524959,126.932043,1.5
25,37.524959,126.932043,1
26,37.524959,126.932043,0.5
27,37.524959,126.932043,0
28,37.525182,126.908575,0
29,37.525605,126.884957,9
30,37.525605,126.884957,8.5
31,37.525605,126.884957,8
32,37.525605,126.884957,7.5
33,37.525605,126.884957,7
34,37.525605,126.884957,6.5
35,37.525605,126.884957,6
36,37.525605,126.884957,5.5
37,37.525605,126.884957,5
38,37.525605,126.884957,4.5
39,37.525605,126.884957,4
40,37.525605,126.884957,3.5
41,37.525605,126.884957,3
42,37.525605,126.884957,2.5
43,37.525605,126.884957,2
44,37.525605,126.884957,1.5
45,37.525605,126.884957,1
46,37.525605,126.908525,0.5
47,37.525605,126.932073,0
48,37.524682,126.932073,0
1,37.524459,126.932073,13
2,37.524459,126.932073,12.5
3,37.524459,126.932073,12
4,37.524459,126.932073,11.5
5,37.524459,126.932073,11
6,37.524459,126.932073,10.5
7,37.524459,126.932073,10
8,37.524459,126.932073,9.5
9,37.524459,126.932073,9
10,37.524459,126.932073,8.5
11,37.524459,126.932073,8
12,37.524459,126.932073,7.5
13,37.524459,126.932073,7
14,37.524459,126.932073,6.5
15,37.524459,126.932073,6
16,37.524459,126.932073,5.5
17,37.524459,126.932073,5
18,37.524459,126.932073,4.5
19,37.524459,126.932073,4
20,37.524459,126.932073,3.5
21,37.524459,126.932073,3
22,37.524459,126.932073,2.5
23,37.524459,126.932073,2
24,37.524459,126.932073,1.5
25,37.524459,126.932073,1
26,37.524459,126.932073,0.5
27,37.524459,126.932073,0
28,37.526282,126.908635,0
29,37.526005,126.885097,4.5
30,37.526005,126.885097,4
31,37.526005,126.885097,3.5
32,37.526005,126.885097,3
33,37.526005,126.885097,2.5
34,37.526005,126.885097,2
35,37.526005,126.885097,1.5
36,37.526005,126.885097,1
37,37.526005,126.885097,0.5
38,37.526005,126.885097,0
39,37.499791,126.919634,0
40,37.517352,126.927574,0
41,37.526005,126.885097,3
42,37.526005,126.885097,2.5
43,37.526005,126.885097,2
44,37.526005,126.885097,1.5
45,37.526005,126.885097,1
46,37.526005,126.908625,0.5
47,37.526005,126.931943,0
48,37.525682,126.931943,0
1,37.525159,126.931943,0.5
2,37.525159,126.931943,0
3,37.524092,126.895859,0
4,37.525159,126.931943,2.5
5,37.525159,126.931943,2
6,37.525159,126.931943,1.5
7,37.525159,126.931943,1
8,37.525159,126.931943,0.5
9,37.525159,126.931943,0
10,37.528993,126.916888,0
11,37.525159,126.931943,7.5
12,37.525159,126.931943,7
13,37.525159,126.931943,6.5
14,37.525159,126.931943,6
15,37.525159,126.931943,5.5
16,37.525159,126.931943,5
17,37.525159,126.931943,4.5
18,37.525159,126.931943,4
19,37.525159,126.931943,3.5
20,37.525159,126.931943,3
21,37.525159,126.931943,2.5
22,37.525159,126.931943,2
23,37.525159,126.931943,1.5
24,37.525159,126.931943,1
25,37.525159,126.931943,0.5
26,37.525159,126.931943,0
27,37.505949,126.910622,0
28,37.525182,126.908455,0
29,37.526105,126.885087,9
30,37.526105,126.885087,8.5
31,37.526105,126.885087,8
32,37.526105,126.885087,7.5
33,37.526105,126.885087,7
34,37.526105,126.885087,6.5
35,37.526105,126.885087,6
36,37.526105,126.885087,5.5
37,37.526105,126.885087,5
38,37.526105,126.885087,4.5
39,37.526105,126.885087,4
40,37.526105,126.885087,3.5
41,37.526105,126.885087,3
42,37.526105,126.885087,2.5
43,37.526105,126.885087,2
44,37.526105,126.885087,1.5
45,37.526105,126.885087,1
46,37.526105,126.908545,0.5
47,37.526105,126.932013,0
48,37.525282,126.932013,0
1,37.524159,126.932013,7
2,37.524159,126.932013,6.5
3,37.524159,126.932013,6
4,37.524159,126.932013,5.5
5,37.524159,126.932013,5
6,37.524159,126.932013,4.5
7,37.524159,126.932013,4
8,37.524159,126.932013,3.5
9,37.524159,126.932013,3
10,37.524159,126.932013,2.5
11,37.524159,126.932013,2
12,37.524159,126.932013,1.5
13,37.524159,126.932013,1
14,37.524159,126.932013,0.5
15,37.524159,126.932013,0
16,37.517352,126.927574,0
17,37.524159,126.932013,5
18,37.524159,126.932013,4.5
19,37.524159,126.932013,4
20,37.524159,126.932013,3.5
21,37.524159,126.932013,3
22,37.524159,126.932013,2.5
23,37.524159,126.932013,2
24,37.524159,126.932013,1.5
25,37.524159,126.932013,1
26,37.524159,126.932013,0.5
27,37.524159,126.932013,0
28,37.526282,126.908465,0
29,37.525405,126.885097,9
30,37.525405,126.885097,8.5
31,37.525405,126.885097,8
32,37.525405,126.885097,7.5
33,37.525405,126.885097,7
34,37.525405,126.885097,6.5
35,37.525405,126.885097,6
36,37.525405,126.885097,5.5
37,37.525405,126.885097,5
38,37.525405,126.885097,4.5
39,37.525405,126.885097,4
40,37.525405,126.885097,3.5
41,37.525405,126.885097,3
42,37.525405,126.885097,2.5
43,37.525405,126.885097,2
44,37.525405,126.885097,1.5
45,37.525405,126.885097,1
46,37.525405,126.908455,0.5
47,37.525405,126.932113,0
48,37.525382,126.932113,0
1,37.523559,126.932113,13
2,37.523559,126.932113,12.5
3,37.523559,126.932113,12
4,37.523559,126.932113,11.5
5,37.523559,126.932113,11
6,37.523559,126.932113,10.5
