period,lat,lon,parking
17,37.52623,126.91151,5.5
18,37.52623,126.91151,5
19,37.52623,126.91151,4.5
20,37.52623,126.91151,4
21,37.52623,126.91151,3.5
22,37.52623,126.91151,3
23,37.52623,126.91151,2.5
24,37.52623,126.91151,2
25,37.52623,126.91151,1.5
26,37.52623,126.91151,1
27,37.52623,126.91151,0.5
28,37.52623,126.91151,0
29,37.511191,126.916973,0
30,37.52623,126.91151,3.5
31,37.52623,126.91151,3
32,37.52623,126.91151,2.5
33,37.52623,126.91151,2
34,37.52623,126.91151,1.5
35,37.52623,126.91151,1
36,37.52623,126.91151,0.5
37,37.52623,126.91151,0
38,37.5240945,126.898918,0
39,37.521359,126.886366,10
40,37.521359,126.886366,9.5
41,37.521359,126.886366,9
42,37.521359,126.886366,8.5
43,37.521359,126.886366,8
44,37.521359,126.886366,7.5
45,37.521359,126.886366,7
46,37.521359,126.886366,6.5
47,37.521359,126.886366,6
48,37.521359,126.886366,5.5
1,37.521359,126.886366,5
2,37.521359,126.886366,4.5
3,37.521359,126.886366,4
4,37.521359,126.886366,3.5
5,37.521359,126.886366,3
6,37.521359,126.886366,2.5
7,37.521359,126.886366,2
8,37.521359,126.886366,1.5
9,37.521359,126.886366,1
10,37.521359,126.886366,0.5
11,37.521359,126.886366,0
12,37.5230945,126.899028,0
13,37.521403,126.924398,0
14,37.516706,126.917488,0
15,37.52563,126.91147,11
16,37.52563,126.91147,10.5
17,37.52563,126.91147,10
18,37.52563,126.91147,9.5
19,37.52563,126.91147,9
20,37.52563,126.91147,8.5
21,37.52563,126.91147,8
22,37.52563,126.91147,7.5
23,37.52563,126.91147,7
24,37.52563,126.91147,6.5
25,37.52563,126.91147,6
26,37.52563,126.91147,5.5
27,37.52563,126.91147,5
28,37.52563,126.91147,4.5
29,37.52563,126.91147,4
30,37.52563,126.91147,3.5
31,37.52563,126.91147,3
32,37.52563,126.91147,2.5
33,37.52563,126.91147,2
34,37.52563,126.91147,1.5
35,37.52563,126.91147,1
36,37.52563,126.91147,0.5
37,37.52563,126.91147,0
38,37.5241945,126.898908,0
39,37.521359,126.886496,2.5
40,37.521359,126.886496,2
41,37.521359,126.886496,1.5
42,37.521359,126.886496,1
43,37.521359,126.886496,0.5
44,37.521359,126.886496,0
45,37.516706,126.917488,0
46,37.521359,126.886496,6.5
47,37.521359,126.886496,6
48,37.521359,126.886496,5.5
1,37.521359,126.886496,5
2,37.521359,126.886496,4.5
3,37.521359,126.886496,4
4,37.521359,126.886496,3.5
5,37.521359,126.886496,3
6,37.521359,126.886496,2.5
7,37.521359,126.886496,2
8,37.521359,126.886496,1.5
9,37.521359,126.886496,1
10,37.521359,126.886496,0.5
11,37.521359,126.886496,0
12,37.5242945,126.898968,0
13,37.52663,126.91157,3.5
14,37.52663,126.91157,3
15,37.52663,126.91157,2.5
16,37.52663,126.91157,2
17,37.52663,126.91157,1.5
18,37.52663,126.91157,1
19,37.52663,126.91157,0.5
20,37.52663,126.91157,0
21,37.522594,126.905258,0
22,37.52663,126.91157,7.5
23,37.52663,126.91157,7
24,37.52663,126.91157,6.5
25,37.52663,126.91157,6
26,37.52663,126.91157,5.5
27,37.52663,126.91157,5
28,37.52663,126.91157,4.5
29,37.52663,126.91157,4
30,37.52663,126.91157,3.5
31,37.52663,126.91157,3
32,37.52663,126.91157,2.5
33,37.52663,126.91157,2
34,37.52663,126.91157,1.5
35,37.52663,126.91157,1
36,37.52663,126.91157,0.5
37,37.52663,126.91157,0
38,37.5230945,126.898998,0
39,37.522959,126.886506,10
40,37.522959,126.886506,9.5
41,37.522959,126.886506,9
42,37.522959,126.886506,8.5
43,37.522959,126.886506,8
44,37.522959,126.886506,7.5
45,37.522959,126.886506,7
46,37.522959,126.886506,6.5
47,37.522959,126.886506,6
48,37.522959,126.886506,5.5
1,37.522959,126.886506,5
2,37.522959,126.886506,4.5
3,37.522959,126.886506,4
4,37.522959,126.886506,3.5
5,37.522959,126.886506,3
6,37.522959,126.886506,2.5
7,37.522959,126.886506,2
8,37.522959,126.886506,1.5
9,37.522959,126.886506,1
10,37.522959,126.886506,0.5
11,37.522959,126.886506,0
12,37.5233945,126.899068,0
13,37.52683,126.91149,12
14,37.52683,126.91149,11.5
15,37.52683,126.91149,11
16,37.52683,126.91149,10.5
17,37.52683,126.91149,10
18,37.52683,126.91149,9.5
19,37.52683,126.91149,9
20,37.52683,126.91149,8.5
21,37.52683,126.91149,8
22,37.52683,126.91149,7.5
23,37.52683,126.91149,7
24,37.52683,126.91149,6.5
25,37.52683,126.91149,6
26,37.52683,126.91149,5.5
27,37.52683,126.91149,5
28,37.52683,126.91149,4.5
29,37.52683,126.91149,4
30,37.52683,126.91149,3.5
31,37.52683,126.91149,3
32,37.52683,126.91149,2.5
33,37.52683,126.91149,2
34,37.52683,126.91149,1.5
35,37.52683,126.91149,1
36,37.52683,126.91149,0.5
37,37.52683,126.91149,0
38,37.5247945,126.899058,0
39,37.522559,126.886436,10
40,37.522559,126.886436,9.5
41,37.522559,126.886436,9
42,37.522559,126.886436,8.5
43,37.522559,126.886436,8
44,37.522559,126.886436,7.5
45,37.522559,126.886436,7
46,37.522559,126.886436,6.5
47,37.522559,126.886436,6
48,37.522559,126.886436,5.5
1,37.522559,126.886436,5
2,37.522559,126.886436,4.5
3,37.522559,126.886436,4
4,37.522559,126.886436,3.5
5,37.522559,126.886436,3
6,37.522559,126.886436,2.5
7,37.522559,126.886436,2
8,37.522559,126.886436,1.5
9,37.522559,126.886436,1
10,37.522559,126.886436,0.5
11,37.522559,126.886436,0
12,37.5244945,126.899078,0
13,37.52503,126.91155,12
14,37.52503,126.91155,11.5
15,37.52503,126.91155,11
16,37.52503,126.91155,10.5
17,37.52503,126.91155,10
18,37.52503,126.91155,9.5
19,37.52503,126.91155,9
20,37.52503,126.91155,8.5
21,37.52503,126.91155,8
22,37.52503,126.91155,7.5
23,37.52503,126.91155,7
24,37.52503,126.91155,6.5
25,37.52503,126.91155,6
26,37.52503,126.91155,5.5
27,37.52503,126.91155,5
28,37.52503,126.91155,4.5
29,37.52503,126.91155,4
30,37.52503,126.91155,3.5
31,37.52503,126.91155,3
32,37.52503,126.91155,2.5
33,37.52503,126.91155,2
34,37.52503,126.91155,1.5
35,37.52503,126.91155,1
36,37.52503,126.91155,0.5
37,37.52503,126.91155,0
38,37.5234945,126.899078,0
39,37.522259,126.886356,10
40,37.522259,126.886356,9.5
41,37.522259,126.886356,9
42,37.522259,126.886356,8.5
43,37.522259,126.886356,8
44,37.522259,126.886356,7.5
45,37.522259,126.886356,7
46,37.522259,126.886356,6.5
47,37.522259,126.886356,6
48,37.522259,126.886356,5.5
1,37.522259,126.886356,5
2,37.522259,126.886356,4.5
3,37.522259,126.886356,4
4,37.522259,126.886356,3.5
5,37.522259,126.886356,3
6,37.522259,126.886356,2.5
7,37.522259,126.886356,2
8,37.522259,126.886356,1.5
9,37.522259,126.886356,1
10,37.522259,126.886356,0.5
11,37.522259,126.886356,0
12,37.5240945,126.898928,0
13,37.52533,126.91146,12
14,37.52533,126.91146,11.5
15,37.52533,126.91146,11
16,37.52533,126.91146,10.5
17,37.52533,126.91146,10
18,37.52533,126.91146,9.5
19,37.52533,126.91146,9
20,37.52533,126.91146,8.5
21,37.52533,126.91146,8
22,37.52533,126.91146,7.5
23,37.52533,126.91146,7
24,37.52533,126.91146,6.5
25,37.52533,126.91146,6
26,37.52533,126.91146,5.5
27,37.52533,126.91146,5
28,37.52533,126.91146,4.5
29,37.52533,126.91146,4
30,37.52533,126.91146,3.5
31,37.52533,126.91146,3
32,37.52533,126.91146,2.5
33,37.52533,126.91146,2
34,37.52533,126.91146,1.5
35,37.52533,126.91146,1
36,37.52533,126.91146,0.5
37,37.52533,126.91146,0
38,37.505225,126.921952,0
39,37.521959,126.886396,4
40,37.521959,126.886396,3.5
41,37.521959,126.886396,3
42,37.521959,126.886396,2.5
43,37.521959,126.886396,2
44,37.521959,126.886396,1.5
45,37.521959,126.886396,1
46,37.521959,126.886396,0.5
47,37.521959,126.886396,0
48,37.515288,126.910475,0
1,37.521959,126.886396,5
2,37.521959,126.886396,4.5
3,37.521959,126.886396,4
4,37.521959,126.886396,3.5
5,37.521959,126.886396,3
6,37.521959,126.886396,2.5
7,37.521959,126.886396,2
8,37.521959,126.886396,1.5
9,37.521959,126.886396,1
10,37.521959,126.886396,0.5
11,37.521959,126.886396,0
12,37.5247945,126.899008,0
13,37.52513,126.91147,12
14,37.52513,126.91147,11.5
15,37.52513,126.91147,11
16,37.52513,126.91147,10.5
17,37.52513,126.91147,10
18,37.52513,126.91147,9.5
19,37.52513,126.91147,9
20,37.52513,126.91147,8.5
21,37.52513,126.91147,8
22,37.52513,126.91147,7.5
23,37.52513,126.91147,7
24,37.52513,126.91147,6.5
25,37.52513,126.91147,6
26,37.52513,126.91147,5.5
27,37.52513,126.91147,5
28,37.52513,126.91147,4.5
29,37.52513,126.91147,4
30,37.52513,126.91147,3.5
31,37.52513,126.91147,3
32,37.52513,126.91147,2.5
33,37.52513,126.91147,2
34,37.52513,126.91147,1.5
35,37.52513,126.91147,1
36,37.52513,126.91147,0.5
37,37.52513,126.91147,0
38,37.5247945,126.898898,0
39,37.521059,126.886516,10
40,37.521059,126.886516,9.5
41,37.521059,126.886516,9
42,37.521059,126.886516,8.5
43,37.521059,126.886516,8
44,37.521059,126.886516,7.5
45,37.521059,126.886516,7
46,37.521059,126.886516,6.5
47,37.521059,126.886516,6
48,37.521059,126.886516,5.5
1,37.521059,126.886516,5
2,37.521059,126.886516,4.5
3,37.521059,126.886516,4
4,37.521059,126.886516,3.5
5,37.521059,126.886516,3
6,37.521059,126.886516,2.5
7,37.521059,126.886516,2
8,37.521059,126.886516,1.5
9,37.521059,126.886516,1
10,37.521059,126.886516,0.5
11,37.521059,126.886516,0
12,37.5238945,126.898938,0
13,37.52563,126.91156,12
14,37.52563,126.91156,11.5
15,37.52563,126.91156,11
16,37.52563,126.91156,10.5
17,37.52563,126.91156,10
18,37.52563,126.91156,9.5
19,37.52563,126.91156,9
20,37.52563,126.91156,8.5
21,37.52563,126.91156,8
22,37.52563,126.91156,7.5
23,37.52563,126.91156,7
24,37.52563,126.91156,6.5
25,37.52563,126.91156,6
26,37.52563,126.91156,5.5
27,37.52563,126.91156,5
28,37.52563,126.91156,4.5
29,37.52563,126.91156,4
30,37.52563,126.91156,3.5
31,37.52563,126.91156,3
32,37.52563,126.91156,2.5
33,37.52563,126.91156,2
34,37.52563,126.91156,1.5
