period,lat,lon,parking
45,37.511796,126.922061,0
46,37.5145025,126.9031335,0
47,37.515009,126.884296,7.5
48,37.515009,126.884296,7
1,37.515009,126.884296,6.5
2,37.515009,126.884296,6
3,37.515009,126.884296,5.5
4,37.515009,126.884296,5
5,37.515009,126.884296,4.5
6,37.515009,126.884296,4
7,37.515009,126.884296,3.5
8,37.515009,126.884296,3
9,37.515009,126.884296,2.5
10,37.515009,126.884296,2
11,37.515009,126.884296,1.5
12,37.515009,126.884296,1
13,37.515009,126.884296,0.5
14,37.515009,126.884296,0
15,37.5144025,126.9032135,0
16,37.513296,126.922201,14.5
17,37.513296,126.922201,14
18,37.513296,126.922201,13.5
19,37.513296,126.922201,13
20,37.513296,126.922201,12.5
21,37.513296,126.922201,12
22,37.513296,126.922201,11.5
23,37.513296,126.922201,11
24,37.513296,126.922201,10.5
25,37.513296,126.922201,10
26,37.513296,126.922201,9.5
27,37.513296,126.922201,9
28,37.513296,126.922201,8.5
29,37.513296,126.922201,8
30,37.513296,126.922201,7.5
31,37.513296,126.922201,7
32,37.513296,126.922201,6.5
33,37.513296,126.922201,6
34,37.513296,126.922201,5.5
35,37.513296,126.922201,5
36,37.513296,126.922201,4.5
37,37.513296,126.922201,4
38,37.513296,126.922201,3.5
39,37.513296,126.922201,3
40,37.513296,126.922201,2.5
41,37.513296,126.922201,2
42,37.513296,126.922201,1.5
43,37.513296,126.922201,1
44,37.513296,126.922201,0.5
45,37.513296,126.922201,0
46,37.5128025,126.9031835,0
47,37.515009,126.884136,7.5
48,37.515009,126.884136,7
1,37.515009,126.884136,6.5
2,37.515009,126.884136,6
3,37.515009,126.884136,5.5
4,37.515009,126.884136,5
5,37.515009,126.884136,4.5
6,37.515009,126.884136,4
7,37.515009,126.884136,3.5
8,37.515009,126.884136,3
9,37.515009,126.884136,2.5
10,37.515009,126.884136,2
11,37.515009,126.884136,1.5
12,37.515009,126.884136,1
13,37.515009,126.884136,0.5
14,37.515009,126.884136,0
15,37.5128025,126.9032135,0
16,37.513096,126.922131,14.5
17,37.513096,126.922131,14
18,37.513096,126.922131,13.5
19,37.513096,126.922131,13
20,37.513096,126.922131,12.5
21,37.513096,126.922131,12
22,37.513096,126.922131,11.5
23,37.513096,126.922131,11
24,37.513096,126.922131,10.5
25,37.513096,126.922131,10
26,37.513096,126.922131,9.5
27,37.513096,126.922131,9
28,37.513096,126.922131,8.5
29,37.513096,126.922131,8
30,37.513096,126.922131,7.5
31,37.513096,126.922131,7
32,37.513096,126.922131,6.5
33,37.513096,126.922131,6
34,37.513096,126.922131,5.5
35,37.513096,126.922131,5
36,37.513096,126.922131,4.5
37,37.513096,126.922131,4
38,37.513096,126.922131,3.5
39,37.513096,126.922131,3
40,37.513096,126.922131,2.5
41,37.513096,126.922131,2
42,37.513096,126.922131,1.5
43,37.513096,126.922131,1
44,37.513096,126.922131,0.5
45,37.513096,126.922131,0
46,37.5148025,126.9031235,0
47,37.514709,126.884206,7.5
48,37.514709,126.884206,7
1,37.514709,126.884206,6.5
2,37.514709,126.884206,6
3,37.514709,126.884206,5.5
4,37.514709,126.884206,5
5,37.514709,126.884206,4.5
6,37.514709,126.884206,4
7,37.514709,126.884206,3.5
8,37.514709,126.884206,3
9,37.514709,126.884206,2.5
10,37.514709,126.884206,2
11,37.514709,126.884206,1.5
12,37.514709,126.884206,1
13,37.514709,126.884206,0.5
14,37.514709,126.884206,0
15,37.5145025,126.9032235,0
16,37.511396,126.922201,14.5
17,37.511396,126.922201,14
18,37.511396,126.922201,13.5
19,37.511396,126.922201,13
20,37.511396,126.922201,12.5
21,37.511396,126.922201,12
22,37.511396,126.922201,11.5
23,37.511396,126.922201,11
24,37.511396,126.922201,10.5
25,37.511396,126.922201,10
26,37.511396,126.922201,9.5
27,37.511396,126.922201,9
28,37.511396,126.922201,8.5
29,37.511396,126.922201,8
30,37.511396,126.922201,7.5
31,37.511396,126.922201,7
32,37.511396,126.922201,6.5
33,37.511396,126.922201,6
34,37.511396,126.922201,5.5
35,37.511396,126.922201,5
36,37.511396,126.922201,4.5
37,37.511396,126.922201,4
38,37.511396,126.922201,3.5
39,37.511396,126.922201,3
40,37.511396,126.922201,2.5
41,37.511396,126.922201,2
42,37.511396,126.922201,1.5
43,37.511396,126.922201,1
44,37.511396,126.922201,0.5
45,37.511396,126.922201,0
46,37.5130025,126.9031335,0
47,37.514309,126.884236,7
48,37.514309,126.884236,6.5
1,37.514309,126.884236,6
2,37.514309,126.884236,5.5
3,37.514309,126.884236,5
4,37.514309,126.884236,4.5
5,37.514309,126.884236,4
6,37.514309,126.884236,3.5
7,37.514309,126.884236,3
8,37.514309,126.884236,2.5
9,37.514309,126.884236,2
10,37.514309,126.884236,1.5
11,37.514309,126.884236,1
12,37.514309,126.884236,0.5
13,37.514309,126.884236,0
14,37.517352,126.927574,0
15,37.505225,126.921952,0
16,37.533885,126.90191,0
17,37.511296,126.922081,14
18,37.511296,126.922081,13.5
19,37.511296,126.922081,13
20,37.511296,126.922081,12.5
21,37.511296,126.922081,12
22,37.511296,126.922081,11.5
23,37.511296,126.922081,11
24,37.511296,126.922081,10.5
25,37.511296,126.922081,10
26,37.511296,126.922081,9.5
27,37.511296,126.922081,9
28,37.511296,126.922081,8.5
29,37.511296,126.922081,8
30,37.511296,126.922081,7.5
31,37.511296,126.922081,7
32,37.511296,126.922081,6.5
33,37.511296,126.922081,6
34,37.511296,126.922081,5.5
35,37.511296,126.922081,5
36,37.511296,126.922081,4.5
37,37.511296,126.922081,4
38,37.511296,126.922081,3.5
39,37.511296,126.922081,3
40,37.511296,126.922081,2.5
41,37.511296,126.922081,2
42,37.511296,126.922081,1.5
43,37.511296,126.922081,1
44,37.511296,126.922081,0.5
45,37.511296,126.922081,0
46,37.5129025,126.9030835,0
47,37.514909,126.884196,7.5
48,37.514909,126.884196,7
1,37.514909,126.884196,6.5
2,37.514909,126.884196,6
3,37.514909,126.884196,5.5
4,37.514909,126.884196,5
5,37.514909,126.884196,4.5
6,37.514909,126.884196,4
7,37.514909,126.884196,3.5
8,37.514909,126.884196,3
9,37.514909,126.884196,2.5
10,37.514909,126.884196,2
11,37.514909,126.884196,1.5
12,37.514909,126.884196,1
13,37.514909,126.884196,0.5
14,37.514909,126.884196,0
15,37.5133025,126.9032835,0
16,37.512796,126.922201,9.5
17,37.512796,126.922201,9
18,37.512796,126.922201,8.5
19,37.512796,126.922201,8
20,37.512796,126.922201,7.5
21,37.512796,126.922201,7
22,37.512796,126.922201,6.5
23,37.512796,126.922201,6
24,37.512796,126.922201,5.5
25,37.512796,126.922201,5
26,37.512796,126.922201,4.5
27,37.512796,126.922201,4
28,37.512796,126.922201,3.5
29,37.512796,126.922201,3
30,37.512796,126.922201,2.5
31,37.512796,126.922201,2
32,37.512796,126.922201,1.5
33,37.512796,126.922201,1
34,37.512796,126.922201,0.5
35,37.512796,126.922201,0
36,37.533885,126.90191,0
37,37.510821,126.893751,0
38,37.512796,126.922201,3.5
39,37.512796,126.922201,3
40,37.512796,126.922201,2.5
41,37.512796,126.922201,2
42,37.512796,126.922201,1.5
43,37.512796,126.922201,1
44,37.512796,126.922201,0.5
45,37.512796,126.922201,0
46,37.5145025,126.9032535,0
47,37.514809,126.884166,7.5
48,37.514809,126.884166,7
1,37.514809,126.884166,6.5
2,37.514809,126.884166,6
3,37.514809,126.884166,5.5
4,37.514809,126.884166,5
5,37.514809,126.884166,4.5
6,37.514809,126.884166,4
7,37.514809,126.884166,3.5
8,37.514809,126.884166,3
9,37.514809,126.884166,2.5
10,37.514809,126.884166,2
11,37.514809,126.884166,1.5
12,37.514809,126.884166,1
13,37.514809,126.884166,0.5
14,37.514809,126.884166,0
15,37.5135025,126.9031435,0
16,37.512796,126.922071,1.5
17,37.512796,126.922071,1
18,37.512796,126.922071,0.5
19,37.512796,126.922071,0
20,37.510426,126.910278,0
21,37.512796,126.922071,1
22,37.512796,126.922071,0.5
23,37.512796,126.922071,0
24,37.525956,126.911091,0
25,37.512796,126.922071,5
26,37.512796,126.922071,4.5
27,37.512796,126.922071,4
28,37.512796,126.922071,3.5
29,37.512796,126.922071,3
30,37.512796,126.922071,2.5
31,37.512796,126.922071,2
32,37.512796,126.922071,1.5
33,37.512796,126.922071,1
34,37.512796,126.922071,0.5
35,37.512796,126.922071,0
36,37.5255,126.886289,0
37,37.516706,126.917488,0
38,37.505259,126.905429,0
39,37.512796,126.922071,3
40,37.512796,126.922071,2.5
41,37.512796,126.922071,2
42,37.512796,126.922071,1.5
43,37.512796,126.922071,1
44,37.512796,126.922071,0.5
45,37.512796,126.922071,0
46,37.5129025,126.9031335,0
47,37.515309,126.884136,1
48,37.515309,126.884136,0.5
1,37.515309,126.884136,0
2,37.517527,126.894958,0.5
3,37.517527,126.894958,0
4,37.510426,126.910278,0
5,37.515309,126.884136,4.5
6,37.515309,126.884136,4
7,37.515309,126.884136,3.5
8,37.515309,126.884136,3
9,37.515309,126.884136,2.5
10,37.515309,126.884136,2
11,37.515309,126.884136,1.5
12,37.515309,126.884136,1
13,37.515309,126.884136,0.5
14,37.515309,126.884136,0
15,37.5130025,126.9031835,0
16,37.512596,126.922221,14.5
17,37.512596,126.922221,14
18,37.512596,126.922221,13.5
19,37.512596,126.922221,13
20,37.512596,126.922221,12.5
21,37.512596,126.922221,12
22,37.512596,126.922221,11.5
23,37.512596,126.922221,11
24,37.512596,126.922221,10.5
25,37.512596,126.922221,10
26,37.512596,126.922221,9.5
27,37.512596,126.922221,9
28,37.512596,126.922221,8.5
29,37.512596,126.922221,8
30,37.512596,126.922221,7.5
31,37.512596,126.922221,7
32,37.512596,126.922221,6.5
33,37.512596,126.922221,6
34,37.512596,126.922221,5.5
35,37.512596,126.922221,5
36,37.512596,126.922221,4.5
37,37.512596,126.922221,4
38,37.512596,126.922221,3.5
39,37.512596,126.922221,3
40,37.512596,126.922221,2.5
41,37.512596,126.922221,2
42,37.512596,126.922221,1.5
43,37.512596,126.922221,1
44,37.512596,126.922221,0.5
45,37.512596,126.922221,0
46,37.5135025,126.9030835,0
47,37.515409,126.884156,7.5
48,37.515409,126.884156,7
1,37.515409,126.884156,6.5
2,37.515409,126.884156,6
3,37.515409,126.884156,5.5
4,37.515409,126.884156,5
5,37.515409,126.884156,4.5
6,37.515409,126.884156,4
7,37.515409,126.884156,3.5
8,37.515409,126.884156,3
9,37.515409,126.884156,2.5
10,37.515409,126.884156,2
11,37.515409,126.884156,1.5
12,37.515409,126.884156,1
13,37.515409,126.884156,0.5
14,37.515409,126.884156,0
15,37.5138025,126.9030835,0
16,37.511296,126.922091,0
17,37.521403,126.924398,0
18,37.511296,126.922091,1.5
19,37.511296,126.922091,1
20,37.511296,126.922091,0.5
21,37.511296,126.922091,0
22,37.513063,126.926114,0
23,37.517352,126.927574,0
24,37.511296,126.922091,1
25,37.511296,126.922091,0.5
26,37.511296,126.922091,0
27,37.510426,126.910278,0
28,37.511296,126.922091,8.5
29,37.511296,126.922091,8
30,37.511296,126.922091,7.5
31,37.511296,126.922091,7
32,37.511296,126.922091,6.5
33,37.511296,126.922091,6
34,37.511296,126.922091,5.5
35,37.511296,126.922091,5
36,37.511296,126.922091,4.5
37,37.511296,126.922091,4
38,37.511296,126.922091,3.5
39,37.511296,126.922091,3
40,37.511296,126.922091,2.5
41,37.511296,126.922091,2
42,37.511296,126.922091,1.5
43,37.511296,126.922091,1
44,37.511296,126.922091,0.5
45,37.511296,126.922091,0
46,37.518646,126.903712,0
47,37.515209,126.884256,7.5
48,37.515209,126.884256,7
1,37.515209,126.884256,6.5
2,37.515209,126.884256,6
3,37.515209,126.884256,5.5
4,37.515209,126.884256,5
5,37.515209,126.884256,4.5
6,37.515209,126.884256,4
7,37.515209,126.884256,3.5
8,37.515209,126.884256,3
9,37.515209,126.884256,2.5
10,37.515209,126.884256,2
11,37.515209,126.884256,1.5
12,37.515209,126.884256,1
13,37.515209,126.884256,0.5
14,37.515209,126.884256,0
15,37.5145025,126.9032735,0
16,37.511896,126.922141,14.5
17,37.511896,126.922141,14
18,37.511896,126.922141,13.5
19,37.511896,126.922141,13
20,37.511896,126.922141,12.5
21,37.511896,126.922141,12
22,37.511896,126.922141,11.5
23,37.511896,126.922141,11
24,37.511896,126.922141,10.5
25,37.511896,126.922141,10
26,37.511896,126.922141,9.5
27,37.511896,126.922141,9
28,37.511896,126.922141,8.5
29,37.511896,126.922141,8
30,37.511896,126.922141,7.5
31,37.511896,126.922141,7
32,37.511896,126.922141,6.5
33,37.511896,126.922141,6
34,37.511896,126.922141,5.5
35,37.511896,126.922141,5
36,37.511896,126.922141,4.5
37,37.511896,126.922141,4
38,37.511896,126.922141,3.5
39,37.511896,126.922141,3
40,37.511896,126.922141,2.5
41,37.511896,126.922141,2
42,37.511896,126.922141,1.5
43,37.511896,126.922141,1
44,37.511896,126.922141,0.5
45,37.511896,126.922141,0
46,37.5147025,126.9031135,0
47,37.515009,126.884216,3
48,37.515009,126.884216,2.5
1,37.515009,126.884216,2
2,37.515009,126.884216,1.5
3,37.515009,126.884216,1
4,37.515009,126.884216,0.5
5,37.515009,126.884216,0
6,37.517352,126.927574,0
7,37.510821,126.893751,0
8,37.522594,126.905258,0
9,37.515009,126.884216,2.5
10,37.515009,126.884216,2
11,37.515009,126.884216,1.5
12,37.515009,126.884216,1
13,37.515009,126.884216,0.5
14,37.515009,126.884216,0
15,37.5146025,126.9031735,0
16,37.513096,126.922081,14.5
17,37.513096,126.922081,14
18,37.513096,126.922081,13.5
19,37.513096,126.922081,13
20,37.513096,126.922081,12.5
21,37.513096,126.922081,12
22,37.513096,126.922081,11.5
23,37.513096,126.922081,11
24,37.513096,126.922081,10.5
25,37.513096,126.922081,10
26,37.513096,126.922081,9.5
27,37.513096,126.922081,9
28,37.513096,126.922081,8.5
29,37.513096,126.922081,8
30,37.513096,126.922081,7.5
31,37.513096,126.922081,7
32,37.513096,126.922081,6.5
33,37.513096,126.922081,6
34,37.513096,126.922081,5.5
35,37.513096,126.922081,5
36,37.513096,126.922081,4.5
37,37.513096,126.922081,4
38,37.513096,126.922081,3.5
39,37.513096,126.922081,3
40,37.513096,126.922081,2.5
41,37.513096,126.922081,2
42,37.513096,126.922081,1.5
43,37.513096,126.922081,1
44,37.513096,126.922081,0.5
45,37.513096,126.922081,0
46,37.5141025,126.9032135,0
47,37.514709,126.884216,7.5
48,37.514709,126.884216,7
1,37.514709,126.884216,6.5
2,37.514709,126.884216,6
3,37.514709,126.884216,5.5
4,37.514709,126.884216,5
5,37.514709,126.884216,4.5
6,37.514709,126.884216,4
7,37.514709,126.884216,3.5
8,37.514709,126.884216,3
9,37.514709,126.884216,2.5
10,37.514709,126.884216,2
11,37.514709,126.884216,1.5
12,37.514709,126.884216,1
13,37.514709,126.884216,0.5
14,37.514709,126.884216,0
15,37.5128025,126.9032035,0
16,37.511596,126.922111,14.5
17,37.511596,126.922111,14
18,37.511596,126.922111,13.5
19,37.511596,126.922111,13
20,37.511596,126.922111,12.5
21,37.511596,126.922111,12
22,37.511596,126.922111,11.5
23,37.511596,126.922111,11
24,37.511596,126.922111,10.5
25,37.511596,126.922111,10
26,37.511596,126.922111,9.5
27,37.511596,126.922111,9
28,37.511596,126.922111,8.5
29,37.511596,126.922111,8
30,37.511596,126.922111,7.5
31,37.511596,126.922111,7
32,37.511596,126.922111,6.5
33,37.511596,126.922111,6
34,37.511596,126.922111,5.5
35,37.511596,126.922111,5
36,37.511596,126.922111,4.5
37,37.511596,126.922111,4
38,37.511596,126.922111,3.5
39,37.511596,126.922111,3
40,37.511596,126.922111,2.5
41,37.511596,126.922111,2
42,37.511596,126.922111,1.5
43,37.511596,126.922111,1
44,37.511596,126.922111,0.5
45,37.511596,126.922111,0
46,37.5146025,126.9031935,0
47,37.515009,126.884146,7.5
48,37.515009,126.884146,7
1,37.515009,126.884146,6.5
2,37.515009,126.884146,6
3,37.515009,126.884146,5.5
4,37.515009,126.884146,5
5,37.515009,126.884146,4.5
6,37.515009,126.884146,4
7,37.515009,126.884146,3.5
8,37.515009,126.884146,3
9,37.515009,126.884146,2.5
10,37.515009,126.884146,2
11,37.515009,126.884146,1.5
12,37.515009,126.884146,1
13,37.515009,126.884146,0.5
14,37.515009,126.884146,0
15,37.5139025,126.9030835,0
16,37.511296,126.922091,14.5
17,37.511296,126.922091,14
18,37.511296,126.922091,13.5
19,37.511296,126.922091,13
20,37.511296,126.922091,12.5
21,37.511296,126.922091,12
22,37.511296,126.922091,11.5
23,37.511296,126.922091,11
24,37.511296,126.922091,10.5
25,37.511296,126.922091,10
26,37.511296,126.922091,9.5
27,37.511296,126.922091,9
28,37.511296,126.922091,8.5
29,37.511296,126.922091,8
30,37.511296,126.922091,7.5
31,37.511296,126.922091,7
32,37.511296,126.922091,6.5
33,37.511296,126.922091,6
34,37.511296,126.922091,5.5
35,37.511296,126.922091,5
36,37.511296,126.922091,4.5
37,37.511296,126.922091,4
38,37.511296,126.922091,3.5
39,37.511296,126.922091,3
40,37.511296,126.922091,2.5
41,37.511296,126.922091,2
42,37.511296,126.922091,1.5
43,37.511296,126.922091,1
44,37.511296,126.922091,0.5
45,37.511296,126.922091,0
46,37.5130025,126.9030835,0
47,37.516209,126.884276,7.5
48,37.516209,126.884276,7
1,37.516209,126.884276,6.5
2,37.516209,126.884276,6
3,37.516209,126.884276,5.5
4,37.516209,126.884276,5
5,37.516209,126.884276,4.5
6,37.516209,126.884276,4
7,37.516209,126.884276,3.5
8,37.516209,126.884276,3
9,37.516209,126.884276,2.5
10,37.516209,126.884276,2
11,37.516209,126.884276,1.5
12,37.516209,126.884276,1
13,37.516209,126.884276,0.5
14,37.516209,126.884276,0
15,37.5142025,126.9032635,0
16,37.511796,126.922191,0.5
17,37.511796,126.922191,0
18,37.517527,126.894958,0
19,37.511796,126.922191,13
20,37.511796,126.922191,12.5
21,37.511796,126.922191,12
22,37.511796,126.922191,11.5
23,37.511796,126.922191,11
24,37.511796,126.922191,10.5
25,37.511796,126.922191,10
26,37.511796,126.922191,9.5
27,37.511796,126.922191,9
28,37.511796,126.922191,8.5
29,37.511796,126.922191,8
30,37.511796,126.922191,7.5
31,37.511796,126.922191,7
32,37.511796,126.922191,6.5
33,37.511796,126.922191,6
34,37.511796,126.922191,5.5
35,37.511796,126.922191,5
36,37.511796,126.922191,4.5
37,37.511796,126.922191,4
38,37.511796,126.922191,3.5
39,37.511796,126.922191,3
40,37.511796,126.922191,2.5
41,37.511796,126.922191,2
42,37.511796,126.922191,1.5
43,37.511796,126.922191,1
44,37.511796,126.922191,0.5
45,37.511796,126.922191,0
46,37.5146025,126.9031035,0
47,37.515109,126.884246,4
48,37.515109,126.884246,3.5
1,37.515109,126.884246,3
2,37.515109,126.884246,2.5
3,37.515109,126.884246,2
4,37.515109,126.884246,1.5
5,37.515109,126.884246,1
6,37.515109,126.884246,0.5
7,37.515109,126.884246,0
8,37.522594,126.905258,0
9,37.525956,126.911091,0
10,37.515109,126.884246,2
11,37.515109,126.884246,1.5
12,37.515109,126.884246,1
13,37.515109,126.884246,0.5
14,37.515109,126.884246,0
15,37.5142025,126.9031835,0
16,37.512196,126.922171,14.5
17,37.512196,126.922171,14
18,37.512196,126.922171,13.5
19,37.512196,126.922171,13
20,37.512196,126.922171,12.5
21,37.512196,126.922171,12
22,37.512196,126.922171,11.5
23,37.512196,126.922171,11
24,37.512196,126.922171,10.5
25,37.512196,126.922171,10
26,37.512196,126.922171,9.5
27,37.512196,126.922171,9
28,37.512196,126.922171,8.5
29,37.512196,126.922171,8
30,37.512196,126.922171,7.5
31,37.512196,126.922171,7
32,37.512196,126.922171,6.5
33,37.512196,126.922171,6
34,37.512196,126.922171,5.5
35,37.512196,126.922171,5
36,37.512196,126.922171,4.5
37,37.512196,126.922171,4
38,37.512196,126.922171,3.5
39,37.512196,126.922171,3
40,37.512196,126.922171,2.5
41,37.512196,126.922171,2
42,37.512196,126.922171,1.5
43,37.512196,126.922171,1
44,37.512196,126.922171,0.5
45,37.512196,126.922171,0
46,37.5143025,126.9032635,0
47,37.515909,126.884136,7.5
48,37.515909,126.884136,7
1,37.515909,126.884136,6.5
2,37.515909,126.884136,6
3,37.515909,126.884136,5.5
4,37.515909,126.884136,5
5,37.515909,126.884136,4.5
6,37.515909,126.884136,4
7,37.515909,126.884136,3.5
8,37.515909,126.884136,3
9,37.515909,126.884136,2.5
10,37.515909,126.884136,2
11,37.515909,126.884136,1.5
12,37.515909,126.884136,1
13,37.515909,126.884136,0.5
14,37.515909,126.884136,0
15,37.5147025,126.9031135,0
16,37.511796,126.922181,10
17,37.511796,126.922181,9.5
18,37.511796,126.922181,9
19,37.511796,126.922181,8.5
20,37.511796,126.922181,8
21,37.511796,126.922181,7.5
22,37.511796,126.922181,7
23,37.511796,126.922181,6.5
24,37.511796,126.922181,6
25,37.511796,126.922181,5.5
26,37.511796,126.922181,5
27,37.511796,126.922181,4.5
28,37.511796,126.922181,4
29,37.511796,126.922181,3.5
30,37.511796,126.922181,3
31,37.511796,126.922181,2.5
32,37.511796,126.922181,2
33,37.511796,126.922181,1.5
34,37.511796,126.922181,1
35,37.511796,126.922181,0.5
36,37.511796,126.922181,0
37,37.515288,126.910475,0
38,37.511796,126.922181,3.5
39,37.511796,126.922181,3
40,37.511796,126.922181,2.5
41,37.511796,126.922181,2
42,37.511796,126.922181,1.5
43,37.511796,126.922181,1
44,37.511796,126.922181,0.5
45,37.511796,126.922181,0
46,37.5143025,126.9032735,0
47,37.515509,126.884206,7.5
48,37.515509,126.884206,7
1,37.515509,126.884206,6.5
2,37.515509,126.884206,6
3,37.515509,126.884206,5.5
4,37.515509,126.884206,5
5,37.515509,126.884206,4.5
6,37.515509,126.884206,4
7,37.515509,126.884206,3.5
8,37.515509,126.884206,3
9,37.515509,126.884206,2.5
10,37.515509,126.884206,2
11,37.515509,126.884206,1.5
12,37.515509,126.884206,1
13,37.515509,126.884206,0.5
14,37.515509,126.884206,0
15,37.5137025,126.9031035,0
16,37.511896,126.922101,11
17,37.511896,126.922101,10.5
18,37.511896,126.922101,10
19,37.511896,126.922101,9.5
20,37.511896,126.922101,9
21,37.511896,126.922101,8.5
22,37.511896,126.922101,8
23,37.511896,126.922101,7.5
24,37.511896,126.922101,7
25,37.511896,126.922101,6.5
26,37.511896,126.922101,6
27,37.511896,126.922101,5.5
28,37.511896,126.922101,5
29,37.511896,126.922101,4.5
30,37.511896,126.922101,4
31,37.511896,126.922101,3.5
32,37.511896,126.922101,3
33,37.511896,126.922101,2.5
34,37.511896,126.922101,2
35,37.511896,126.922101,1.5
36,37.511896,126.922101,1
37,37.511896,126.922101,0.5
38,37.511896,126.922101,0
39,37.487865,126.90058,0
40,37.511896,126.922101,2.5
41,37.511896,126.922101,2
42,37.511896,126.922101,1.5
43,37.511896,126.922101,1
44,37.511896,126.922101,0.5
45,37.511896,126.922101,0
46,37.5138025,126.9032435,0
47,37.515609,126.884336,7.5
48,37.515609,126.884336,7
1,37.515609,126.884336,6.5
2,37.515609,126.884336,6
3,37.515609,126.884336,5.5
4,37.515609,126.884336,5
5,37.515609,126.884336,4.5
6,37.515609,126.884336,4
7,37.515609,126.884336,3.5
8,37.515609,126.884336,3
9,37.515609,126.884336,2.5
10,37.515609,126.884336,2
11,37.515609,126.884336,1.5
12,37.515609,126.884336,1
13,37.515609,126.884336,0.5
14,37.515609,126.884336,0
15,37.5129025,126.9032035,0
16,37.511796,126.922181,14.5
17,37.511796,126.922181,14
18,37.511796,126.922181,13.5
19,37.511796,126.922181,13
20,37.511796,126.922181,12.5
21,37.511796,126.922181,12
22,37.511796,126.922181,11.5
23,37.511796,126.922181,11
24,37.511796,126.922181,10.5
25,37.511796,126.922181,10
26,37.511796,126.922181,9.5
27,37.511796,126.922181,9
28,37.511796,126.922181,8.5
29,37.511796,126.922181,8
30,37.511796,126.922181,7.5
31,37.511796,126.922181,7
32,37.511796,126.922181,6.5
33,37.511796,126.922181,6
34,37.511796,126.922181,5.5
